id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
102,a,,,40.0,638,58,0,0,0,0,0.3,317,46,0,0,0.0,495,52,0,0,0.0,438,46,0.0,0.0,0,9158,294,13360,639,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489,52,0.0,473,38,0.0,440,26,0.0,491,52,,,,4,,Ellery,Balcombe,Balcombe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,u,0.0,0.0,40.0,693,200,0,0,0,0,0.1,436,163,0,0,0.0,539,210,0,0,0.0,486,195,0.0,0.0,0,3175,0,12958,474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533,210,0.0,518,209,0.0,486,201,0.0,536,210,,,,4,,Jacob,Slater,Slater,has joined Harrogate Town on loan until January.,2025-09-22T21:52:58.46237+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,a,,,40.0,682,77,0,0,0,0,0.2,349,53,0,0,0.0,529,71,0,0,0.0,475,65,0.0,0.0,0,14698,426,13628,937,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522,71,0.0,507,57,0.0,475,45,0.0,525,71,,,,4,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,a,,,45.0,427,25,0,0,0,0,5.7,67,12,29,2,3.6,107,11,0,122,2.7,121,8,0.6,6.4,0,557015,13443,262382,15024,2.7,2.7,0.0,0.0,0.0,10.78,0.0,0.0,0.0,1.35,186.8,38,7,0.0,609,75,0.0,589,67,18.7,175,7,,,,4,,Đorđe,Petrović,Petrović,,,720,0,0,3,11,0,0,0,1,0,23,8,0,,,,2.88,0.38,1.38,1.0,0.0,0.0,15.0,65.0
453,a,,,64.0,67,45,0,0,-1,1,0.4,283,98,4,1,1.3,332,159,0,20,1.0,276,135,0.2,0.6,0,42793,2696,38163,4141,2.0,1.5,0.05,0.1,0.15,2.78,0.03,0.07,0.1,1.92,6.0,389,181,17.4,286,163,17.0,266,147,4.1,357,173,,,,4,,Alejandro,Garnacho Ferreyra,Garnacho,,,130,0,0,0,2,0,0,0,0,0,0,2,8,,,,0.0,0.0,1.38,1.38,5.54,2.0,1.0,5.0
723,a,,,45.0,490,105,0,0,0,0,0.0,695,235,0,0,0.0,669,235,0,0,0.0,632,226,0.0,0.0,0,751,58,513,70,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666,235,0.0,658,235,0.0,639,233,0.0,669,235,,,,4,,Jaydee,Canvot,Canvot,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,d,25.0,25.0,44.0,522,130,0,0,-1,1,0.0,661,225,0,0,0.0,566,227,0,0,0.0,519,216,0.0,0.0,0,605,6,2482,151,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559,226,0.0,548,226,0.0,521,221,0.0,562,226,,,,4,,Nathan,Patterson,Patterson,Knock - 25% chance of playing,2025-10-17T14:30:10.578096+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,a,,,40.0,646,61,0,0,0,0,1.0,173,24,0,0,0.0,500,55,0,0,0.0,444,49,0.0,0.0,0,38057,682,44160,2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494,55,0.0,478,41,0.0,445,29,0.0,496,55,,,,4,,Will,Dennis,Dennis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,a,,,44.0,565,318,-1,1,-1,1,0.1,513,180,0,0,0.0,592,226,0,0,0.0,548,201,0.0,0.0,0,4774,232,7219,341,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585,222,0.0,576,222,0.0,552,212,0.0,588,223,,,,4,,Callum,Bates,Bates,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,u,0.0,0.0,49.0,342,57,0,0,-1,1,0.1,506,68,0,0,0.0,693,73,0,0,0.0,666,67,0.0,0.0,0,2418,0,13309,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691,71,0.0,686,71,0.0,674,71,0.0,694,73,,,,4,,Youssef,Ramalho Chermiti,Y.Chermiti,has joined Rangers permanently.,2025-09-02T12:26:54.689038+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,a,,,55.0,151,96,0,0,0,0,4.0,84,26,35,3,4.4,63,23,3,152,2.7,132,64,0.5,6.4,1,558131,15204,365510,37301,3.2,3.2,0.26,0.86,1.12,4.42,0.03,0.11,0.14,0.58,152.6,68,22,110.8,62,46,47.0,154,90,31.1,74,42,,,,4,,Martín,Zubimendi Ibáñez,Zubimendi,,,681,2,0,5,3,0,0,0,1,0,0,7,59,,,,0.0,0.66,0.4,0.93,7.8,15.0,18.0,26.0
50,a,,,53.0,202,128,0,0,-2,2,0.2,341,117,24,7,3.4,122,47,4,76,6.3,17,5,1.2,4.5,1,28715,6873,24021,1649,5.8,6.3,0.76,0.61,1.37,4.11,0.2,0.16,0.36,1.1,114.6,122,41,78.7,95,69,89.0,69,41,28.3,91,51,,,,4,,Emiliano,Buendía Stati,Buendía,,,337,2,1,1,3,0,0,0,2,0,0,2,38,,,,0.0,0.27,0.8,0.53,10.15,12.0,8.0,18.0
311,a,,,53.0,213,46,0,0,-2,2,3.7,93,15,17,2,2.1,251,23,1,37,1.7,204,18,0.3,3.2,0,299628,12018,804195,35401,1.7,1.2,3.12,0.11,3.23,8.13,0.56,0.02,0.58,1.47,58.0,229,20,35.3,212,19,166.0,19,10,24.9,119,17,,,2.0,4,,Norberto Bercique,Gomes Betuncal,Beto,,,497,1,0,1,7,0,0,0,1,0,0,6,20,,,,0.0,0.18,1.27,1.09,3.62,5.0,7.0,8.0
728,a,100.0,50.0,50.0,284,176,0,0,0,0,0.0,723,317,2,1,1.0,391,188,0,9,0.3,351,168,0.1,0.4,0,379,34,398,13,0.3,-0.1,0.06,0.0,0.06,1.09,0.12,0.0,0.12,2.23,5.4,392,183,12.4,313,171,7.0,316,169,2.5,381,180,,,,4,,Merlin,Röhl,Röhl,,2025-10-17T14:00:10.60743+00:00,44,0,0,0,0,0,0,0,0,0,0,0,8,,,,0.0,0.0,0.0,0.0,16.36,3.0,1.0,4.0
321,a,,,44.0,523,131,0,0,-1,1,0.0,602,211,7,4,2.3,226,85,0,25,1.3,221,74,0.3,1.6,0,885,227,2556,94,0.8,0.8,0.0,0.01,0.01,2.42,0.0,0.01,0.01,1.3,40.6,282,107,4.6,349,120,6.0,325,112,5.1,336,113,,,,4,,Jorge,Cuenca Barreno,J.Cuenca,,,168,0,0,0,2,0,0,0,0,0,0,2,20,,,,0.0,0.0,1.07,1.07,10.71,2.0,18.0,6.0
737,a,,,45.0,487,66,0,0,0,0,0.1,550,72,0,0,0.0,667,70,0,0,0.0,629,63,0.0,0.0,0,7901,587,4022,664,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,68,0.0,656,68,0.0,636,67,0.0,666,70,,,,4,,Jonah,Kusi-Asare,Kusi-Asare,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,a,,,50.0,245,8,0,0,0,0,1.4,154,20,23,3,2.9,176,17,1,100,2.0,170,14,0.4,4.6,0,55275,2831,88246,4070,1.5,1.5,0.0,0.0,0.0,10.95,0.0,0.0,0.0,1.37,188.0,35,6,0.0,693,81,0.0,682,76,18.8,173,6,,,,4,,Bernd,Leno,Leno,,,720,0,0,1,12,0,0,0,1,0,23,8,0,,,,2.88,0.12,1.5,1.0,0.0,1.0,10.0,74.0
357,u,0.0,0.0,49.0,325,202,0,0,-1,1,0.0,668,283,0,0,0.0,687,292,0,0,0.0,660,277,0.0,0.0,0,203,0,4020,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685,292,0.0,680,292,0.0,667,286,0.0,688,293,,,,4,,Largie,Ramazani,Ramazani,has joined Valencia on loan for the rest of the season.,2025-09-02T12:00:32.377624+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,i,0.0,25.0,54.0,174,106,0,0,-1,1,0.0,653,273,5,0,2.5,209,93,0,20,1.7,206,99,0.3,0.9,0,4830,17,3799,377,0.0,0.3,0.18,0.39,0.57,0.67,0.49,1.06,1.55,1.83,21.0,340,158,25.4,244,147,14.0,282,151,6.1,329,163,,,,4,,Samuel,Chukwueze,Chukwueze,Calf injury - Unknown return date,2025-10-17T16:00:11.395453+00:00,33,0,1,0,3,0,0,0,0,0,0,0,3,,,,0.0,0.0,8.18,0.0,8.18,1.0,0.0,2.0
365,a,100.0,100.0,50.0,252,50,0,0,0,0,0.7,200,32,13,1,1.6,299,29,0,41,1.0,254,24,0.2,2.6,0,116129,3041,103156,6999,0.5,1.0,1.7,0.05,1.75,2.75,0.89,0.03,0.92,1.45,46.8,261,23,11.5,317,33,65.0,108,25,12.3,245,24,,,1.0,4,,Lukas,Nmecha,Nmecha,,2025-09-11T17:30:06.775545+00:00,171,1,0,1,4,0,0,0,0,0,0,1,13,,,,0.0,0.53,2.11,0.53,6.84,0.0,7.0,6.0
370,d,25.0,100.0,58.0,111,8,0,0,-2,2,6.6,60,18,7,1,1.8,284,100,0,29,0.7,315,105,0.1,1.2,0,183791,3058,2718345,44367,0.4,1.7,0.09,0.34,0.43,1.96,0.1,0.37,0.47,2.13,19.4,348,129,17.3,287,96,29.0,217,60,6.6,321,107,,,,4,,Jeremie,Frimpong,Frimpong,Hamstring injury - 25% chance of playing,2025-10-23T09:00:08.355744+00:00,83,0,1,0,1,0,0,0,0,0,0,1,7,,,,0.0,0.0,1.08,1.08,7.59,2.0,5.0,4.0
371,a,,,58.0,118,11,0,0,-2,2,3.9,87,32,14,1,1.8,285,101,0,72,1.0,270,91,0.2,2.4,0,214088,3103,561230,25560,2.0,2.0,0.11,0.14,0.25,7.45,0.02,0.02,0.04,1.12,100.4,146,62,79.0,94,22,28.0,222,62,20.8,155,52,,,,4,,Milos,Kerkez,Kerkez,,,600,0,0,1,8,0,0,0,2,0,0,8,48,,,,0.0,0.15,1.2,1.2,7.2,11.0,37.0,25.0
372,a,,,58.0,110,7,0,0,-2,2,1.0,182,70,2,0,0.7,428,145,0,21,0.3,364,125,0.1,0.3,0,19337,669,88712,2829,1.3,1.3,0.13,0.42,0.55,1.76,0.1,0.32,0.42,1.35,43.8,271,103,82.7,92,21,38.0,188,47,16.5,202,66,4.0,,,4,,Andrew,Robertson,Robertson,,,117,0,0,0,3,0,0,0,0,0,0,0,8,,,,0.0,0.0,2.31,0.0,6.15,1.0,7.0,3.0
375,a,100.0,100.0,50.0,277,44,0,0,0,0,0.2,387,141,5,2,0.8,421,140,0,12,1.0,257,88,0.2,1.0,0,14115,1892,16569,879,2.0,2.0,0.06,0.17,0.23,3.75,0.02,0.05,0.07,1.14,36.4,293,110,42.1,190,52,22.0,245,74,9.9,282,94,,,,4,,Conor,Bradley,Bradley,,2025-08-10T23:00:06.506922+00:00,296,0,0,0,5,0,0,0,3,0,0,4,16,,,,0.0,0.0,1.52,1.22,4.86,4.0,12.0,9.0
376,a,100.0,100.0,49.0,301,47,0,0,-1,1,0.1,411,154,2,0,1.0,383,133,0,5,0.0,652,231,0.0,0.4,0,6519,253,9860,527,1.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.93,14.6,362,135,0.5,389,140,0.0,660,237,1.5,394,140,,,,4,,Joe,Gomez,Gomez,,2025-08-10T23:00:06.519894+00:00,29,0,0,0,1,0,0,0,0,0,0,0,8,,,,0.0,0.0,3.1,0.0,24.83,0.0,8.0,1.0
94,u,0.0,0.0,45.0,452,270,0,0,0,0,0.0,588,227,0,0,0.0,641,263,0,0,0.0,601,240,0.0,0.0,0,3895,0,6666,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635,259,0.0,628,259,0.0,608,250,0.0,638,260,,,,4,,Dominic,Sadi,Sadi,has joined Novi Pazar on loan for the rest of the season.,2025-09-22T21:51:49.974133+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,a,,,45.0,424,91,0,0,0,0,0.6,222,84,26,6,3.2,136,56,0,95,3.3,94,35,0.7,5.8,0,67916,1002,55788,2658,2.3,3.3,0.96,0.09,1.05,10.09,0.12,0.01,0.13,1.26,149.6,72,34,14.2,299,102,100.0,60,5,26.4,106,32,,,,4,,Sepp,van den Berg,Van den Berg,,,720,0,0,2,12,0,0,0,0,0,0,8,65,,,,0.0,0.25,1.5,1.0,8.12,3.0,62.0,23.0
41,a,,,43.0,595,150,-1,1,-2,2,0.3,299,107,10,2,2.0,256,92,0,50,2.3,140,52,0.5,2.3,0,13386,824,33936,1200,1.8,2.3,0.1,0.16,0.26,3.92,0.03,0.04,0.07,1.03,74.8,190,75,9.5,332,113,13.0,283,92,9.8,283,95,,,,4,,Pau,Torres,Pau,,,344,0,0,0,4,0,0,0,0,0,0,3,28,,,,0.0,0.0,1.05,0.78,7.33,7.0,21.0,25.0
385,a,100.0,100.0,64.0,63,43,0,0,-1,1,0.3,289,99,18,4,3.0,170,70,0,65,3.0,117,58,0.5,2.8,0,31059,3182,33688,1586,4.0,4.0,0.72,0.06,0.78,1.57,0.8,0.07,0.87,1.74,91.4,159,61,15.7,294,165,53.0,137,82,16.0,204,106,,,,4,,Federico,Chiesa,Chiesa,,2025-10-03T09:30:08.615318+00:00,81,2,1,0,3,0,0,0,1,0,0,0,6,,,,0.0,0.0,3.33,0.0,6.67,3.0,3.0,0.0
190,a,,,40.0,662,181,0,0,0,0,1.3,158,59,19,0,3.2,133,53,1,44,0.0,457,178,0.0,4.8,0,208274,440,98058,11459,-0.5,0.0,0.15,0.16,0.31,11.24,0.03,0.03,0.06,1.9,130.2,92,43,26.4,243,75,61.0,116,19,21.7,144,48,,,,4,,Hjalmar,Ekdal,Ekdal,,,532,0,0,1,12,0,0,0,0,0,0,6,60,,,,0.0,0.17,2.03,1.02,10.15,8.0,52.0,14.0
130,a,,,45.0,477,285,0,0,0,0,0.1,459,152,0,0,0.0,662,277,0,0,0.0,622,254,0.0,0.0,0,7702,480,9741,540,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656,273,0.0,649,273,0.0,629,264,0.0,659,274,,,,4,,Romelle,Donovan,Donovan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,a,,,49.0,313,50,0,0,-1,1,0.1,439,165,0,0,0.0,684,239,0,0,0.0,655,232,0.0,0.0,0,4916,167,10711,480,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682,239,0.0,677,239,0.0,664,238,0.0,685,239,4.0,,,4,,Borna,Sosa,Sosa,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,a,,,49.0,309,49,0,0,4,-4,31.9,7,2,50,4,6.2,9,5,3,171,4.7,47,19,1.0,10.2,1,2827363,85478,557193,56729,4.2,4.7,0.8,0.97,1.77,10.88,0.1,0.12,0.22,1.36,196.2,29,11,76.5,99,23,92.0,66,7,36.5,46,8,,,,4,,Marc,Guéhi,Guéhi,,,720,1,3,3,8,0,0,0,0,0,0,8,63,,,,0.0,0.38,1.0,1.0,7.88,16.0,47.0,29.0
261,a,,,45.0,419,89,0,0,0,0,3.2,101,38,36,3,4.5,51,24,0,137,3.3,93,34,0.7,8.0,0,425728,9768,201934,13044,2.8,3.3,0.39,0.8,1.19,10.88,0.05,0.1,0.15,1.36,201.4,23,8,47.2,170,42,32.0,204,54,28.2,93,28,,,,4,,Chris,Richards,Richards,,,720,0,0,3,8,0,0,0,0,0,0,8,88,,,,0.0,0.38,1.0,1.0,11.0,20.0,68.0,9.0
739,a,,,45.0,474,283,0,0,0,0,0.0,671,285,0,0,0.0,659,275,0,0,0.0,619,252,0.0,0.0,0,1925,101,1015,130,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653,271,0.0,646,271,0.0,626,262,0.0,656,272,,,,4,,Divine,Mukasa,Mukasa,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,a,,,40.0,686,195,0,0,0,0,0.0,639,217,0,0,0.0,533,206,0,0,0.0,479,190,0.0,0.0,0,1517,116,853,168,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526,205,0.0,511,204,0.0,479,196,0.0,529,205,,,,4,,Stephen,Mfuni,Mfuni,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,u,0.0,0.0,50.0,276,170,0,0,0,0,0.0,745,331,0,0,0.0,708,308,0,0,0.0,684,295,0.0,0.0,0,0,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705,307,0.0,703,307,0.0,695,303,0.0,708,308,,,,4,,Enzo,Barrenechea,Barrenechea,Season-long loan to Benfica,2025-07-22T13:50:13.193555+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,a,,,39.0,708,213,0,0,-1,1,0.4,282,101,0,0,0.0,437,152,0,0,0.0,378,131,0.0,0.0,0,22987,414,25316,1370,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431,152,0.0,411,148,0.0,379,140,0.0,433,151,,,,4,,Tyrell,Malacia,Malacia,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,a,100.0,100.0,48.0,371,232,0,0,-2,2,0.6,224,74,11,4,2.8,184,77,0,43,1.7,196,92,0.4,2.3,0,62585,2148,189983,1404,1.2,1.7,0.23,0.06,0.29,3.12,0.09,0.02,0.11,1.19,52.8,243,106,12.9,309,169,16.0,268,148,8.1,301,148,,,,4,,Amadou,Onana,Onana,,2025-08-29T18:30:08.037987+00:00,235,0,0,1,2,0,0,0,1,0,0,3,37,,,,0.0,0.38,0.77,1.15,14.17,7.0,16.0,14.0
449,a,,,89.0,7,4,-1,1,-1,1,16.9,21,7,36,8,4.5,57,19,8,170,3.3,104,52,0.4,4.0,1,1388561,72738,1978310,53015,3.3,2.3,3.89,1.42,5.31,12.28,0.49,0.18,0.67,1.56,229.0,10,3,315.2,1,1,135.0,37,20,68.0,3,2,1.0,1.0,1.0,4,,Bruno,Borges Fernandes,B.Fernandes,,,710,2,1,1,12,0,0,2,2,0,0,8,82,,,,0.0,0.13,1.52,1.01,10.39,14.0,20.0,48.0
452,a,100.0,100.0,63.0,76,53,0,0,-2,2,1.2,164,58,17,3,2.4,224,101,0,104,2.0,187,89,0.3,2.7,0,64206,10801,260407,4200,2.0,1.0,1.89,1.03,2.92,6.99,0.34,0.18,0.52,1.25,101.0,144,52,137.6,43,34,127.0,42,23,36.6,45,30,4.0,,,4,,Amad,Diallo,Amad,,2025-09-26T15:00:08.56911+00:00,504,0,2,1,6,0,0,0,1,0,0,6,54,,,,0.0,0.18,1.07,1.07,9.64,13.0,12.0,29.0
262,i,0.0,0.0,40.0,676,189,0,0,0,0,0.0,713,239,0,0,0.0,524,201,0,0,0.0,469,184,0.0,0.0,0,371,17,705,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517,200,0.0,502,199,0.0,469,190,0.0,520,200,,,,4,,Chadi,Riad Dnanou,Chadi Riad,Knee injury - Expected back 01 Nov,2025-07-21T10:00:04.863209+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,a,100.0,100.0,55.0,135,86,0,0,0,0,0.2,334,113,15,0,2.1,252,117,0,70,1.3,231,114,0.2,2.7,0,16145,1972,23355,1213,1.3,0.3,1.04,0.09,1.13,4.87,0.24,0.02,0.26,1.13,76.2,187,77,39.1,200,129,53.0,136,81,16.8,199,104,,,,4,,Carlos Henrique,Casimiro,Casemiro,,2025-09-20T23:30:06.919179+00:00,387,1,1,1,4,0,0,0,3,1,0,6,42,,,,0.0,0.23,0.93,1.4,9.77,12.0,9.0,21.0
