id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
6,a,100.0,100.0,6.0,87,5,0,0,0,0,12.7,33,12,31,0,4.4,63,29,0,0,3.2,68,28,0.5,5.2,0,699333,1312,1103298,287,4.2,3.7,0.13,0.17,0.3,3.71,0.02,0.03,0.05,0.67,0.0,100,48,0.0,263,85,0.0,298,101,0.0,207,69,,,,9,,William,Saliba,Saliba,,2025-09-01T10:30:07.602868+00:00,499,0,0,4,1,0,0,0,0,0,0,6,44,,,,0.0,0.72,0.18,1.08,7.94,0.0,0.0,0.0
33,a,,,4.4,494,26,0,0,-1,1,0.5,231,32,7,0,3.5,112,11,0,0,0.0,507,74,0.0,1.6,0,75118,2,88881,29,-1.0,-0.5,0.0,0.0,0.0,4.1,0.0,0.0,0.0,2.05,0.0,320,27,0.0,538,67,0.0,510,55,0.0,380,27,,,,9,,Marco,Bizot,M.Bizot,,,180,0,0,1,3,0,0,0,1,0,4,2,0,,,,2.0,0.5,1.5,1.0,0.0,0.0,0.0,0.0
335,a,,,4.5,471,280,0,0,0,0,4.0,83,26,14,0,1.8,276,131,0,0,1.5,164,77,0.3,3.1,0,708102,297,339919,264,1.5,1.0,0.77,0.29,1.06,8.69,0.13,0.05,0.18,1.48,0.0,246,109,0.0,176,115,0.0,43,24,0.0,147,76,,,,9,,Josh,King,King,,,529,0,0,1,9,0,0,0,2,0,0,8,37,,,,0.0,0.17,1.53,1.36,6.29,0.0,0.0,0.0
703,a,,,4.0,685,78,0,0,0,0,0.2,330,49,0,0,0.0,532,72,0,0,0.0,480,67,0.0,0.0,0,18856,0,8981,8,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525,72,0.0,510,58,0.0,478,46,0.0,528,72,,,,9,,Sam,Proctor,Proctor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,a,,,4.5,454,271,0,0,0,0,0.0,586,225,0,0,0.0,642,264,0,0,0.0,603,241,0.0,0.0,0,3906,6,4048,2,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636,260,0.0,629,260,0.0,609,251,0.0,639,261,,,,9,,Jaydon,Banel,Banel,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,a,,,4.5,457,272,0,0,0,0,0.0,734,324,0,0,0.0,644,265,0,0,0.0,605,242,0.0,0.0,0,273,3,29,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638,261,0.0,631,261,0.0,611,252,0.0,641,262,,,,9,,Nehemiah,Oriola,Oriola,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,a,100.0,100.0,4.9,298,187,0,0,-1,1,0.1,476,161,6,0,1.5,315,148,0,0,0.2,346,162,0.0,1.2,0,5183,2,10908,4,1.2,1.2,0.0,0.0,0.0,1.71,0.0,0.0,0.0,4.28,0.0,311,142,0.0,321,174,0.0,658,281,0.0,361,175,,,,9,,Endo,Wataru,Endo,,2025-10-13T09:30:08.494382+00:00,36,0,1,0,3,0,0,0,1,0,0,0,6,,,,0.0,0.0,7.5,0.0,15.0,0.0,0.0,0.0
206,a,,,4.7,383,241,0,0,-3,3,0.1,550,203,1,0,1.0,374,176,0,0,0.0,634,263,0.0,0.2,0,3959,18,9330,4,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667,282,0.0,659,281,0.0,641,273,0.0,670,283,4.0,,,9,,Marcus,Edwards,Edwards,,,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,a,,,5.5,138,3,0,0,0,0,10.0,41,7,32,0,4.0,81,7,0,0,1.8,152,12,0.3,5.8,1,386241,163,552885,290,2.3,1.8,0.0,0.06,0.06,12.26,0.0,0.01,0.01,1.53,0.0,16,3,0.0,725,85,0.0,723,84,0.0,143,3,,,,9,,Jordan,Pickford,Pickford,,,720,0,0,2,9,0,1,0,0,0,22,8,0,,,,2.75,0.25,1.12,1.0,0.0,0.0,0.0,0.0
551,a,,,4.8,379,238,0,0,-2,2,0.0,573,213,7,0,1.4,323,153,0,0,1.0,230,112,0.2,1.5,0,2645,3,4939,5,0.5,0.0,0.12,0.05,0.17,1.17,0.06,0.03,0.09,0.62,0.0,383,178,0.0,248,150,0.0,313,166,0.0,354,172,,,,9,,Chris,Rigg,Rigg,,,171,0,0,1,0,0,0,0,0,0,0,3,10,,,,0.0,0.53,0.0,1.58,5.26,0.0,0.0,0.0
66,u,0.0,0.0,4.5,390,21,0,0,0,0,0.1,507,77,0,0,0.0,609,82,0,0,0.0,568,81,0.0,0.0,0,0,0,14410,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602,82,0.0,593,73,0.0,569,63,0.0,605,82,,,,9,,Norberto,Murara Neto,Neto,Has joined Botafogo permanently.,2025-08-11T01:25:12.553868+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,u,0.0,0.0,3.9,743,244,0,0,-1,1,0.4,255,97,0,0,0.0,469,180,0,0,0.0,414,161,0.0,0.0,0,7334,0,78435,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463,180,0.0,444,177,0.0,412,169,0.0,465,179,,,,9,,Luka,Vušković,Vuskovic,has joined Hamburger SV on loan for the rest of the season.,2025-09-02T13:17:42.706711+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,a,,,5.4,194,122,0,0,-1,1,0.5,248,84,22,0,3.1,144,60,0,0,0.5,311,150,0.1,4.1,1,95447,14,67466,99,0.0,0.5,0.59,0.23,0.82,4.43,0.14,0.06,0.2,1.07,0.0,162,64,0.0,193,125,0.0,65,38,0.0,136,71,,,,9,,Lucas,Bergvall,Bergvall,,,374,1,1,2,3,0,0,0,1,0,0,4,37,,,,0.0,0.48,0.72,0.96,8.9,0.0,0.0,0.0
587,i,0.0,0.0,5.2,224,139,0,0,-3,3,0.0,587,226,0,0,0.0,714,312,0,0,0.0,691,299,0.0,0.0,0,1035,0,12891,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712,311,0.0,710,311,0.0,704,308,0.0,714,312,,,,9,,Yves,Bissouma,Bissouma,Ankle injury - Unknown return date,2025-08-22T13:47:04.343594+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,i,0.0,0.0,4.0,694,201,0,0,0,0,0.0,680,232,0,0,0.0,540,211,0,0,0.0,489,196,0.0,0.0,0,329,0,1725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,211,0.0,519,210,0.0,487,202,0.0,537,211,,,,9,,Caleb,Kporha,Kporha,Back injury - Unknown return date,2025-08-10T22:30:04.775923+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,a,,,4.5,446,264,0,0,0,0,0.0,584,223,0,0,0.0,636,258,0,0,0.0,597,235,0.0,0.0,0,2495,2,3460,4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,254,0.0,623,254,0.0,603,245,0.0,633,255,,,,9,,Kaden,Rodney,Rodney,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,a,,,5.4,177,108,0,0,-1,1,0.1,492,170,27,6,3.0,165,68,0,27,4.2,31,12,0.8,5.0,1,9116,98,8365,16,3.7,3.7,1.54,1.07,2.61,5.32,0.27,0.19,0.46,0.95,0.0,200,84,0.0,69,49,0.0,49,27,0.0,95,53,,2.0,,9,,Brenden,Aaronson,Aaronson,,,505,1,2,1,6,0,0,0,1,0,0,6,50,,,,0.0,0.18,1.07,1.07,8.91,3.0,1.0,2.0
351,d,50.0,50.0,5.2,227,142,0,0,-3,3,0.1,482,163,6,0,1.5,317,150,0,0,0.0,692,300,0.0,1.2,0,5396,0,34747,8,-0.2,-0.2,0.18,0.06,0.24,2.49,0.08,0.03,0.11,1.17,0.0,358,167,0.0,267,157,0.0,271,149,0.0,334,164,,,,9,,Wilfried,Gnonto,Gnonto,Calf injury - 50% chance of playing,2025-09-18T14:30:08.147956+00:00,191,0,0,1,5,0,0,0,1,0,0,3,17,,,,0.0,0.47,2.36,1.41,8.01,0.0,0.0,0.0
153,i,0.0,0.0,4.4,500,113,0,0,-1,1,0.0,711,238,0,0,0.0,558,222,0,0,0.0,510,209,0.0,0.0,0,384,0,1161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552,222,0.0,541,222,0.0,512,216,0.0,555,222,,,,9,,Adam,Webster,Webster,Knee injury - Unknown return date,2025-08-08T14:30:04.202011+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,u,0.0,0.0,4.0,681,76,0,0,0,0,0.0,732,83,0,0,0.0,528,70,0,0,0.0,476,65,0.0,0.0,0,0,0,291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521,70,0.0,506,56,0.0,474,44,0.0,524,70,,,,9,,Mike,Penders,Penders,Has joined RC Strasbourg on loan for the rest of the season.,2025-07-28T11:48:06.001822+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,a,100.0,100.0,6.3,72,49,0,0,-2,2,1.3,160,55,17,0,2.4,222,99,0,0,1.5,186,88,0.2,2.7,0,69937,43,163968,92,2.5,2.5,0.34,0.23,0.57,5.62,0.07,0.05,0.12,1.13,0.0,221,94,0.0,106,77,0.0,197,115,0.0,194,102,2.0,5.0,3.0,9,,Alexis,Mac Allister,Mac Allister,,2025-08-28T17:30:07.82211+00:00,446,0,1,1,5,0,0,0,0,0,0,7,38,,,,0.0,0.2,1.01,1.41,7.67,0.0,0.0,0.0
390,d,75.0,75.0,5.7,125,82,0,0,2,-2,5.3,70,21,39,0,5.6,25,6,0,0,3.0,76,32,0.5,6.8,1,893635,60,351463,1904,3.0,3.0,0.4,0.39,0.79,6.87,0.06,0.06,0.12,1.03,0.0,45,15,0.0,66,47,0.0,141,84,0.0,61,39,,,,9,,Ryan,Gravenberch,Gravenberch,Ankle injury - 75% chance of playing,2025-10-20T00:30:09.747338+00:00,601,2,2,2,8,0,0,0,2,0,0,7,60,,,,0.0,0.3,1.2,1.05,8.99,0.0,0.0,0.0
564,u,0.0,0.0,4.4,525,69,0,0,-1,1,0.1,455,63,0,0,0.0,568,54,0,0,0.0,523,48,0.0,0.0,0,3530,0,17418,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561,52,0.0,550,52,0.0,523,51,0.0,564,54,,,,9,,Nazarii,Rusyn,Rusyn,has joined Arka on loan for the rest of the season.,2025-09-05T08:56:38.449926+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,a,100.0,100.0,6.4,63,43,0,0,-1,1,0.3,284,97,18,0,3.0,169,71,0,0,2.2,117,58,0.3,2.8,0,32071,41,34129,20,3.2,3.2,0.72,0.06,0.78,1.57,0.8,0.07,0.87,1.74,0.0,159,61,0.0,294,165,0.0,137,82,0.0,204,106,,,,9,,Federico,Chiesa,Chiesa,,2025-10-03T09:30:08.615318+00:00,81,2,1,0,3,0,0,0,1,0,0,0,6,,,,0.0,0.0,3.33,0.0,6.67,0.0,0.0,0.0
458,a,,,4.8,374,234,0,0,-2,2,0.5,240,80,6,0,1.0,378,180,0,0,0.8,248,120,0.2,1.2,0,30321,17,66460,30,0.8,0.8,0.07,0.11,0.18,2.97,0.05,0.08,0.13,2.27,0.0,329,150,0.0,180,119,0.0,350,181,0.0,315,156,,,,9,,Kobbie,Mainoo,Mainoo,,,118,0,0,0,4,0,0,0,0,0,0,0,14,,,,0.0,0.0,3.05,0.0,10.68,0.0,0.0,0.0
