id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
2,a,,,4.1,616,38.0,-1,1.0,-4,4.0,0.4,264,34.0,0,0,0.0,569.0,78.0,0,0,0.0,496.0,73.0,0.0,0.0,0.0,9375,244,65683,803,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,78.0,0.0,551.0,66.0,0.0,522.0,52.0,0.0,564.0,78.0,,,,15,,Kepa,Arrizabalaga Revuelta,Arrizabalaga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
281,a,,,4.4,525,309.0,0,0.0,-1,1.0,0.0,583,221.0,0,0,0.0,614.0,236.0,0,0,0.0,560.0,202.0,0.0,0.0,0.0,3527,30,4895,120,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,230.0,0.0,600.0,230.0,0.0,581.0,226.0,0.0,610.0,231.0,,,,15,,Kaden,Rodney,Rodney,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
630,a,,,3.9,698,73.0,0,0.0,-1,1.0,1.4,156,21.0,0,0,0.0,479.0,37.0,0,0,0.0,403.0,32.0,0.0,0.0,0.0,52924,1258,68996,2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,37.0,0.0,459.0,24.0,0.0,426.0,10.0,0.0,474.0,37.0,,,,15,,Tom,King,King,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
323,a,,,3.8,757,248.0,0,0.0,-2,2.0,0.1,406,152.0,0,0,0.0,469.0,172.0,0,0,0.0,391.0,145.0,0.0,0.0,0.0,5980,335,12566,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,175.0,0.0,448.0,173.0,0.0,415.0,160.0,0.0,464.0,174.0,,,,15,,Samuel,Amissah,Amissah,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
504,u,0.0,0.0,4.0,635,48.0,0,0.0,0,0.0,0.1,474,75.0,0,0,0.0,525.0,61.0,0,0,0.0,451.0,56.0,0.0,0.0,0.0,0,0,14150,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,61.0,0.0,506.0,49.0,0.0,476.0,35.0,0.0,520.0,61.0,,,,15,,Matt,Turner,Turner,Has joined Lyon permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
514,a,,,3.9,694,203.0,0,0.0,-1,1.0,0.4,270,101.0,0,0,0.0,476.0,174.0,0,0,0.0,399.0,147.0,0.0,0.0,0.0,27634,97,43205,1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,177.0,0.0,456.0,175.0,0.0,423.0,162.0,0.0,471.0,176.0,,,,15,,Willy,Boly,Boly,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
595,a,,,4.3,581,328.0,0,0.0,-2,2.0,0.2,373,128.0,0,0,0.0,583.0,217.0,0,0,0.0,520.0,182.0,0.0,0.0,0.0,15984,491,22266,499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,211.0,0.0,569.0,211.0,0.0,546.0,207.0,0.0,580.0,212.0,,,,15,,Callum,Olusesi,Olusesi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
620,a,100.0,100.0,4.5,432,259.0,0,0.0,0,0.0,0.0,578,217.0,0,0,0.0,652.0,262.0,0,0,0.0,600.0,230.0,0.0,0.0,0.0,2869,56,7834,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,257.0,0.0,640.0,256.0,0.0,627.0,254.0,0.0,649.0,258.0,,,,15,,George,Earthy,Earthy,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
747,a,,,4.0,681,196.0,0,0.0,0,0.0,0.0,682,232.0,1,1,1.0,393.0,141.0,0,0,0.2,350.0,124.0,0.0,0.2,0.0,702,77,407,62,0.2,0.2,0.0,0.0,0.0,0.54,0.0,0.0,0.0,6.94,2.0,436.0,157.0,0.0,544.0,219.0,0.0,515.0,210.0,0.2,445.0,159.0,,,,15,,Ezra,Mayers,Mayers,,,7,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,12.86,0.0,25.71,0,2,0
164,u,0.0,0.0,5.5,138,88.0,0,0.0,0,0.0,0.4,290,101.0,12,0,6.0,6.0,1.0,2,36,0.0,728.0,321.0,0.0,2.2,0.0,130744,0,196649,233,0.0,0.0,1.21,0.17,1.38,2.12,0.62,0.09,0.71,1.08,60.8,313.0,142.0,66.6,217.0,135.0,63.0,210.0,120.0,19.0,286.0,141.0,,,,15,,Matt,O'Riley,O'Riley,has joined Marseille on loan for the rest of the season.,,177,1,0,1,2,0,0,0,0,0,0,2,9,,,,0.0,0.51,1.02,1.02,4.58,4,3,2
749,a,,,4.5,484,67.0,0,0.0,0,0.0,0.0,604,77.0,4,1,1.0,410.0,47.0,0,16,0.8,293.0,35.0,0.2,0.9,0.0,3903,647,1322,314,-0.2,0.8,0.03,0.02,0.05,2.45,0.04,0.03,0.07,3.56,11.0,405.0,44.0,12.5,355.0,44.0,13.0,331.0,48.0,3.5,404.0,47.0,,,,15,,Mateus,Mané,Mané,,,62,0,0,0,2,0,0,0,0,0,0,0,7,,,,0.0,0.0,2.9,0.0,10.16,2,1,4
4,a,,,3.9,732,86.0,0,0.0,-1,1.0,0.2,360,52.0,0,0,0.0,504.0,50.0,0,0,0.0,429.0,45.0,0.0,0.0,0.0,20225,991,19950,674,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,50.0,0.0,484.0,37.0,0.0,453.0,23.0,0.0,499.0,50.0,,,,15,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
666,a,100.0,100.0,8.8,7,3.0,0,0.0,-2,2.0,10.4,39,7.0,39,1,3.0,173.0,17.0,4,149,0.5,334.0,39.0,0.1,4.4,0.0,2461309,24384,4234054,23296,1.5,1.5,4.45,0.69,5.14,5.93,0.46,0.07,0.53,0.61,159.8,188.0,14.0,109.3,144.0,10.0,318.0,16.0,9.0,58.6,67.0,12.0,,,2.0,15,,Viktor,Gyökeres,Gyökeres,,,871,4,0,5,4,0,0,0,2,0,0,10,31,,,,0.0,0.52,0.41,1.03,3.2,2,8,21
11,a,100.0,100.0,5.3,190,26.0,0,0.0,-2,2.0,0.8,201,74.0,21,1,7.0,3.0,2.0,3,87,3.8,82.0,29.0,0.7,4.0,0.0,79952,32288,98410,1188,4.8,4.8,0.37,0.41,0.78,3.38,0.13,0.15,0.28,1.22,89.2,266.0,104.0,58.4,236.0,68.0,32.0,284.0,89.0,18.0,290.0,100.0,,,,15,,Benjamin,White,White,,,250,0,1,2,2,0,0,0,0,0,0,3,30,,,,0.0,0.72,0.72,1.08,9.36,11,15,13
13,a,,,3.8,755,246.0,0,0.0,-2,2.0,0.5,252,92.0,0,0,0.0,467.0,170.0,0,0,0.0,389.0,143.0,0.0,0.0,0.0,36717,1077,57605,1352,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,173.0,0.0,446.0,171.0,0.0,413.0,158.0,0.0,462.0,172.0,,,,15,,Brayden,Clarke,Clarke,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
48,a,100.0,100.0,5.9,95,61.0,0,0.0,-1,1.0,0.6,223,74.0,20,2,2.2,262.0,117.0,0,120,2.4,166.0,79.0,0.4,3.4,0.0,61269,3494,248041,1131,2.4,1.4,0.64,0.98,1.62,11.16,0.1,0.15,0.25,1.67,120.6,226.0,97.0,166.8,83.0,62.0,109.0,128.0,76.0,39.7,154.0,81.0,3.0,,,15,,Youri,Tielemans,Tielemans,,,601,0,1,2,7,0,0,0,0,0,0,7,61,,,,0.0,0.3,1.05,1.05,9.13,18,13,30
