gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_distance_covered,away_distance_covered,home_walking_distance,away_walking_distance,home_running_distance,away_running_distance,home_sprinting_distance,away_sprinting_distance,home_number_of_sprints,away_number_of_sprints,home_top_speed,away_top_speed,tournament
15.0,2025-12-06T12:30:00,7.0,1890.53,2.0,1.0,3.0,2038.72,True,25-26-prem-aston-villa-vs-arsenal,/matches/arsenal-vs-aston-villa/3c06vg#4813516,47.0,53.0,2.27,1.84,15.0,15.0,6.0,9.0,5.0,4.0,4.0,3.0,320.0,373.0,82.0,85.0,10.0,8.0,3.0,3.0,2.1,1.44,0.17,0.4,2.27,1.84,2.45,1.88,2.0,5.0,7.0,1.0,0.0,0.0,13.0,9.0,2.0,6.0,392.0,441.0,148.0,168.0,172.0,205.0,30.0,17.0,55.0,41.0,1.0,4.0,8.0,25.0,17.0,16.0,43.0,32.0,0.0,3.0,0.0,2.0,0.0,0.0,13.0,20.0,,,5.0,10.0,2.0,7.0,24.0,24.0,7.0,4.0,35.0,47.0,28.0,36.0,44.0,56.0,7.0,11.0,39.0,61.0,7.0,6.0,50.0,50.0,4813516.0,True,True,,,,,,,,,,,,,prem
15.0,,91.0,1796.38,0.0,0.0,8.0,1896.87,False,25-26-prem-afc-bournemouth-vs-chelsea,/matches/chelsea-vs-afc-bournemouth/2fe5n5#4813515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813515.0,False,False,,,,,,,,,,,,,prem
15.0,,11.0,1797.06,1.0,0.0,17.0,1773.69,False,25-26-prem-everton-vs-nottingham-forest,/matches/everton-vs-nottingham-forest/2y0rvk#4813518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813518.0,False,False,,,,,,,,,,,,,prem
15.0,,43.0,1963.13,0.0,0.0,56.0,1652.47,False,25-26-prem-manchester-city-vs-sunderland,/matches/manchester-city-vs-sunderland/2dbbjc#4813521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813521.0,False,False,,,,,,,,,,,,,prem
15.0,,4.0,1866.28,0.0,0.0,90.0,1696.85,False,25-26-prem-newcastle-united-vs-burnley,/matches/burnley-vs-newcastle-united/2td61d#4813522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813522.0,False,False,,,,,,,,,,,,,prem
15.0,,6.0,1802.07,0.0,0.0,94.0,1813.2,False,25-26-prem-tottenham-hotspur-vs-brentford,/matches/tottenham-hotspur-vs-brentford/2u5c8b#4813523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813523.0,False,False,,,,,,,,,,,,,prem
15.0,,2.0,1718.7,,,14.0,1917.61,False,25-26-prem-leeds-united-vs-liverpool,/matches/leeds-united-vs-liverpool/2f6tdb#4813520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813520.0,False,False,,,,,,,,,,,,,prem
15.0,,36.0,1842.47,,,21.0,1726.95,False,25-26-prem-brighton-hove-albion-vs-west-ham-united,/matches/west-ham-united-vs-brighton-hove-albion/2xvimt#4813517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813517.0,False,False,,,,,,,,,,,,,prem
15.0,,54.0,1775.79,,,31.0,1837.82,False,25-26-prem-fulham-vs-crystal-palace,/matches/crystal-palace-vs-fulham/37llbg#4813519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813519.0,False,False,,,,,,,,,,,,,prem
15.0,,39.0,1653.75,,,1.0,1817.47,False,25-26-prem-wolverhampton-wanderers-vs-manchester-united,/matches/wolverhampton-wanderers-vs-manchester-united/2xx4sz#4813524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813524.0,False,False,,,,,,,,,,,,,prem
