id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
13,Brayden,Clarke,Clarke,a,,,3.8,750,247.0,0.4,246,90.0,0.0,368.0,126.0,0,-1,1.0,-2,2.0,431,1176,0.0,0.0,1.0,1.0,0.0,450.0,159.0,,,443.0,159.0,425.0,157.0,387.0,142.0,443.0,158.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
102,Ellery,Balcombe,Balcombe,a,,,4.0,635,52.0,0.3,316,44.0,0.0,437.0,50.0,0,0,0.0,0,0.0,151,392,0.0,0.0,0.0,0.0,0.0,513.0,57.0,,,507.0,58.0,491.0,44.0,458.0,31.0,507.0,58.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
223,Gabriel,Słonina,Slonina,a,,,3.9,715,80.0,0.1,434,66.0,0.0,391.0,31.0,0,0,0.0,-1,1.0,404,312,0.0,0.0,0.0,0.0,0.0,469.0,39.0,,,463.0,40.0,445.0,24.0,411.0,11.0,463.0,40.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
297,Roman,Dixon,Dixon,a,,,3.9,722,222.0,0.2,377,136.0,0.0,397.0,141.0,0,0,0.0,-1,1.0,89,316,0.0,0.0,0.0,0.0,0.0,475.0,170.0,,,469.0,171.0,451.0,169.0,417.0,158.0,469.0,170.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
339,Illan,Meslier,Meslier,a,,,4.3,581,34.0,0.4,270,35.0,0.0,502.0,73.0,0,0,0.0,-2,2.0,108,745,0.0,0.0,0.0,0.0,0.0,568.0,78.0,,,561.0,79.0,549.0,67.0,520.0,55.0,562.0,79.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
395,Tyler,Morton,Morton,u,Has joined Lyon permanently.,,4.5,421,250.0,0.0,740,326.0,0.0,581.0,219.0,0,0,0.0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,633.0,248.0,0.0,0.0,626.0,244.0,617.0,243.0,599.0,237.0,627.0,244.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
461,Jayce,Fitzgerald,Fitzgerald,a,,,4.4,546,316.0,0.0,600,235.0,0.0,553.0,201.0,0,0,0.0,-1,1.0,47,115,0.0,0.0,0.0,0.0,0.0,609.0,232.0,,,601.0,227.0,592.0,227.0,568.0,219.0,602.0,227.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
618,Guido,Rodríguez,G.Rodriguez,a,,,4.8,352,223.0,0.0,578,217.0,0.0,639.0,264.0,0,0,0.0,-2,2.0,60,131,0.0,0.6,0.0,0.0,1.5,327.0,152.0,,,417.0,196.0,380.0,191.0,373.0,191.0,424.0,198.0,,,,,,,,0.03,0.03,0.06,0.98,0.0,0.0,2.02,1.01,5.06,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,4.2,608,38.0,0.4,247,34.0,0.0,487.0,68.0,0,0,0.0,-3,3.0,248,1076,0.0,0.0,1.0,1.0,0.0,559.0,75.0,,,553.0,76.0,538.0,62.0,506.0,49.0,554.0,76.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,2461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
40,Tyrone,Mings,Mings,d,Hamstring injury - 25% chance of playing,,4.4,495,107.0,0.8,197,73.0,0.3,325.0,112.0,0,0,0.0,-1,1.0,23,5242,0.1,5.5,0.1,0.1,3.4,125.0,45.0,25.0,25.0,172.0,69.0,223.0,61.0,261.0,79.0,230.0,79.0,,,,,,,,0.06,0.02,0.08,1.59,0.0,0.36,1.09,1.09,7.42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
