id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
21,a,100,100,6.9,38,23.0,1,-1.0,4,-4.0,20.9,18,5.0,65,2,5.9,9.0,3.0,10,254,7.3,7.0,4.0,1.1,9.4,0.0,2190071,159281,696734,38766,8.3,8.3,1.18,2.38,3.56,5.45,0.12,0.24,0.36,0.55,273.4,22.0,7.0,318.0,4.0,4.0,99.0,97.0,57.0,69.1,14.0,9.0,2.0,1.0,,11,,Declan,Rice,Rice,,,893,2,4,6,5,0,0,0,0,0,0,10,95,,,,0.0,0.6,0.5,1.01,9.57,17,32,46
22,a,0,0,5.9,98,65.0,0,0.0,-1,1.0,1.0,186,64.0,23,5,2.3,230.0,104.0,0,80,2.3,174.0,84.0,0.4,3.9,0.0,142191,6998,111404,5490,3.3,3.3,0.72,0.23,0.95,2.64,0.16,0.05,0.21,0.58,98.4,210.0,87.0,74.5,153.0,107.0,84.0,119.0,74.0,25.3,183.0,96.0,,,,11,,Mikel,Merino Zazón,Merino,,,413,1,1,2,3,0,0,0,0,0,0,4,44,,,,0.0,0.44,0.65,0.87,9.59,7,11,26
23,u,0,0,5.4,173,107.0,0,0.0,-1,1.0,0.0,654,271.0,0,0,0.0,730.0,319.0,0,0,0.0,709.0,307.0,0.0,0.0,0.0,933,0,4276,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,319.0,0.0,729.0,319.0,0.0,724.0,318.0,0.0,730.0,319.0,,,,11,,Fábio,Ferreira Vieira,Fábio Vieira,has joined Hamburger on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
24,a,100,100,5.2,214,133.0,0,0.0,-3,3.0,0.1,409,139.0,2,0,1.0,411.0,195.0,0,7,0.3,351.0,172.0,0.1,0.4,0.0,4240,203,55799,391,1.3,1.3,0.05,0.0,0.05,0.05,0.32,0.0,0.32,0.32,6.4,406.0,189.0,0.1,418.0,204.0,7.0,339.0,177.0,1.4,412.0,194.0,,,,11,,Christian,Nørgaard,Nørgaard,,,14,0,0,0,0,0,0,0,0,0,0,0,4,,,,0.0,0.0,0.0,0.0,25.71,0,2,2
25,a,0,0,5.1,235,146.0,-1,1.0,-4,4.0,0.1,406,137.0,7,0,1.4,342.0,161.0,0,17,0.3,349.0,170.0,0.1,1.4,0.0,10694,232,30477,590,1.3,1.3,0.23,0.08,0.31,0.73,0.13,0.04,0.17,0.4,8.4,399.0,187.0,22.4,294.0,168.0,24.0,271.0,148.0,5.4,360.0,173.0,4.0,3.0,,11,,Ethan,Nwaneri,Nwaneri,,,163,0,0,1,0,0,0,0,0,0,0,0,13,,,,0.0,0.55,0.0,0.0,7.18,2,1,10
26,a,100,75,5.4,178,110.0,0,0.0,-1,1.0,2.9,104,35.0,48,5,4.4,57.0,23.0,4,204,4.3,70.0,39.0,0.8,8.9,0.0,605668,8047,555172,14468,5.3,4.0,0.54,1.0,1.54,5.7,0.05,0.1,0.15,0.55,214.6,65.0,22.0,168.9,49.0,37.0,73.0,134.0,81.0,45.7,60.0,41.0,,,,11,,Martín,Zubimendi Ibáñez,Zubimendi,,,937,2,1,7,5,0,0,0,2,0,0,10,88,,,,0.0,0.67,0.48,0.96,8.45,21,33,34
28,u,0,0,4.5,469,283.0,0,0.0,0,0.0,0.1,443,152.0,0,0,0.0,670.0,277.0,0,0,0.0,618.0,248.0,0.0,0.0,0.0,6731,0,28191,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,275.0,0.0,657.0,274.0,0.0,639.0,268.0,0.0,666.0,275.0,,,,11,,Ismeal,Kabia,Kabia,has joined Shrewsbury Town on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
29,u,0,0,4.5,420,249.0,0,0.0,0,0.0,0.1,549,203.0,0,0,0.0,632.0,247.0,0,0,0.0,580.0,218.0,0.0,0.0,0.0,2952,0,13199,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,243.0,0.0,616.0,242.0,0.0,598.0,236.0,0.0,626.0,243.0,,,,11,,Albert,Sambi Lokonga,Sambi,has joined Hamburger permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
30,d,50,0,7.3,27,11.0,0,0.0,-2,2.0,0.3,295,46.0,1,0,1.0,431.0,54.0,0,4,0.0,745.0,82.0,0.0,0.1,0.0,9107,140,109287,375,0.5,0.0,0.0,0.01,0.01,0.82,0.0,0.03,0.03,2.46,2.8,424.0,46.0,0.8,401.0,48.0,2.0,381.0,49.0,0.6,428.0,50.0,,,,11,,Kai,Havertz,Havertz,Knee injury - 50% chance of playing,,30,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,9.0,0,1,2
31,d,50,0,6.4,61,20.0,0,0.0,-1,1.0,0.0,591,75.0,0,0,0.0,744.0,80.0,0,0,0.0,735.0,76.0,0.0,0.0,0.0,1444,135,3897,125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.0,80.0,0.0,744.0,80.0,0.0,744.0,80.0,0.0,744.0,80.0,,,,11,,Gabriel,Fernando de Jesus,G.Jesus,Knee injury - 50% chance of playing,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
266,a,0,0,7.6,21,14.0,0,0.0,1,-1.0,13.4,30,12.0,41,2,4.1,76.0,30.0,3,146,5.3,42.0,23.0,0.7,5.4,0.0,1668739,19314,1348381,74405,6.3,6.3,1.88,0.95,2.83,4.09,0.24,0.12,0.36,0.53,127.0,165.0,69.0,104.9,106.0,79.0,202.0,28.0,16.0,43.4,68.0,45.0,1.0,1.0,1.0,11,,Eberechi,Eze,Eze,,,700,1,3,6,3,0,0,0,0,0,0,8,41,,,,0.0,0.77,0.39,1.03,5.27,7,7,27
662,a,0,0,5.4,181,23.0,0,0.0,-1,1.0,0.2,385,139.0,14,1,2.0,281.0,102.0,1,64,0.7,309.0,102.0,0.1,2.6,0.0,26383,1670,28378,692,1.7,1.7,0.0,0.09,0.09,1.63,0.0,0.03,0.03,0.5,67.4,258.0,101.0,13.9,329.0,115.0,8.0,330.0,113.0,9.0,328.0,110.0,,,,11,,Cristhian,Mosquera,Mosquera,,,294,0,0,1,3,0,0,0,0,0,0,2,41,,,,0.0,0.31,0.92,0.61,8.57,8,20,13
666,d,50,25,8.9,7,3.0,0,0.0,-1,1.0,13.2,31,6.0,37,0,3.7,107.0,12.0,4,143,3.0,138.0,16.0,0.3,4.2,0.0,2395404,1854,3814084,194807,2.0,1.0,4.45,0.66,5.11,4.39,0.5,0.07,0.57,0.49,158.6,121.0,8.0,106.9,103.0,6.0,312.0,5.0,4.0,57.7,29.0,6.0,,,2.0,11,,Viktor,Gyökeres,Gyökeres,Muscle injury - 50% chance of playing,,801,4,0,5,3,0,0,0,1,0,0,10,29,,,,0.0,0.56,0.34,1.12,3.26,2,7,20
700,a,0,0,4.3,606,334.0,0,0.0,-2,2.0,0.4,256,91.0,5,0,2.5,204.0,93.0,0,13,0.0,517.0,184.0,0.0,1.2,0.0,94270,6848,60571,2857,1.0,1.0,0.14,0.02,0.16,0.12,0.47,0.07,0.54,0.4,1.0,434.0,204.0,0.8,397.0,198.0,26.0,259.0,143.0,2.8,393.0,186.0,,,,11,,Max,Dowman,Dowman,,,27,0,1,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,10.0,2,0,1
711,a,0,0,4.5,486,296.0,0,0.0,0,0.0,0.0,693,298.0,0,0,0.0,681.0,287.0,0,0,0.0,631.0,260.0,0.0,0.0,0.0,1141,38,894,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,287.0,0.0,671.0,286.0,0.0,653.0,280.0,0.0,680.0,287.0,,,,11,,Andre,Harriman-Annous,Harriman-Annous,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
725,a,100,100,5.4,176,22.0,0,0.0,-1,1.0,0.0,609,214.0,2,0,1.0,420.0,143.0,0,7,0.7,307.0,101.0,0.1,0.4,0.0,5233,832,4070,204,1.7,1.7,0.0,0.0,0.0,0.41,0.0,0.0,0.0,1.42,0.8,436.0,153.0,0.6,404.0,147.0,0.0,726.0,248.0,0.1,438.0,153.0,,,,11,,Piero,Hincapié,Hincapie,,,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
32,a,100,100,5.0,241,8.0,0,0.0,0,0.0,2.6,111,15.0,40,14,4.4,55.0,4.0,3,158,7.7,4.0,1.0,1.5,8.0,0.0,253424,54485,168101,3496,7.7,7.7,0.0,0.03,0.03,10.41,0.0,0.0,0.0,1.16,179.8,96.0,14.0,3.0,377.0,9.0,0.0,692.0,77.0,18.2,238.0,14.0,,,,11,,Emiliano,Martínez Romero,Martinez,,,810,0,0,3,7,0,1,0,1,0,20,9,88,,,,2.22,0.33,0.78,1.0,0.0,0,8,80
33,a,0,0,4.3,565,30.0,0,0.0,-2,2.0,0.5,241,33.0,7,0,3.5,117.0,12.0,0,22,0.0,492.0,70.0,0.0,1.6,0.0,75729,155,95125,1241,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,2.05,25.4,349.0,27.0,0.0,542.0,64.0,0.0,511.0,51.0,2.6,395.0,27.0,,,,11,,Marco,Bizot,M.Bizot,,,180,0,0,1,3,0,0,0,1,0,4,2,23,,,,2.0,0.5,1.5,1.0,0.0,0,4,19
34,u,0,0,4.0,648,57.0,0,0.0,0,0.0,0.1,436,67.0,0,0,0.0,524.0,62.0,0,0,0.0,448.0,55.0,0.0,0.0,0.0,0,0,14046,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,63.0,0.0,502.0,49.0,0.0,469.0,36.0,0.0,518.0,63.0,,,,11,,Joe,Gauci,Gauci,Has joined Port Vale on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
35,u,0,0,4.0,647,56.0,0,0.0,0,0.0,0.0,698,81.0,0,0,0.0,523.0,61.0,0,0,0.0,447.0,54.0,0.0,0.0,0.0,0,0,1034,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,62.0,0.0,501.0,48.0,0.0,468.0,35.0,0.0,517.0,62.0,,,,11,,Filip,Marschall,Marschall,Has joined Stevenage permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
36,a,0,0,4.6,388,68.0,0,0.0,1,-1.0,5.8,64,20.0,52,6,4.7,42.0,23.0,5,179,7.0,8.0,3.0,1.5,11.3,0.0,779769,56032,436468,7004,7.0,7.0,0.22,0.71,0.93,13.58,0.02,0.07,0.09,1.27,233.6,47.0,20.0,139.2,67.0,14.0,57.0,175.0,41.0,43.1,69.0,15.0,,,,11,,Matty,Cash,Cash,,,966,2,0,4,9,0,0,0,3,0,0,11,89,,,,0.0,0.37,0.84,1.02,6.06,18,47,24
37,a,100,100,4.5,394,71.0,0,0.0,0,0.0,1.7,139,53.0,42,9,3.8,91.0,37.0,0,170,5.3,36.0,10.0,1.2,9.3,0.0,137776,10600,165334,1990,5.3,5.3,0.27,1.33,1.6,10.97,0.03,0.15,0.18,1.21,161.4,111.0,51.0,181.5,43.0,7.0,58.0,171.0,39.0,39.9,86.0,25.0,7.0,2.0,,11,,Lucas,Digne,Digne,,,817,0,3,4,6,0,0,0,2,0,0,10,69,,,,0.0,0.44,0.66,1.1,4.63,14,28,27
38,d,75,100,4.4,499,111.0,0,0.0,-1,1.0,8.3,46,15.0,33,6,3.3,135.0,48.0,0,168,5.0,45.0,15.0,1.1,7.5,0.0,245334,9443,1520111,15345,3.8,5.0,0.04,0.15,0.19,12.98,0.0,0.02,0.02,1.34,178.2,100.0,44.0,27.4,274.0,87.0,33.0,241.0,67.0,23.9,195.0,62.0,,,,11,,Ezri,Konsa Ngoyo,Konsa,Calf injury - 75% chance of playing,,875,0,0,4,9,0,0,0,0,1,0,10,86,,,,0.0,0.41,0.93,1.03,5.76,4,52,30
39,a,0,0,4.2,610,156.0,-1,1.0,-3,3.0,0.4,251,93.0,6,0,0.9,432.0,144.0,0,33,0.7,281.0,90.0,0.2,1.4,0.0,20741,548,69544,1061,0.7,0.7,0.15,0.21,0.36,3.54,0.08,0.11,0.19,1.89,49.0,298.0,112.0,78.7,140.0,30.0,22.0,275.0,83.0,15.1,267.0,93.0,,,,11,,Ian,Maatsen,Maatsen,,,169,0,0,0,4,0,0,0,1,0,0,1,30,,,,0.0,0.0,2.13,0.53,9.59,4,14,12
40,d,25,25,4.4,495,107.0,0,0.0,-1,1.0,0.8,197,73.0,24,0,3.4,125.0,45.0,1,87,0.3,324.0,111.0,0.1,5.5,0.0,122216,23,158540,5139,0.1,0.1,0.33,0.09,0.42,8.78,0.06,0.02,0.08,1.59,120.2,172.0,69.0,44.6,223.0,61.0,25.0,261.0,79.0,19.0,230.0,79.0,,,,11,,Tyrone,Mings,Mings,Hamstring injury - 25% chance of playing,,497,0,0,2,6,0,0,0,0,0,0,6,57,,,,0.0,0.36,1.09,1.09,7.42,2,39,16
41,a,0,0,4.3,581,143.0,0,0.0,-2,2.0,0.4,277,103.0,25,6,3.1,152.0,54.0,2,118,5.0,44.0,14.0,1.2,5.8,0.0,21930,3312,38088,712,5.0,5.0,0.1,0.17,0.27,7.83,0.02,0.03,0.05,1.18,126.8,166.0,67.0,11.5,339.0,118.0,15.0,297.0,93.0,15.5,263.0,90.0,,,,11,,Pau,Torres,Pau,,,597,0,0,2,6,0,0,0,0,0,0,6,74,,,,0.0,0.3,0.9,0.9,6.63,7,37,30
42,i,0,0,3.9,743,240.0,0,0.0,-1,1.0,0.2,338,120.0,0,0,0.0,493.0,185.0,0,0,0.0,416.0,157.0,0.0,0.0,0.0,21987,57,28008,949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,186.0,0.0,469.0,184.0,0.0,436.0,174.0,0.0,487.0,185.0,,,,11,,Andrés,García,A.García,Knock - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
43,u,0,0,4.0,622,161.0,0,0.0,0,0.0,2.3,120,47.0,0,0,0.0,500.0,188.0,0,0,0.0,424.0,160.0,0.0,0.0,0.0,44476,0,809316,5586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,189.0,0.0,478.0,187.0,0.0,445.0,177.0,0.0,494.0,188.0,,,,11,,Álex,Moreno Lopera,Alex Moreno,Has joined Girona permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
44,a,0,0,4.0,665,184.0,0,0.0,0,0.0,0.6,215,79.0,16,1,2.3,223.0,80.0,3,52,0.3,318.0,106.0,0.1,4.0,0.0,77569,882,49039,1990,0.3,0.3,0.0,0.09,0.09,3.37,0.0,0.03,0.03,1.04,30.6,332.0,126.0,32.4,255.0,78.0,6.0,343.0,118.0,6.8,351.0,116.0,,,,11,,Lamare,Bogarde,Bogarde,,,291,0,0,1,2,0,0,0,1,0,0,3,21,,,,0.0,0.31,0.62,0.93,3.4,6,5,10
45,a,0,0,3.9,725,224.0,0,0.0,-1,1.0,0.3,306,109.0,0,0,0.0,478.0,172.0,0,0,0.0,400.0,143.0,0.0,0.0,0.0,14449,468,23782,606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,173.0,0.0,454.0,171.0,0.0,420.0,160.0,0.0,472.0,172.0,,,,11,,Lino,da Cruz Sousa,Sousa,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
