player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
295,25-26-prem-everton-vs-newcastle-united,90,0,0,1,0.04,0.01,0,0,0,0,73,54,94.7,0.0,4,0,0.0,2,66.7,0,1,6,2,7,3,1,4,5,1,50.0,3,42.9,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
287,25-26-prem-everton-vs-newcastle-united,90,0,0,0,0.0,0.0,0,0,0,0,38,23,82.1,0.0,5,0,0.0,6,54.5,0,0,5,0,2,0,0,1,0,1,100.0,0,0.0,1,0,3,4,2.77,-1.23,0,0,0,0.0,0,0,2,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
419,25-26-prem-everton-vs-newcastle-united,80,0,0,0,0.0,0.41,0,0,0,4,54,34,85.0,1.0,9,1,50.0,3,75.0,0,0,4,0,0,0,0,3,7,3,30.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,2.0,0,1,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
489,25-26-prem-everton-vs-newcastle-united,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,25-26-prem-everton-vs-newcastle-united,90,0,0,1,0.03,0.02,0,0,0,0,57,46,95.8,0.0,5,0,0.0,1,100.0,0,1,6,0,0,0,2,3,6,2,33.3,1,33.3,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
630,25-26-prem-everton-vs-newcastle-united,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,25-26-prem-everton-vs-newcastle-united,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,25-26-prem-everton-vs-newcastle-united,90,0,0,0,0.0,0.0,0,0,0,0,38,21,67.7,0.0,7,0,0.0,5,33.3,0,0,5,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,1,0.89,-0.11,0,0,0,0.0,1,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,25-26-prem-everton-vs-newcastle-united,71,0,0,2,0.27,0.05,1,0,1,5,33,17,81.0,0.0,2,1,50.0,1,100.0,0,0,2,0,3,1,0,0,4,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.19,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
488,25-26-prem-everton-vs-newcastle-united,89,0,0,0,0.0,0.07,0,0,0,0,90,63,91.3,0.0,6,1,100.0,5,83.3,0,2,6,0,4,2,1,2,3,2,40.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
