id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
1,a,,,5.9,93,1.0,0,0.0,4,-4.0,32.1,8,2.0,55,0,4.6,45.0,3.0,3,216,2.2,154.0,12.0,0.4,9.3,0.0,2404037,8166,1014619,2375,3.2,3.2,0.0,0.04,0.04,6.24,0.0,0.0,0.0,0.52,166.4,137.0,17.0,10.2,354.0,3.0,0.0,742.0,87.0,17.7,264.0,16.0,,,,13,,David,Raya Martín,Raya,,,1080,0,0,7,6,0,0,0,1,0,17,12,94,,,,1.42,0.58,0.5,1.0,0.0,0,9,92
2,a,,,4.2,607,38.0,0,0.0,-3,3.0,0.4,252,34.0,0,0,0.0,562.0,77.0,0,0,0.0,490.0,71.0,0.0,0.0,0.0,8525,16,62869,73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,77.0,0.0,546.0,65.0,0.0,514.0,51.0,0.0,558.0,77.0,,,,13,,Kepa,Arrizabalaga Revuelta,Arrizabalaga,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
3,u,0.0,0.0,4.0,649,57.0,0,0.0,0,0.0,0.3,328,47.0,0,0,0.0,530.0,67.0,0,0,0.0,453.0,61.0,0.0,0.0,0.0,5545,0,41959,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,67.0,0.0,513.0,55.0,0.0,480.0,41.0,0.0,525.0,67.0,,,,13,,Karl,Hein,Hein,Has joined Werder Bremen on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
4,a,,,3.9,734,86.0,-1,1.0,-1,1.0,0.2,361,54.0,0,0,0.0,495.0,49.0,0,0,0.0,416.0,42.0,0.0,0.0,0.0,16289,25,18073,53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,49.0,0.0,476.0,35.0,0.0,443.0,21.0,0.0,490.0,49.0,,,,13,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
6,a,100.0,100.0,6.0,88,5.0,0,0.0,0,0.0,12.9,33,11.0,41,0,3.7,102.0,37.0,1,190,2.2,156.0,50.0,0.4,6.8,0.0,975316,5505,1354476,1338,3.2,3.2,0.29,0.24,0.53,4.72,0.03,0.03,0.06,0.52,185.2,119.0,52.0,35.6,263.0,80.0,16.0,307.0,97.0,23.7,220.0,74.0,,,,13,,William,Saliba,Saliba,,,814,0,0,5,4,0,0,0,0,0,0,10,93,,,,0.0,0.55,0.44,1.11,6.86,11,51,35
23,u,0.0,0.0,5.4,169,106.0,0,0.0,-1,1.0,0.0,655,271.0,0,0,0.0,733.0,321.0,0,0,0.0,715.0,311.0,0.0,0.0,0.0,933,0,4302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,321.0,0.0,732.0,321.0,0.0,728.0,320.0,0.0,733.0,321.0,,,,13,,Fábio,Ferreira Vieira,Fábio Vieira,has joined Hamburger on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
24,a,100.0,100.0,5.2,213,133.0,0,0.0,-3,3.0,0.1,413,139.0,2,0,1.0,421.0,200.0,0,7,0.2,352.0,173.0,0.0,0.4,0.0,4440,11,56574,26,1.2,1.2,0.05,0.0,0.05,0.05,0.32,0.0,0.32,0.32,6.4,413.0,191.0,0.1,425.0,206.0,7.0,348.0,181.0,1.4,420.0,197.0,,,,13,,Christian,Nørgaard,Nørgaard,,,14,0,0,0,0,0,0,0,0,0,0,0,4,,,,0.0,0.0,0.0,0.0,25.71,0,2,2
33,a,,,4.3,556,29.0,0,0.0,-2,2.0,0.5,245,33.0,7,0,3.5,110.0,12.0,0,22,0.0,495.0,73.0,0.0,1.6,0.0,76012,11,97300,112,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,2.05,25.4,361.0,27.0,0.0,549.0,67.0,0.0,520.0,53.0,2.6,403.0,27.0,,,,13,,Marco,Bizot,M.Bizot,,,180,0,0,1,3,0,0,0,1,0,4,2,23,,,,2.0,0.5,1.5,1.0,0.0,0,4,19
34,u,0.0,0.0,4.0,648,56.0,0,0.0,0,0.0,0.1,437,68.0,0,0,0.0,529.0,66.0,0,0,0.0,452.0,60.0,0.0,0.0,0.0,0,0,14418,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,66.0,0.0,512.0,54.0,0.0,479.0,40.0,0.0,524.0,66.0,,,,13,,Joe,Gauci,Gauci,Has joined Port Vale on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
39,a,,,4.2,611,155.0,0,0.0,-3,3.0,0.4,253,93.0,7,0,0.9,437.0,145.0,0,38,0.5,287.0,95.0,0.1,1.7,0.0,22015,63,71824,90,0.5,0.5,0.25,0.21,0.46,4.1,0.11,0.09,0.2,1.72,57.4,289.0,109.0,79.7,162.0,37.0,29.0,265.0,79.0,16.7,275.0,93.0,,,,13,,Ian,Maatsen,Maatsen,,,214,0,0,0,4,0,0,0,1,0,0,1,34,,,,0.0,0.0,1.68,0.42,9.25,7,15,14
