id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
629,Daniel,Bentley,Bentley,a,,,4.0,614,44,0.6,213,29,0.0,424,32,0,0,0,0,0,169,676,0.0,0.0,0.5,0.0,0.0,460,35,0.0,0.0,456,35,438,20,406,9,457,35,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,1668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Reece,Welch,Welch,a,,,3.9,721,225,0.1,401,149,0.0,398,146,0,0,0,-1,1,73,235,0.0,0.0,-0.5,0.0,0.0,435,157,0.0,0.0,431,158,410,154,378,144,432,157,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,Enzo,Le Fée,E.Le Fée,a,,2025-09-13T21:30:08.34957+00:00,4.9,350,217,0.4,266,92,1.8,202,91,2,0,0,-1,1,597,1441,0.4,4.1,1.3,1.3,3.3,119,47,100.0,100.0,141,50,115,83,191,111,157,82,2.0,2.0,0.0,,,,,0.2,0.06,0.26,1.32,0.0,0.24,1.2,0.96,10.32,7,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1640.0,3159.0,0.0,0.0,0.009999999999999981,0.010000000000000009,1.8400000000000003,2.4000000000000057,9.0,4.0,1.5,0.0,0.0,5.0,8.0
579,Son,Heung-min,Son,u,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224+00:00,8.5,10,5,0.1,422,141,0.0,742,329,0,0,0,0,0,0,101,0.0,0.0,0.0,0.0,0.0,743,330,0.0,0.0,743,330,743,330,743,330,743,330,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,Leon,Chiwome,Chiwome,i,Knee injury - Unknown return date,2025-07-21T10:00:05.148649+00:00,4.5,479,65,0.0,614,76,0.0,624,60,0,0,0,0,0,40,78,0.0,0.0,0.0,0.0,0.0,651,65,0.0,0.0,646,65,640,64,619,63,648,65,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,Jhon,Arias,J.Arias,a,,,5.2,228,144,0.2,335,112,2.5,147,64,3,0,0,-3,3,473,704,0.5,2.7,3.0,2.5,2.0,266,125,0.0,0.0,185,74,49,37,102,63,96,55,1.0,0.0,0.0,,,,,0.15,0.07,0.22,1.26,0.0,0.25,1.51,1.01,10.84,7,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,1418.0,1933.0,0.0,0.32999999999999996,0.020000000000000018,0.35,1.1500000000000004,15.599999999999994,18.799999999999997,13.0,4.699999999999999,4.0,2.0,4.0,10.0
637,Toti,Gomes,Toti,d,Illness - 75% chance of playing,2025-10-03T14:00:09.220271+00:00,4.4,565,146,0.1,447,169,1.0,267,98,0,0,0,-1,1,13,485,0.2,1.1,1.1,0.8,0.8,411,136,75.0,75.0,168,69,228,68,200,49,218,76,0.0,0.0,0.0,,,,,0.01,0.01,0.02,1.66,0.0,0.0,3.0,1.15,6.23,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Ashley,Barnes,Barnes,a,,,4.4,499,68,1.5,152,24,0.0,509,44,0,0,0,-1,1,1813,4307,0.0,0.0,0.0,-0.5,0.0,541,49,0.0,0.0,537,49,523,47,493,47,539,49,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3616.0,9899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Mateo,Kovačić,Kovačić,a,,2025-07-21T10:00:04.940328+00:00,5.9,95,63,0.0,664,280,0.0,723,319,0,0,0,-1,1,239,96,0.0,0.0,0.5,0.5,0.0,729,322,100.0,100.0,729,322,729,322,729,322,729,322,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Danny,Welbeck,Welbeck,a,,,6.3,70,22,2.4,117,18,3.8,76,7,1,0,0,-2,2,13509,9234,0.6,2.9,3.3,3.8,2.6,202,20,0.0,0.0,176,14,183,16,43,16,124,19,0.0,1.0,1.0,,,,,0.6,0.09,0.69,1.42,0.0,0.0,1.97,0.99,3.21,7,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,56.0,45132.0,16687.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.5599999999999996,0.0,13.399999999999999,4.0,1.6999999999999993,0.0,0.0,1.0,3.0
