id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
111,a,100.0,100.0,4.4,538,132,0,0,-1,1,0.1,418,157,0,-1,0.0,537,216,0,1,0.0,520,213,0.0,0.0,0,3195,279,12435,469,0.0,0.0,0.0,0.04,0.04,2.11,0.0,0.02,0.02,1.23,31.8,237,89,0.8,356,129,10.0,247,77,4.3,304,103,,,,6,,Ethan,Pinnock,Pinnock,,2025-08-18T08:00:05.393517+00:00,155,0,0,0,4,1,0,0,1,0,0,2,15,,,,0.0,0.0,2.32,1.16,8.71
112,u,0.0,0.0,4.5,417,88,0,0,0,0,0.0,652,218,0,0,0.0,590,226,0,0,0.0,576,224,0.0,0.0,0,211,0,3242,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584,229,0.0,574,228,0.0,547,220,0.0,586,229,,,,6,,Mads,Roerslev Rasmussen,Roerslev,Has joined Southampton permanently.,2025-08-22T14:17:15.662878+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
114,a,,,4.0,713,218,0,0,0,0,0.3,327,114,0,0,0.0,519,204,0,0,0.0,500,199,0.0,0.0,0,5337,268,12220,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514,208,0.0,497,206,0.0,461,191,0.0,516,208,,,,6,,Benjamin,Arthur,Arthur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
115,a,,,4.0,712,217,0,0,0,0,0.1,408,152,0,0,0.0,518,203,0,0,0.0,499,198,0.0,0.0,0,2012,118,6442,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513,207,0.0,496,205,0.0,460,190,0.0,515,207,,,,6,,Benjamin,Fredrick,Fredrick,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
116,a,,,4.0,662,183,0,0,0,0,0.4,278,99,2,0,0.7,399,133,0,5,0.3,341,115,0.1,0.5,0,8949,534,17190,1024,0.3,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.8,6.2,350,131,0.4,366,134,0.0,416,162,0.7,378,132,,,,6,,Aaron,Hickey,Hickey,,,20,0,0,0,1,0,0,0,1,0,0,0,4,,,,0.0,0.0,4.5,0.0,18.0
117,a,,,3.9,733,238,0,0,-1,1,0.2,397,147,0,0,0.0,426,157,0,0,0.0,404,149,0.0,0.0,0,3948,2054,6653,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,160,0.0,398,155,0.0,358,136,0.0,422,160,,,,6,,Kim,Ji-soo,Ji-soo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
118,u,0.0,0.0,4.0,679,192,0,0,0,0,0.1,538,194,0,0,0.0,490,183,0,0,0.0,469,176,0.0,0.0,0,279,0,8291,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,186,0.0,467,184,0.0,430,168,0.0,486,186,,,,6,,Jayden,Meghoma,Meghoma,Has joined Rangers on loan for the rest of the season.,2025-08-19T13:37:28.261506+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
120,a,100.0,100.0,7.0,41,25,0,0,0,0,0.4,261,89,13,2,2.6,194,85,0,36,3.0,128,51,0.4,1.9,0,35212,2591,26273,2986,3.0,3.0,1.72,0.29,2.01,4.99,0.39,0.07,0.46,1.15,69.0,123,41,31.8,154,103,100.0,21,10,20.1,67,40,,,,6,,Kevin,Schade,Schade,,2025-08-09T14:00:04.851048+00:00,392,1,0,1,6,0,0,1,0,0,0,4,30,,,,0.0,0.23,1.38,0.92,6.89
121,a,,,5.9,108,74,0,0,-1,1,0.7,211,72,15,8,5.0,55,19,1,56,3.3,98,37,0.6,2.5,0,26386,1873,66479,2036,3.3,3.3,0.25,0.55,0.8,3.74,0.08,0.19,0.27,1.27,81.6,100,32,89.7,41,34,40.0,105,65,21.2,58,36,2.0,3.0,,6,,Mikkel,Damsgaard,Damsgaard,,,266,1,0,1,5,0,0,0,0,0,0,3,20,,,,0.0,0.34,1.69,1.02,6.77
123,a,,,4.9,339,210,0,0,-1,1,0.3,313,103,11,1,2.8,176,73,1,36,3.0,112,39,0.6,2.2,0,20461,1574,22815,1634,3.0,3.0,0.7,0.03,0.73,2.08,0.66,0.03,0.69,1.97,38.8,208,87,6.2,307,166,36.0,122,75,8.0,227,113,4.0,,,6,,Fábio,Freitas Gouveia Carvalho,Carvalho,,,95,1,0,0,4,0,0,0,0,0,0,1,8,,,,0.0,0.0,3.79,0.95,7.58
124,a,,,5.0,240,149,0,0,0,0,0.3,294,96,15,2,3.0,159,65,1,50,3.7,85,31,0.7,3.0,0,19275,2070,16734,1696,3.7,3.7,0.03,0.05,0.08,3.62,0.01,0.01,0.02,1.01,48.8,172,68,32.2,147,99,5.0,295,159,8.6,213,106,,,,6,,Jordan,Henderson,Henderson,,,322,0,1,2,5,0,0,0,0,0,0,4,29,,,,0.0,0.56,1.4,1.12,8.11
125,a,100.0,100.0,4.9,325,203,0,0,-1,1,0.0,690,296,1,1,1.0,350,165,0,2,0.3,356,174,0.1,0.2,0,229,37,1198,33,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661,275,0.1,375,192,0.0,632,270,0.0,662,276,,,,6,,Vitaly,Janelt,Janelt,,2025-08-09T14:00:04.867824+00:00,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
113,a,,,4.5,430,95,0,0,0,0,0.7,206,76,16,1,3.2,136,53,0,50,1.7,214,81,0.4,3.6,0,60003,1111,36630,2646,1.7,1.7,0.21,0.03,0.24,6.85,0.04,0.01,0.05,1.37,108.6,48,20,2.2,339,121,26.0,161,38,13.7,133,44,,,,6,,Sepp,van den Berg,Van den Berg,,,450,0,0,1,10,0,0,0,0,0,0,5,50,,,,0.0,0.2,2.0,1.0,10.0
126,a,,,4.9,327,204,0,0,-1,1,0.1,535,194,5,0,1.7,269,130,0,32,0.7,308,156,0.1,1.0,0,1681,63,4969,245,0.7,0.7,0.13,0.1,0.23,2.87,0.08,0.06,0.14,1.71,26.8,262,118,48.0,92,64,10.0,249,136,8.5,218,108,3.0,,,6,,Mathias,Jensen,Jensen,,,151,0,0,0,4,0,0,0,0,0,0,2,18,,,,0.0,0.0,2.38,1.19,10.73
127,d,25.0,25.0,4.9,372,235,0,0,-1,1,0.0,712,310,0,0,0.0,683,290,0,0,0.0,674,285,0.0,0.0,0,100,4,732,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680,288,0.0,675,290,0.0,655,284,0.0,681,289,,,,6,,Gustavo,Nunes Fernandes Gomes,Nunes,Lack of match fitness - 25% chance of playing,2025-08-09T14:00:04.884092+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
130,a,,,4.5,498,292,0,0,0,0,0.1,481,163,0,0,0.0,646,267,0,0,0.0,633,258,0.0,0.0,0,4016,327,6368,395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639,260,0.0,633,262,0.0,607,252,0.0,640,261,,,,6,,Romelle,Donovan,Donovan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
131,a,,,4.4,600,328,0,0,-1,1,0.2,358,120,0,0,0.0,580,220,0,0,0.0,565,210,0.0,0.0,0,14102,1592,11694,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574,213,0.0,560,215,0.0,531,204,0.0,576,214,,,,6,,Yunus Emre,Konak,Konak,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
132,d,25.0,25.0,4.5,413,245,0,0,0,0,0.0,675,288,0,0,0.0,588,224,0,0,0.0,574,214,0.0,0.0,0,178,8,1762,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,217,0.0,572,219,0.0,545,208,0.0,584,218,,,,6,,Paris,Maghoma,Maghoma,Lack of match fitness - 25% chance of playing,2025-08-14T16:00:05.924672+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
133,a,,,4.5,432,252,0,0,0,0,0.0,605,244,0,0,0.0,597,230,0,0,0.0,584,221,0.0,0.0,0,1199,97,2304,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,223,0.0,582,225,0.0,556,215,0.0,593,224,,,,6,,Myles,Peart-Harris,Peart-Harris,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
134,u,0.0,0.0,4.5,495,291,0,0,0,0,0.0,713,311,0,0,0.0,644,266,0,0,0.0,631,257,0.0,0.0,0,0,0,718,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637,259,0.0,631,261,0.0,605,251,0.0,638,260,,,,6,,Ryan,Trevitt,Trevitt,Has joined Wigan on loan for the rest of the season,2025-08-11T01:07:54.335986+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
122,a,,,5.4,208,131,0,0,-1,1,0.0,585,227,1,0,1.0,376,182,0,5,0.0,711,310,0.0,0.2,0,1311,66,3993,202,0.0,0.0,0.0,0.01,0.01,1.49,0.0,0.02,0.02,2.98,4.0,370,177,1.8,344,180,0.0,706,311,0.6,387,186,,,,6,,Antoni,Milambo,Milambo,,,45,0,0,0,3,0,0,0,0,0,0,1,4,,,,0.0,0.0,6.0,2.0,8.0
136,a,,,6.0,92,27,0,0,0,0,1.7,137,20,17,2,3.4,132,13,1,62,3.0,123,14,0.5,2.8,0,199101,7212,120872,13774,3.0,3.0,1.35,0.16,1.51,6.37,0.3,0.04,0.34,1.42,97.8,70,9,60.5,76,4,75.0,45,16,23.4,47,10,,,2.0,6,,Igor Thiago,Nascimento Rodrigues,Thiago,,,405,2,0,1,9,0,0,0,2,0,0,5,23,,,,0.0,0.22,2.0,1.11,5.11
137,a,,,4.4,578,74,0,0,-1,1,0.4,257,41,0,0,0.0,561,53,0,0,0.0,546,51,0.0,0.0,0,20690,2054,28964,1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555,51,0.0,541,51,0.0,511,49,0.0,557,52,,,,6,,Iwan,Morgan,Morgan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
138,a,,,4.4,514,31,0,0,-1,1,0.3,292,42,0,0,0.0,525,74,0,0,0.0,507,73,0.0,0.0,0,3656,217,19994,1067,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520,74,0.0,503,57,0.0,468,50,0.0,522,74,,,,6,,Jason,Steele,Steele,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
140,a,,,4.0,632,56,0,0,0,0,0.4,284,39,0,0,0.0,453,43,0,0,0.0,431,42,0.0,0.0,0,7238,466,10306,751,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447,43,0.0,429,26,0.0,391,19,0.0,449,43,,,,6,,Tom,McGill,McGill,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
141,u,0.0,0.0,4.0,663,70,0,0,0,0,0.0,731,84,0,0,0.0,477,57,0,0,0.0,456,56,0.0,0.0,0,0,0,152,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,57,0.0,454,40,0.0,417,33,0.0,473,57,,,,6,,Carl,Rushworth,Rushworth,Has joined Coventry City on loan for the rest of the season.,2025-07-25T14:54:18.206318+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
142,u,0.0,0.0,4.0,641,61,0,0,0,0,0.0,732,85,0,0,0.0,460,48,0,0,0.0,438,47,0.0,0.0,0,0,0,142,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454,48,0.0,437,31,0.0,399,24,0.0,456,48,,,,6,,Kjell,Scherpen,Scherpen,Has joined Union SG permanently,2025-07-25T14:53:26.96179+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
145,d,75.0,75.0,4.4,556,144,-1,1,-1,1,3.0,103,40,5,0,1.2,299,106,0,24,0.8,290,98,0.2,1.1,0,46180,157,364627,29249,0.2,0.6,0.0,0.47,0.47,3.84,0.0,0.16,0.16,1.28,28.4,253,97,37.7,129,32,12.0,235,70,7.9,230,77,,,,6,,Maxim,De Cuyper,De Cuyper,Knock - 75% chance of playing,2025-09-13T21:30:07.99838+00:00,269,0,0,0,5,0,0,0,1,0,0,4,16,,,,0.0,0.0,1.67,1.34,5.35
146,a,,,4.5,393,72,0,0,0,0,1.2,171,63,13,3,2.6,189,74,0,57,2.8,129,52,0.6,2.9,0,36954,2186,49660,2949,2.3,2.8,0.21,0.02,0.23,6.85,0.04,0.0,0.04,1.37,86.4,85,40,14.6,245,79,28.0,152,32,13.0,142,48,,,,6,,Lewis,Dunk,Dunk,,,450,0,1,0,8,0,0,0,1,0,0,5,42,,,,0.0,0.0,1.6,1.0,8.4
147,u,0.0,0.0,4.5,411,83,0,0,0,0,0.0,684,229,0,0,0.0,586,223,0,0,0.0,572,221,0.0,0.0,0,0,0,1742,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,226,0.0,570,225,0.0,543,217,0.0,582,226,,4.0,,6,,Pervis,Estupiñán Tenorio,Estupiñan,Has joined AC Milan permanently,2025-07-24T10:14:09.955203+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
148,a,,,4.4,539,133,0,0,-1,1,0.1,421,159,5,1,1.2,298,105,0,16,1.2,248,89,0.3,1.1,0,3553,511,10857,423,0.7,1.2,0.07,0.05,0.12,3.24,0.03,0.02,0.05,1.5,31.8,238,90,21.2,202,59,4.0,299,101,5.7,276,92,,,,6,,Ferdi,Kadıoğlu,F.Kadıoğlu,,,194,0,0,0,4,0,0,0,2,0,0,1,17,,,,0.0,0.0,1.86,0.46,7.89
139,a,,,4.5,445,29,0,0,0,0,5.1,69,12,8,1,1.6,277,23,0,46,1.5,224,19,0.3,1.8,0,68615,3414,298981,23966,1.0,1.5,0.0,0.01,0.01,6.85,0.0,0.0,0.0,1.37,90.2,77,9,10.0,284,2,0.0,566,67,9.9,194,9,,,,6,,Bart,Verbruggen,Verbruggen,,,450,0,0,0,8,0,0,0,0,0,9,5,0,,,,1.8,0.0,1.6,1.0,0.0
150,u,0.0,0.0,4.4,542,135,0,0,-1,1,0.2,396,146,0,0,0.0,539,217,0,0,0.0,522,214,0.0,0.0,0,2778,0,29514,1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533,220,0.0,518,219,0.0,485,206,0.0,535,220,,,,6,,Tariq,Lamptey,Lamptey,has joined Fiorentina permanently.,2025-09-02T12:06:29.254107+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
151,a,,,4.5,441,97,0,0,0,0,0.9,188,70,8,1,1.6,276,97,0,34,1.5,223,83,0.3,1.8,0,16635,915,47006,2933,1.0,1.5,0.3,0.16,0.46,6.85,0.06,0.03,0.09,1.37,103.0,57,24,3.7,323,112,39.0,109,17,14.7,115,38,,,,6,,Jan Paul,van Hecke,Van Hecke,,,450,0,0,0,8,1,0,0,1,0,0,5,41,,,,0.0,0.0,1.6,1.0,8.2
152,a,,,4.4,523,120,0,0,-1,1,0.2,378,138,7,3,2.3,208,81,0,29,1.8,202,78,0.4,1.6,0,4723,665,11918,430,1.3,1.8,0.0,0.01,0.01,4.49,0.0,0.0,0.0,1.5,57.6,145,61,19.8,208,61,6.0,281,92,8.4,219,75,,,,6,,Joël,Veltman,Veltman,,,270,0,0,0,5,0,0,0,1,0,0,3,30,,,,0.0,0.0,1.67,1.0,10.0
153,i,0.0,0.0,4.4,522,119,0,0,-1,1,0.0,705,237,0,0,0.0,529,210,0,0,0.0,511,206,0.0,0.0,0,220,14,927,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524,214,0.0,509,213,0.0,475,200,0.0,526,214,,,,6,,Adam,Webster,Webster,Knee injury - Unknown return date,2025-08-08T14:30:04.202011+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
154,u,0.0,0.0,4.0,648,176,0,0,0,0,0.0,709,239,0,0,0.0,465,173,0,0,0.0,443,165,0.0,0.0,0,0,0,565,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459,176,0.0,442,174,0.0,404,157,0.0,461,176,,,,6,,Eiran,Cashin,Cashin,Has joined Birmingham on loan for the rest of the season.,2025-07-28T11:50:54.390347+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
156,a,,,4.0,694,204,0,0,0,0,0.1,426,160,0,0,0.0,502,192,0,0,0.0,482,186,0.0,0.0,0,1986,114,6169,330,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,195,0.0,479,193,0.0,443,178,0.0,498,195,,,,6,,Charlie,Tasker,Tasker,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
157,a,,,6.4,69,48,0,0,-1,1,4.7,77,23,18,2,3.6,117,48,0,60,4.0,75,28,0.6,2.8,0,127815,7838,364867,20678,3.5,4.0,0.76,0.27,1.03,6.61,0.15,0.05,0.2,1.35,86.2,87,27,94.3,35,29,84.0,31,16,26.1,30,18,,,,6,,Mitoma,Kaoru,Mitoma,,,442,1,1,1,7,0,0,0,1,0,0,5,19,,,,0.0,0.2,1.43,1.02,3.87
158,a,100.0,100.0,5.8,117,79,0,0,-2,2,0.5,234,82,13,5,3.2,145,59,0,46,1.8,206,94,0.3,2.2,0,29851,1214,123276,5426,1.3,1.8,0.14,0.09,0.23,3.05,0.05,0.03,0.08,1.16,46.0,179,73,47.3,97,68,46.0,85,52,13.9,131,70,,,,6,,Georginio,Rutter,Georginio,,2025-08-25T07:30:07.559102+00:00,237,0,2,1,3,0,0,0,1,0,0,3,14,,,,0.0,0.38,1.14,1.14,5.32
159,i,0.0,0.0,5.8,115,78,0,0,-2,2,0.0,704,305,0,0,0.0,726,319,0,0,0.0,721,317,0.0,0.0,0,163,7,1832,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726,319,0.0,726,319,0.0,725,319,0.0,726,319,4.0,,,6,,Solly,March,March,Knee injury - Unknown return date,2025-08-10T18:00:05.450301+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
160,a,,,5.9,113,76,0,0,-1,1,1.1,181,60,24,9,4.8,63,25,3,99,5.2,41,15,0.9,4.1,0,70595,26040,83081,5225,4.7,5.2,1.25,0.75,2.0,6.49,0.27,0.16,0.43,1.41,98.2,68,22,86.3,43,36,146.0,6,3,33.1,15,10,,,,6,,Yankuba,Minteh,Minteh,,,413,1,1,1,6,0,0,0,0,0,0,5,36,,,,0.0,0.22,1.31,1.09,7.85
155,a,,,4.0,710,215,0,0,0,0,0.2,390,143,0,0,0.0,516,201,0,0,0.0,497,196,0.0,0.0,0,3154,179,7601,393,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511,205,0.0,494,203,0.0,458,188,0.0,513,205,,,,6,,Jacob,Slater,Slater,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
163,i,0.0,0.0,5.3,231,145,0,0,-2,2,0.0,579,223,4,0,1.3,296,144,0,22,1.0,276,135,0.2,0.8,0,936,6,7827,436,0.0,0.0,0.0,0.01,0.01,2.32,0.0,0.01,0.01,1.95,9.4,334,159,2.0,341,179,0.0,695,303,1.2,370,179,,,,6,,Jack,Hinshelwood,Hinshelwood,Ankle injury - Unknown return date,2025-09-13T21:30:08.019508+00:00,107,0,0,0,2,0,0,0,0,0,0,2,11,,,,0.0,0.0,1.68,1.68,9.25
164,u,0.0,0.0,5.5,149,93,0,0,0,0,0.6,226,79,12,0,6.0,23,5,2,36,0.5,334,169,0.1,2.2,1,130744,0,170264,6376,0.0,0.0,1.21,0.17,1.38,2.12,0.62,0.09,0.71,1.08,60.8,135,48,66.6,69,51,63.0,56,33,19.0,74,44,1.0,2.0,2.0,6,,Matt,O'Riley,O'Riley,has joined Marseille on loan for the rest of the season.,2025-09-02T12:06:29.272628+00:00,177,1,0,1,2,0,0,0,0,0,0,2,9,,,,0.0,0.51,1.02,1.02,4.58
165,u,0.0,0.0,5.4,206,129,0,0,-1,1,0.0,670,284,0,0,0.0,716,312,0,0,0.0,710,309,0.0,0.0,0,247,0,1769,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713,310,0.0,714,312,0.0,705,310,0.0,714,311,,,,6,,Abdallah,Sima,Sima,has joined Lens permanently.,2025-09-02T12:06:29.290672+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
166,a,,,4.9,362,225,0,0,-1,1,0.2,360,122,16,8,3.2,138,56,2,81,3.2,101,38,0.7,3.3,0,12675,6963,12985,1180,2.7,3.2,0.39,0.24,0.63,4.8,0.1,0.06,0.16,1.19,74.8,111,37,46.0,101,69,42.0,97,59,16.4,101,55,3.0,5.0,,6,,Yasin,Ayari,Ayari,,,362,1,0,0,7,0,0,0,0,0,0,3,39,,,,0.0,0.0,1.74,0.75,9.7
167,a,,,4.9,365,228,0,0,-1,1,2.7,106,37,6,1,1.2,303,147,0,22,0.8,292,145,0.2,1.2,0,68730,2118,274259,15068,0.3,0.8,0.04,0.01,0.05,4.25,0.01,0.0,0.01,1.59,11.0,327,153,26.7,171,114,2.0,331,175,4.0,312,155,,,,6,,Carlos,Baleba,Baleba,,,241,0,0,1,3,0,0,0,1,0,0,4,29,,,,0.0,0.37,1.12,1.49,10.83
169,a,,,5.0,298,183,0,0,0,0,0.1,548,199,3,0,0.8,398,194,0,27,0.8,293,146,0.2,0.6,0,1621,158,3380,239,0.3,0.8,0.05,0.1,0.15,2.6,0.03,0.06,0.09,1.57,25.4,268,121,28.2,165,109,11.0,243,134,6.5,259,132,,3.0,,6,,Diego,Gómez Amarilla,Gomez,,,149,0,0,0,3,0,0,0,2,0,0,1,21,,,,0.0,0.0,1.81,0.6,12.68
170,a,,,5.0,239,148,0,0,0,0,0.1,406,137,9,1,2.2,217,97,0,35,2.0,189,85,0.4,1.8,0,9370,635,7936,834,1.5,2.0,0.79,0.06,0.85,1.92,0.57,0.04,0.61,1.39,48.8,171,67,16.8,233,142,17.0,210,120,8.3,224,111,,,,6,,James,Milner,Milner,,,124,1,0,0,4,0,0,0,1,0,0,1,12,,,,0.0,0.0,2.9,0.73,8.71
171,u,0.0,0.0,4.9,348,217,0,0,-1,1,0.0,651,277,0,0,0.0,675,285,0,0,0.0,665,279,0.0,0.0,0,196,0,2313,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672,283,0.0,666,284,0.0,646,279,0.0,673,284,,,,6,,Jeremy,Sarmiento Morante,Sarmiento,has joined Cremonese on loan for the rest of the season.,2025-09-02T12:06:29.308383+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
173,a,100.0,100.0,4.9,353,220,0,0,-1,1,0.1,566,211,8,1,2.7,188,81,0,32,1.0,270,130,0.2,1.6,0,3114,61,4712,191,0.5,1.0,0.02,0.05,0.07,1.99,0.01,0.03,0.04,1.0,47.0,175,71,6.0,309,168,21.0,183,107,7.4,243,120,,,,6,,Mats,Wieffer,Wieffer,,2025-09-01T10:30:07.953121+00:00,179,0,0,0,3,0,0,0,1,0,0,2,33,,,,0.0,0.0,1.51,1.01,16.59
174,u,0.0,0.0,5.0,304,188,0,0,0,0,0.0,710,308,0,0,0.0,701,304,0,0,0.0,692,299,0.0,0.0,0,0,0,1128,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698,302,0.0,699,304,0.0,684,300,0.0,699,303,,,,6,,Malick,Yalcouyé,Yalcouye,Has joined Swansea City on loan for the rest of the season.,2025-08-15T12:03:00.771795+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
177,u,0.0,0.0,4.5,458,266,0,0,0,0,0.0,639,268,0,0,0.0,613,243,0,0,0.0,600,234,0.0,0.0,0,490,0,3986,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606,236,0.0,600,238,0.0,575,228,0.0,608,237,,,,6,,Andrew,Moran,Moran,Has joined Los Angeles FC on loan for the rest of the season.,2025-08-22T14:16:38.542849+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
178,a,,,6.3,72,22,0,0,-2,2,1.9,133,18,6,1,1.2,311,28,0,10,1.2,261,23,0.2,1.0,0,59446,2976,333548,12473,0.7,1.2,1.69,0.35,2.04,4.76,0.6,0.12,0.72,1.7,5.6,356,30,24.4,185,16,48.0,83,23,7.6,238,25,,1.0,1.0,6,,Danny,Welbeck,Welbeck,,,252,0,0,0,7,0,0,1,0,0,0,3,8,,,,0.0,0.0,2.5,1.07,2.86
179,u,0.0,0.0,5.5,162,38,0,0,0,0,0.0,695,82,0,0,0.0,725,76,0,0,0.0,720,74,0.0,0.0,0,0,0,1399,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723,76,0.0,724,76,0.0,722,76,0.0,724,76,,,,6,,Evan,Ferguson,Ferguson,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
