id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
4,a,,,4.0,673,66.0,0,0.0,0,0.0,0.2,361,54.0,0,0,0.0,543.0,72.0,0,0,0.0,462.0,66.0,0.0,0.0,0.0,16110,126,17692,321,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,73.0,0.0,526.0,61.0,0.0,494.0,47.0,0.0,538.0,73.0,,,,12,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
20,a,100.0,100.0,6.9,37,22.0,0,0.0,-1,1.0,1.2,169,60.0,52,12,5.2,24.0,9.0,6,176,9.0,2.0,1.0,1.3,7.5,0.0,136665,29886,49580,3454,10.0,10.0,2.14,1.23,3.37,3.67,0.27,0.15,0.42,0.46,205.2,95.0,34.0,182.8,52.0,39.0,203.0,35.0,19.0,59.1,38.0,30.0,,,4.0,12,,Leandro,Trossard,Trossard,,,719,3,3,4,5,0,0,0,0,0,0,8,38,,,,0.0,0.5,0.63,1.0,4.76,6,6,26
33,a,,,4.3,559,29.0,0,0.0,-2,2.0,0.5,247,33.0,7,0,3.5,110.0,12.0,0,22,0.0,487.0,72.0,0.0,1.6,0.0,75910,92,96467,590,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,2.05,25.4,358.0,27.0,0.0,548.0,67.0,0.0,519.0,53.0,2.6,400.0,27.0,,,,12,,Marco,Bizot,M.Bizot,,,180,0,0,1,3,0,0,0,1,0,4,2,23,,,,2.0,0.5,1.5,1.0,0.0,0,4,19
63,a,,,4.4,535,312.0,0,0.0,-1,1.0,0.6,226,80.0,0,0,0.0,607.0,230.0,0,0,0.0,547.0,195.0,0.0,0.0,0.0,56894,315,75493,1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,225.0,0.0,592.0,225.0,0.0,571.0,219.0,0.0,601.0,225.0,,,,12,,Kadan,Young,Young,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
51,u,0.0,0.0,5.5,146,94.0,0,0.0,0,0.0,0.0,653,270.0,0,0,0.0,740.0,327.0,0,0,0.0,726.0,320.0,0.0,0.0,0.0,1383,0,3620,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,327.0,0.0,739.0,327.0,0.0,737.0,326.0,0.0,740.0,327.0,,,,12,,Samuel,Iling-Junior,Iling Jr,has joined West Bromwich Albion on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
56,u,0.0,0.0,5.0,272,166.0,0,0.0,0,0.0,0.0,754,335.0,0,0,0.0,720.0,313.0,0,0,0.0,690.0,294.0,0.0,0.0,0.0,0,0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,313.0,0.0,718.0,313.0,0.0,711.0,310.0,0.0,720.0,313.0,,,,12,,Enzo,Barrenechea,Barrenechea,Season-long loan to Benfica,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
218,a,,,4.3,556,77.0,0,0.0,-2,2.0,1.3,163,23.0,1,0,1.0,385.0,43.0,0,3,0.0,485.0,45.0,0.0,0.2,0.0,97754,1301,228096,2811,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,4.37,0.2,440.0,52.0,0.3,414.0,49.0,0.0,516.0,51.0,0.1,440.0,53.0,,,1.0,12,,Ashley,Barnes,Barnes,,,7,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,12.86,0,0,1
110,a,,,4.5,479,98.0,0,0.0,0,0.0,0.5,233,85.0,35,1,2.9,177.0,65.0,5,150,2.0,175.0,57.0,0.4,7.8,0.0,78103,3169,47424,1136,2.0,2.0,0.17,1.38,1.55,14.44,0.01,0.12,0.13,1.25,209.4,88.0,37.0,217.9,38.0,6.0,42.0,227.0,60.0,47.0,66.0,16.0,,,,12,,Michael,Kayode,Kayode,,,1042,0,1,2,18,0,0,0,1,0,0,12,111,,,,0.0,0.17,1.55,1.04,5.7,21,45,53
60,a,,,4.5,470,284.0,0,0.0,0,0.0,0.3,301,104.0,0,0,0.0,672.0,278.0,0,0,0.0,616.0,245.0,0.0,0.0,0.0,30368,290,35297,668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,276.0,0.0,661.0,275.0,0.0,646.0,271.0,0.0,669.0,276.0,,,,12,,Ben,Broggio,Broggio,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
194,i,0.0,0.0,4.0,639,167.0,0,0.0,0,0.0,0.1,522,189.0,0,0,0.0,517.0,194.0,0,0,0.0,433.0,163.0,0.0,0.0,0.0,1056,6,13536,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,196.0,0.0,500.0,195.0,0.0,467.0,185.0,0.0,512.0,195.0,,,,12,,Jordan,Beyer,Jordan,Hamstring injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
