id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
724,a,,,4.5,421,90,0,0,0,0,0.0,683,231,2,1,1.0,338,126,0,8,1.0,259,94,0.2,0.4,0,1258,205,498,160,0.5,0.5,0.0,0.0,0.0,0.63,0.0,0.0,0.0,3.78,7.0,347,130,0.0,580,229,0.0,553,221,0.7,381,134,,,,6,,Lutsharel,Geertruida,Geertruida,,,15,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,12.0
730,a,,,5.5,155,37,0,0,0,0,0.1,554,72,1,0,1.0,378,39,0,4,0.5,323,31,0.1,0.2,0,8696,878,3241,1285,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,3.99,1.0,398,44,0.1,380,44,0.0,718,75,0.1,404,45,,,,6,,Brian,Brobbey,Brobbey,,,21,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,8.57
735,a,,,5.5,135,86,0,0,0,0,0.0,690,297,0,0,0.0,718,314,0,0,0.0,711,310,0.0,0.0,0,845,174,371,132,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716,312,0.0,716,314,0.0,711,313,0.0,717,313,,,,6,,Bertrand,Traoré,Traoré,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
566,a,,,4.0,634,57,0,0,0,0,0.2,335,50,0,0,0.0,456,44,0,0,0.0,426,43,0.0,0.0,0,2652,283,8793,946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,44,0.0,432,27,0.0,394,20,0.0,452,44,,,,6,,Brandon,Austin,Austin,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
569,a,,,5.1,236,34,0,0,1,-1,7.2,54,20,29,2,5.8,29,14,3,117,5.3,37,17,1.0,5.7,1,523228,91983,197760,40631,5.3,5.3,0.07,0.19,0.26,6.0,0.01,0.04,0.05,1.2,126.0,28,9,26.5,175,46,43.0,94,11,19.5,71,18,,,,6,,Cristian,Romero,Romero,,,450,0,1,3,3,0,0,0,2,0,0,5,43,,,,0.0,0.6,0.6,1.0,8.6
570,a,,,4.3,601,155,0,0,-2,2,0.2,403,150,2,0,1.0,325,117,0,7,0.3,332,115,0.1,0.5,0,7144,1749,15291,1306,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,351,132,0.8,355,128,0.0,466,194,0.7,379,133,,,,6,,Kevin,Danso,Danso,,,11,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,16.36
571,d,75.0,,4.4,519,121,0,0,-1,1,0.1,490,182,0,0,0.0,531,212,0,0,0.0,505,207,0.0,0.0,0,1837,150,5709,661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526,216,0.0,511,215,0.0,477,202,0.0,528,216,,,,6,,Ben,Davies,Davies,Knee injury - 75% chance of playing,2025-09-24T06:00:06.226008+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
572,i,0.0,0.0,4.5,447,98,0,0,0,0,0.0,720,242,0,0,0.0,610,228,0,0,0.0,590,226,0.0,0.0,0,211,22,354,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604,231,0.0,597,231,0.0,572,223,0.0,606,231,,,,6,,Radu,Drăgușin,Dragusin,Knee injury - Unknown return date,2025-07-21T10:00:05.088977+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
573,a,,,4.5,417,87,0,0,0,0,2.4,120,46,19,1,3.8,99,45,0,68,2.3,164,66,0.5,4.2,0,223138,9130,104834,23090,2.3,2.3,0.18,0.12,0.3,4.68,0.05,0.03,0.08,1.24,41.8,197,79,31.8,153,37,26.0,160,37,9.9,193,67,,,,6,,Djed,Spence,Spence,,,341,0,0,3,1,0,0,0,2,0,0,4,14,,,,0.0,0.79,0.26,1.06,3.7
284,a,100.0,100.0,5.4,183,43,0,0,-1,1,0.2,381,58,1,1,1.0,372,35,0,3,0.3,364,36,0.1,0.2,0,5259,2751,27261,1099,-0.7,0.3,0.04,0.0,0.04,0.15,0.24,0.0,0.24,0.9,3.4,373,32,10.4,279,26,7.0,271,36,2.1,356,36,,,,6,,Eddie,Nketiah,Nketiah,,2025-08-10T22:30:04.865817+00:00,15,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,12.0
297,a,,,4.0,677,190,0,0,0,0,0.2,372,136,0,0,0.0,490,183,0,0,0.0,461,175,0.0,0.0,0,3698,459,9666,917,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,186,0.0,467,184,0.0,430,168,0.0,486,186,,,,6,,Roman,Dixon,Dixon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
468,u,0.0,100.0,4.5,480,62,0,0,0,0,0.1,435,63,0,0,0.0,635,62,0,0,0.0,615,58,0.0,0.0,0,3886,468,8802,1266,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628,61,0.0,622,61,0.0,596,58,0.0,629,61,,,,6,,Ethan,Wheatley,Wheatley,has joined Northampton Town on loan for the rest of the season.,2025-09-22T21:18:26.096577+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
733,a,,,5.0,279,14,0,0,0,0,0.1,449,69,0,0,0.0,691,85,0,0,0.0,679,85,0.0,0.0,0,11415,1489,4342,1740,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688,85,0.0,689,83,0.0,673,80,0.0,689,85,,,,6,,Senne,Lammens,Lammens,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
135,i,0.0,0.0,7.4,26,10,-1,1,-1,1,0.7,199,32,0,0,0.0,739,82,0,0,0.0,738,82,0.0,0.0,0,84547,204,284991,11708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739,82,0.0,739,82,0.0,739,82,0.0,739,82,,,1.0,6,,Yoane,Wissa,Wissa,Knee injury - Expected back 18 Oct,2025-09-12T10:00:06.619832+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
474,d,25.0,25.0,5.5,138,16,0,0,0,0,2.3,122,47,23,0,5.8,30,15,0,82,4.7,55,25,0.9,4.2,0,143980,205,201678,53262,1.2,1.3,0.08,0.07,0.15,1.72,0.02,0.02,0.04,0.44,80.0,107,48,25.0,183,50,15.0,220,61,12.1,155,53,,2.0,4.0,6,,Fabian,Schär,Schär,Head injury - 25% chance of playing,2025-09-19T11:30:08.392759+00:00,350,0,0,3,2,0,0,0,0,0,0,4,35,,,,0.0,0.77,0.51,1.03,9.0
574,a,100.0,100.0,4.4,555,146,0,0,-1,1,0.5,238,86,3,1,1.0,333,123,0,16,1.0,256,92,0.2,0.7,0,23471,8219,56858,3730,1.0,1.0,0.02,0.15,0.17,1.35,0.01,0.11,0.12,0.95,21.4,283,111,29.2,160,39,28.0,151,31,7.9,231,78,,,,6,,Destiny,Udogie,Udogie,,2025-08-10T23:30:07.244451+00:00,128,0,0,0,2,0,0,0,0,0,0,1,6,,,,0.0,0.0,1.41,0.7,4.22
575,a,,,4.7,385,67,0,0,2,-2,33.8,6,1,28,1,5.6,33,17,2,108,5.3,36,16,1.1,6.0,1,1425406,212113,551664,77038,5.3,5.3,0.68,0.03,0.71,6.0,0.14,0.01,0.15,1.23,106.8,51,21,17.1,231,72,39.0,111,19,16.3,103,34,,,,6,,Micky,van de Ven,Van de Ven,,,439,1,0,3,3,0,0,0,1,0,0,5,27,,,,0.0,0.62,0.62,1.03,5.54
257,a,,,5.1,237,35,0,0,1,-1,4.0,88,35,30,2,6.0,21,12,2,112,6.3,16,7,1.2,5.9,1,466136,18986,162635,56669,5.3,6.3,0.3,0.14,0.44,4.68,0.06,0.03,0.09,0.94,118.8,38,14,15.6,241,78,34.0,128,23,16.8,95,30,,,,6,,Maxence,Lacroix,Lacroix,,,450,0,1,3,2,0,0,0,1,0,0,5,49,,,,0.0,0.6,0.4,1.0,9.8
