id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
452,d,75.0,0.0,6.3,76,53,0,0,-2,2,1.3,160,55,11,0,2.2,237,111,0,68,1.3,232,109,0.2,1.7,0,46427,254,229323,11244,1.4,0.0,1.25,0.74,1.99,5.32,0.32,0.19,0.51,1.34,59.8,174,71,77.9,66,50,95.0,41,23,23.3,74,45,4.0,,,6,,Amad,Diallo,Amad,Personal Reasons - 75% chance of playing,2025-09-26T15:00:08.56911+00:00,356,0,1,0,6,0,0,0,0,0,0,4,37,,,,0.0,0.0,1.52,1.01,9.35
213,a,,,4.5,462,275,0,0,0,0,0.0,592,232,0,0,0.0,629,259,0,0,0.0,605,244,0.0,0.0,0,2675,215,2960,160,-0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,253,0.0,619,255,0.0,598,244,0.0,627,255,,,,6,,Jaydon,Banel,Banel,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
478,a,100.0,100.0,5.0,241,37,0,0,0,0,2.5,115,44,21,0,4.2,72,31,2,73,3.5,89,33,0.7,4.2,0,135881,4400,117620,6148,4.0,3.5,0.0,0.36,0.36,2.64,0.0,0.1,0.1,0.7,43.2,230,88,130.3,22,3,4.0,329,119,17.6,122,39,1.0,1.0,,6,,Kieran,Trippier,Trippier,,2025-09-19T11:30:08.40742+00:00,339,0,0,3,4,0,0,0,0,0,0,4,11,,,,0.0,0.8,1.06,1.06,2.92
480,a,,,4.4,509,113,0,0,-1,1,0.1,536,193,1,0,0.5,413,140,0,0,0.2,364,124,0.0,0.2,0,1244,99,4522,125,0.7,0.2,0.05,0.0,0.05,1.03,0.24,0.0,0.24,4.88,10.2,350,133,0.0,520,214,7.0,289,96,1.7,373,132,,,,6,,Jamaal,Lascelles,Lascelles,,,19,0,0,0,2,0,0,0,0,0,0,0,5,,,,0.0,0.0,9.47,0.0,23.68
544,i,0.0,0.0,5.4,197,123,-1,1,-1,1,0.1,527,187,12,0,3.0,153,64,0,23,1.0,274,133,0.2,2.2,0,5966,16,11893,849,0.0,0.0,0.5,0.08,0.58,3.87,0.13,0.02,0.15,1.01,10.6,348,162,31.0,180,118,45.0,114,69,8.0,265,131,,,,6,,Habib,Diarra,Diarra,Groin Injury - Expected back 03 Dec,2025-09-21T22:30:06.402407+00:00,345,0,1,2,2,0,0,0,1,0,0,4,15,,,,0.0,0.52,0.52,1.04,3.91
263,a,,,3.9,709,215,-1,1,-1,1,0.5,244,90,1,0,1.0,325,110,0,5,0.2,361,122,0.1,0.3,0,11093,1849,29567,1296,0.2,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,383,140,0.5,375,134,0.0,357,129,0.4,401,139,,,,6,,Nathaniel,Clyne,Clyne,,,4,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,45.0
68,a,,,4.0,647,62,0,0,0,0,1.1,176,25,0,0,0.0,475,51,0,0,0.0,438,49,0.0,0.0,0,34117,795,33946,1837,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473,51,0.0,458,37,0.0,424,27,0.0,474,51,,,,6,,Will,Dennis,Dennis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
264,u,0.0,0.0,4.0,624,160,0,0,0,0,0.0,644,220,0,0,0.0,459,170,0,0,0.0,421,158,0.0,0.0,0,0,0,3088,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457,174,0.0,441,171,0.0,407,161,0.0,458,173,,,,6,,Rob,Holding,Holding,Has joined Colorado Rapids permanently.,2025-08-11T01:12:01.613357+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
382,a,,,8.2,12,7,0,0,-3,3,11.0,40,14,12,2,2.0,258,122,0,56,2.0,188,81,0.2,1.5,0,353809,5049,2713206,72151,2.5,3.0,1.0,0.77,1.76,5.25,0.21,0.16,0.37,1.08,47.0,214,91,153.6,14,13,106.0,33,18,30.6,28,19,1.0,,,6,,Florian,Wirtz,Wirtz,,,436,0,0,2,4,0,0,0,1,0,0,5,29,,,,0.0,0.41,0.83,1.03,5.99
74,a,,,4.5,443,97,0,0,0,0,1.9,137,52,27,3,4.5,63,27,4,97,4.7,40,19,1.0,6.0,0,214572,9395,74036,4744,4.7,5.2,0.01,0.4,0.41,5.46,0.0,0.07,0.07,0.91,111.8,71,30,97.0,49,10,11.0,265,83,21.9,81,20,,,,6,,Adrien,Truffert,Truffert,,,540,0,0,3,7,0,0,0,0,0,0,6,41,,,,0.0,0.5,1.17,1.0,6.83
75,a,,,4.0,686,197,0,0,0,0,0.3,319,113,0,0,0.0,506,192,0,0,0.0,471,183,0.0,0.0,0,8220,303,14986,661,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503,195,0.0,489,194,0.0,457,186,0.0,505,195,,,,6,,Matai,Akinmboni,Akinmboni,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
131,a,,,4.4,596,329,0,0,-1,1,0.2,350,119,0,0,0.0,589,228,0,0,0.0,564,212,0.0,0.0,0,17789,829,14627,838,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586,222,0.0,576,224,0.0,550,212,0.0,588,224,,,,6,,Yunus Emre,Konak,Konak,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
310,a,,,5.8,121,31,0,0,-2,2,0.4,275,45,6,0,1.2,324,33,0,9,0.7,312,34,0.1,1.0,0,19187,580,60554,1487,0.7,0.7,0.46,0.02,0.48,2.35,0.29,0.01,0.3,1.5,6.6,365,33,8.6,312,32,29.0,174,34,3.7,341,35,,,,6,,Thierno,Barry,Barry,,,141,0,0,1,1,0,0,0,0,0,0,1,3,,,,0.0,0.64,0.64,0.64,1.91
712,a,100.0,100.0,5.9,109,74,-1,1,-1,1,0.1,443,146,8,3,2.0,254,120,0,25,2.0,185,78,0.3,1.4,0,35517,746,22362,854,2.0,1.0,1.09,0.44,1.53,2.36,0.45,0.18,0.63,0.97,18.8,310,142,53.2,109,78,42.0,128,78,11.1,205,103,,,,6,,Yéremy,Pino Santos,Yeremy,,2025-09-20T23:30:07.351615+00:00,220,0,0,2,0,0,0,0,0,0,0,3,17,,,,0.0,0.82,0.0,1.23,6.95
306,a,,,4.5,458,272,0,0,0,0,0.1,513,181,0,0,0.0,626,256,0,0,0.0,602,241,0.0,0.0,0,3562,276,5716,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622,250,0.0,616,252,0.0,595,241,0.0,624,252,,,,6,,Callum,Bates,Bates,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
388,a,100.0,100.0,5.4,177,110,0,0,-1,1,0.1,512,180,9,1,1.8,273,130,0,55,1.5,212,96,0.3,1.7,0,3342,150,10146,232,2.0,2.5,0.04,0.38,0.42,2.21,0.02,0.18,0.2,1.04,35.2,250,111,52.1,111,80,1.0,356,184,8.8,251,122,,,,6,,Curtis,Jones,C.Jones,,2025-09-12T10:00:06.921049+00:00,191,0,1,0,4,0,0,0,0,0,0,1,22,,,,0.0,0.0,1.88,0.47,10.37
276,a,,,4.5,438,258,0,0,0,0,1.3,159,54,7,1,1.2,317,152,0,31,1.0,253,117,0.2,1.6,0,66224,3286,108114,4268,1.0,0.0,0.13,0.18,0.31,1.51,0.08,0.11,0.19,0.95,16.2,320,148,31.4,178,116,36.0,146,87,8.4,256,123,,2.0,,6,,Justin,Devenny,Devenny,,,143,0,0,0,2,0,0,0,0,0,0,1,19,,,,0.0,0.0,1.26,0.63,11.96
172,a,100.0,100.0,4.9,362,227,0,0,-1,1,0.0,629,260,0,0,0.0,684,292,0,0,0.0,669,284,0.0,0.0,0,676,48,1672,62,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683,290,0.0,679,292,0.0,665,287,0.0,685,292,,,,6,,Tom,Watson,Watson,,2025-08-10T18:00:05.491553+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
104,a,,,4.0,685,78,0,0,0,0,0.1,519,78,0,0,0.0,505,67,0,0,0.0,470,65,0.0,0.0,0,1106,51,2489,114,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,67,0.0,488,53,0.0,456,43,0.0,504,67,,,,6,,Julian,Eyestone,Eyestone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
331,a,,,4.9,302,187,0,0,-1,1,0.0,621,254,2,0,0.7,408,200,0,4,0.7,306,151,0.1,0.4,0,616,23,2081,59,0.7,0.7,0.0,0.0,0.0,0.48,0.0,0.0,0.0,1.27,0.4,410,195,1.3,364,188,0.0,636,268,0.2,408,195,,2.0,,6,,Tom,Cairney,Cairney,,,34,0,0,0,0,0,0,0,1,0,0,0,3,,,,0.0,0.0,0.0,0.0,7.94
396,a,,,4.4,587,324,0,0,-1,1,0.2,363,124,0,0,0.0,581,223,0,0,0.0,556,207,0.0,0.0,0,26325,319,19275,694,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578,217,0.0,568,219,0.0,542,207,0.0,580,219,,,,6,,Trey,Nyoni,Nyoni,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
262,i,0.0,0.0,4.0,679,191,0,0,0,0,0.0,708,238,0,0,0.0,501,188,0,0,0.0,464,177,0.0,0.0,0,311,3,540,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498,191,0.0,484,190,0.0,451,181,0.0,500,191,,,,6,,Chadi,Riad Dnanou,Chadi Riad,Knee injury - Expected back 18 Oct,2025-07-21T10:00:04.863209+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
