id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
301,a,,,5.3,231,145,0,0,-2,2,0.1,476,161,4,1,1.0,362,174,0,21,0.8,295,146,0.2,0.8,0,2802,46,10910,85,0.8,-0.2,0.03,0.01,0.04,2.94,0.02,0.01,0.03,2.26,14.6,283,133,4.5,297,163,21.0,151,90,4.0,280,140,,1.0,,5,,Carlos,Alcaraz Durán,Alcaraz,,,117,0,0,0,1,0,0,0,1,0,0,1,12,,,,0.0,0.0,0.77,0.77,9.23
302,a,,,5.4,173,106,0,0,-1,1,0.1,497,171,19,9,3.8,108,40,0,95,4.2,49,21,0.8,3.5,1,3016,448,6279,77,4.2,3.2,0.72,0.21,0.93,6.59,0.15,0.04,0.19,1.36,31.6,206,89,41.5,90,64,18.0,177,104,9.1,167,84,,,,5,,Idrissa Gana,Gueye,Gana,,,435,1,0,2,4,0,0,0,0,0,0,5,43,,,,0.0,0.41,0.83,1.03,8.9
80,a,,,4.0,708,214,0,0,0,0,0.3,328,115,1,0,1.0,317,113,0,2,0.2,357,127,0.0,0.2,0,5339,101,10523,101,0.7,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492,198,0.0,479,197,0.0,436,177,0.0,496,198,,,,5,,Julio,Soler Barreto,Soler,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
303,a,,,5.0,270,165,0,0,0,0,0.5,237,83,25,4,5.0,50,15,3,116,5.8,14,8,1.2,5.0,0,62258,4128,20585,614,5.8,4.8,0.19,0.43,0.62,7.05,0.04,0.09,0.13,1.41,113.6,17,9,89.8,21,19,12.0,212,122,21.6,30,22,3.0,3.0,,5,,James,Garner,Garner,,,450,1,0,2,5,0,0,0,1,0,0,5,64,,,,0.0,0.4,1.0,1.0,12.8
304,a,,,4.9,360,225,0,0,-1,1,0.0,621,255,7,0,1.8,257,123,0,20,1.2,238,110,0.2,1.4,0,526,16,1428,28,1.2,0.2,0.15,0.0,0.15,3.41,0.06,0.0,0.06,1.4,32.4,204,87,5.1,294,161,5.0,266,147,4.3,274,137,,,,5,,Tim,Iroegbunam,Iroegbunam,,,219,0,0,3,1,0,0,0,3,0,0,3,28,,,,0.0,1.23,0.41,1.23,11.51
305,u,0.0,0.0,4.5,504,295,0,0,0,0,0.1,503,174,1,0,1.0,338,156,0,3,0.2,364,172,0.0,0.2,0,3524,0,10176,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633,257,0.0,628,260,0.0,599,248,0.0,636,260,,,,5,,Harrison,Armstrong,Armstrong,has joined Preston North End on loan for the rest of the season.,2025-09-02T11:36:28.006606+00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
104,a,,,4.0,693,80,0,0,0,0,0.1,521,78,0,0,0.0,493,66,0,0,0.0,481,65,0.0,0.0,0,880,26,2075,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477,64,0.0,464,49,0.0,421,42,0.0,481,64,,,,5,,Julian,Eyestone,Eyestone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
309,u,0.0,0.0,4.5,451,262,0,0,0,0,0.0,738,327,0,0,0.0,605,237,0,0,0.0,597,231,0.0,0.0,0,0,0,88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592,226,0.0,586,229,0.0,557,217,0.0,596,229,,,,5,,Jenson,Metcalfe,Metcalfe,Has joined Bradford City permanently.,2025-07-25T14:54:45.196473+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
310,a,,,5.8,121,32,0,0,-2,2,0.4,262,43,6,1,1.2,305,27,0,9,1.2,250,22,0.2,1.0,0,15850,320,53146,486,1.2,0.2,0.46,0.02,0.48,2.35,0.29,0.01,0.3,1.5,6.2,339,26,7.6,273,26,29.0,114,28,3.6,299,29,,,,5,,Thierno,Barry,Barry,,,141,0,0,1,1,0,0,0,0,0,0,1,3,,,,0.0,0.64,0.64,0.64,1.91
707,a,,,5.5,165,102,0,0,0,0,0.0,650,277,1,1,1.0,377,182,0,2,0.3,351,170,0.1,0.2,0,2961,29,1483,42,0.3,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722,316,0.0,723,317,0.0,721,317,0.0,723,317,,,,5,,Tyler,Dibling,Dibling,,,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
314,a,,,5.0,243,7,0,0,0,0,1.6,145,20,17,1,3.4,131,15,1,77,3.5,79,8,0.7,3.4,0,41797,591,51955,702,3.5,3.5,0.0,0.0,0.0,6.88,0.0,0.0,0.0,1.38,100.2,27,4,0.0,674,78,0.0,651,73,10.0,150,5,,,,5,,Bernd,Leno,Leno,,,450,0,0,1,5,0,0,0,1,0,15,5,0,,,,3.0,0.2,1.0,1.0,0.0
315,u,0.0,0.0,4.0,645,62,0,0,0,0,0.0,713,82,0,0,0.0,455,48,0,0,0.0,443,47,0.0,0.0,0,0,0,288,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,46,0.0,426,31,0.0,381,24,0.0,443,46,,,,5,,Steven,Benda,Benda,Has joined Millwall on loan for the rest of the season.,2025-07-28T11:48:41.553663+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
316,a,100.0,100.0,5.0,251,39,0,0,0,0,0.8,193,72,2,0,1.0,354,127,0,9,0.5,331,114,0.1,0.4,0,41954,628,59315,928,0.5,0.5,0.0,0.06,0.06,0.23,0.0,0.11,0.11,0.41,11.8,299,113,21.5,167,44,4.0,283,97,3.8,291,96,,,,5,,Antonee,Robinson,Robinson,,2025-08-22T14:00:07.74764+00:00,51,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,3.53
317,a,,,4.5,405,79,0,0,0,0,3.6,92,37,23,4,4.6,60,26,2,88,5.2,23,10,1.2,5.1,1,190934,4598,94657,2749,5.2,5.2,0.45,0.74,1.19,6.88,0.09,0.15,0.24,1.38,90.8,46,16,26.6,139,34,18.0,175,40,13.5,90,22,,,,5,,Joachim,Andersen,Andersen,,,450,0,0,1,5,0,0,0,0,0,0,5,56,,,,0.0,0.2,1.0,1.0,11.2
176,a,,,4.5,471,275,0,0,0,0,0.0,600,240,0,0,0.0,619,249,0,0,0.0,611,243,0.0,0.0,0,1332,36,2225,41,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605,238,0.0,600,241,0.0,571,229,0.0,609,241,,,,5,,Adrian,Mazilu,Mazilu,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
233,a,,,4.0,709,215,0,0,0,0,1.6,148,55,9,0,9.0,2,1,3,35,0.0,496,194,0.0,2.2,0,262285,159,185302,2248,0.5,0.5,0.09,0.01,0.1,0.66,0.09,0.01,0.1,0.66,16.2,270,103,2.3,320,113,10.0,220,61,2.9,320,108,,,,5,,Josh,Acheampong,Acheampong,,,90,0,0,1,0,0,0,0,0,0,0,1,8,,,,0.0,1.0,0.0,1.0,8.0
319,a,,,4.5,402,77,0,0,0,0,0.1,459,174,3,0,1.0,331,121,0,3,0.5,318,107,0.1,0.7,0,3481,24,6649,83,0.5,0.5,0.38,0.07,0.45,4.11,0.27,0.05,0.32,2.94,14.8,280,106,19.1,187,52,28.0,117,18,6.2,230,75,,,,5,,Timothy,Castagne,Castagne,,,126,0,0,0,3,0,0,0,0,0,0,2,6,,,,0.0,0.0,2.14,1.43,4.29
321,a,,,4.4,548,141,0,0,-1,1,0.0,603,210,3,1,1.5,279,98,0,16,0.2,361,130,0.0,0.7,0,480,7,1806,19,0.2,0.2,0.0,0.01,0.01,1.15,0.0,0.01,0.01,1.19,9.6,310,118,1.2,337,120,4.0,274,89,1.5,342,118,,,,5,,Jorge,Cuenca Barreno,J.Cuenca,,,87,0,0,0,1,0,0,0,0,0,0,1,7,,,,0.0,0.0,1.03,1.03,7.24
130,a,,,4.5,500,292,0,0,0,0,0.1,480,163,0,0,0.0,644,265,0,0,0.0,636,259,0.0,0.0,0,3752,63,6054,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,254,0.0,625,257,0.0,596,245,0.0,633,257,,,,5,,Romelle,Donovan,Donovan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
324,a,,,6.5,51,34,0,0,0,0,1.4,159,54,23,10,4.6,61,23,2,90,5.2,26,11,0.8,3.5,1,69124,1705,87264,1309,5.2,5.2,0.29,0.79,1.08,6.27,0.07,0.18,0.25,1.44,40.8,164,62,75.5,36,31,19.0,172,103,13.6,89,55,,,,5,,Alex,Iwobi,Iwobi,,,392,1,2,1,5,0,0,0,1,0,0,5,24,,,,0.0,0.23,1.15,1.15,5.51
325,a,,,5.9,105,72,0,0,-1,1,0.7,208,71,10,1,2.0,250,117,0,33,2.2,160,69,0.4,1.7,0,31927,277,64344,905,2.2,2.2,0.79,0.05,0.84,0.79,0.75,0.05,0.8,0.75,37.8,174,70,22.7,160,105,40.0,81,50,10.0,152,77,,,,5,,Emile,Smith Rowe,Smith Rowe,,,95,1,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,2.84
326,a,,,5.3,218,137,0,0,-2,2,0.2,371,124,3,0,1.0,360,172,0,6,0.5,335,163,0.1,0.6,0,3416,96,18039,169,0.5,0.5,0.04,0.08,0.12,0.52,0.06,0.12,0.18,0.78,4.2,353,170,16.1,205,127,12.0,214,123,2.9,323,162,,,,5,,Adama,Traoré Diarra,Adama,,,60,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,3.0
328,a,100.0,100.0,5.4,180,112,0,0,-1,1,0.0,605,244,12,5,3.0,165,67,0,53,3.0,105,41,0.6,2.2,0,2593,40,2662,38,3.0,3.0,0.06,0.39,0.45,5.17,0.02,0.11,0.13,1.52,37.0,180,73,39.4,94,68,12.0,215,124,8.8,173,87,,,,5,,Ryan,Sessegnon,Sessegnon,,2025-08-22T14:00:07.80463+00:00,307,0,1,1,4,0,0,0,0,0,0,4,35,,,,0.0,0.29,1.17,1.17,10.26
153,i,0.0,0.0,4.4,524,121,0,0,-1,1,0.0,704,237,0,0,0.0,525,209,0,0,0.0,514,207,0.0,0.0,0,207,1,907,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511,211,0.0,498,210,0.0,457,192,0.0,515,211,,,,5,,Adam,Webster,Webster,Knee injury - Unknown return date,2025-08-08T14:30:04.202011+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
146,a,,,4.5,392,71,0,0,0,0,1.2,171,63,13,3,2.6,185,71,0,57,2.8,116,47,0.6,2.9,0,35349,581,47262,551,2.3,2.8,0.19,0.02,0.21,6.85,0.04,0.0,0.04,1.37,60.0,107,46,14.2,217,69,26.0,127,23,10.1,144,50,,,,5,,Lewis,Dunk,Dunk,,,450,0,1,0,8,0,0,0,1,0,0,5,42,,,,0.0,0.0,1.6,1.0,8.4
329,a,100.0,100.0,5.4,177,109,0,0,-1,1,0.4,253,87,15,7,3.0,163,65,0,70,2.5,135,55,0.5,2.8,0,13678,261,73886,603,2.5,2.5,0.44,0.23,0.67,3.04,0.14,0.07,0.21,0.94,15.6,273,127,10.9,248,143,37.0,90,53,6.3,227,114,3.0,3.0,,5,,Harry,Wilson,Wilson,,2025-08-28T17:30:07.780586+00:00,292,1,1,0,2,0,0,0,0,0,0,3,17,,,,0.0,0.0,0.62,0.92,5.24
139,a,,,4.5,447,29,0,0,0,0,5.3,67,11,8,1,1.6,274,23,0,46,1.5,219,20,0.3,1.8,0,65893,692,279402,4387,1.0,1.5,0.0,0.01,0.01,6.85,0.0,0.0,0.0,1.37,71.0,86,13,10.0,256,2,0.0,554,67,8.0,184,10,,,,5,,Bart,Verbruggen,Verbruggen,,,450,0,0,0,8,0,0,0,0,0,9,5,0,,,,1.8,0.0,1.6,1.0,0.0
114,a,,,4.0,718,222,0,0,0,0,0.3,322,113,0,0,0.0,516,203,0,0,0.0,505,201,0.0,0.0,0,5139,70,11751,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,205,0.0,488,204,0.0,445,184,0.0,505,205,,,,5,,Benjamin,Arthur,Arthur,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
330,a,,,5.0,259,157,0,0,0,0,0.1,534,191,12,2,2.4,200,90,0,58,2.5,134,54,0.5,2.4,0,1711,26,2866,48,2.5,2.5,0.41,0.22,0.63,6.45,0.09,0.05,0.14,1.39,42.6,157,58,25.4,148,101,11.0,219,126,7.9,193,96,,,,5,,Sander,Berge,Berge,,,418,0,0,1,5,0,0,0,1,0,0,5,40,,,,0.0,0.22,1.08,1.08,8.61
333,u,0.0,0.0,4.5,483,282,0,0,0,0,0.0,592,233,0,0,0.0,629,256,0,0,0.0,621,250,0.0,0.0,0,898,0,4481,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615,245,0.0,610,248,0.0,581,236,0.0,618,248,,,,5,,Martial,Godo,Godo,has joined Strasbourg permanently.,2025-09-02T13:30:29.210428+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
334,u,0.0,0.0,4.5,461,267,0,0,0,0,0.0,733,322,0,0,0.0,612,242,0,0,0.0,604,236,0.0,0.0,0,0,0,234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598,231,0.0,593,234,0.0,564,222,0.0,602,234,,,,5,,Luke,Harris,Harris,Has joined Oxford United on loan for the rest of the season.,2025-07-28T11:48:41.571901+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
337,a,,,6.3,75,23,0,0,-2,2,1.2,175,30,6,1,1.2,307,29,0,4,1.0,275,28,0.2,1.0,0,31327,455,144850,1505,1.0,1.0,0.4,0.0,0.4,1.43,0.27,0.0,0.27,0.98,4.0,355,30,6.6,277,28,20.0,165,31,2.3,332,33,,4.0,1.0,5,,Raúl,Jiménez Rodríguez,Raúl,,,131,0,0,0,1,0,0,0,0,0,0,1,7,,,,0.0,0.0,0.69,0.69,4.81
664,a,,,4.0,615,47,0,0,0,0,0.7,200,27,0,0,0.0,431,33,0,0,0.0,419,32,0.0,0.0,0,6473,103,16191,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,31,0.0,400,16,0.0,355,9,0.0,418,31,,,,5,,Benjamin,Lecomte,Lecomte,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
341,a,,,4.0,609,41,0,0,0,0,2.4,116,15,6,3,3.0,150,17,0,38,1.5,213,18,0.4,1.5,0,32125,1552,84515,688,1.0,1.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,1.32,19.6,258,23,0.0,394,10,0.0,349,3,2.0,335,23,,,,5,,Karl,Darlow,Darlow,,,180,0,0,0,2,0,0,0,0,0,8,2,0,,,,4.0,0.0,1.0,1.0,0.0
347,a,100.0,100.0,4.0,643,172,0,0,0,0,5.1,70,28,21,4,4.2,73,33,6,67,3.0,97,40,0.8,5.2,0,413144,6532,147894,1685,2.5,2.5,0.17,0.35,0.52,6.49,0.03,0.07,0.1,1.33,63.6,102,44,67.8,50,7,21.0,146,31,15.3,71,15,,,,5,,Gabriel,Gudmundsson,Gudmundsson,,2025-08-31T01:00:08.219642+00:00,439,0,0,2,7,1,0,0,1,0,0,5,35,,,,0.0,0.41,1.44,1.03,7.18
157,a,,,6.4,69,48,0,0,-1,1,4.8,75,23,18,2,3.6,119,48,0,59,4.0,61,26,0.6,2.8,0,122342,2365,348120,3931,3.5,4.0,0.74,0.25,0.99,6.61,0.15,0.05,0.2,1.35,75.0,75,25,81.5,28,25,65.0,41,22,21.8,28,21,,,,5,,Mitoma,Kaoru,Mitoma,,,442,1,1,1,7,0,0,0,1,0,0,5,19,,,,0.0,0.2,1.43,1.02,3.87
295,a,,,4.5,395,73,0,0,0,0,0.7,214,77,20,1,4.0,82,36,0,68,4.5,42,17,1.0,4.4,0,59216,2322,29152,494,4.5,3.5,0.55,0.06,0.61,7.05,0.11,0.01,0.12,1.41,79.4,64,27,11.7,238,77,38.0,87,10,12.9,102,28,,,,5,,Michael,Keane,Keane,,,450,0,0,2,5,0,0,0,0,0,0,5,47,,,,0.0,0.4,1.0,1.0,9.4
349,u,0.0,0.0,4.0,676,190,0,0,0,0,0.1,463,176,0,0,0.0,480,177,0,0,0.0,468,174,0.0,0.0,0,788,0,10287,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464,178,0.0,451,177,0.0,407,156,0.0,468,178,,,,5,,Isaac,Schmidt,Schmidt,has joined Werder Bremen on loan for the rest of the season.,2025-09-02T12:00:32.361624+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
360,u,0.0,0.0,4.5,439,256,0,0,0,0,0.0,675,289,0,0,0.0,600,232,0,0,0.0,592,226,0.0,0.0,0,0,0,2232,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587,221,0.0,580,224,0.0,550,212,0.0,591,224,,,,5,,Joe,Gelhardt,Gelhardt,Has joined Hull City on loan for the rest of the season.,2025-08-11T11:07:52.207439+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
137,a,,,4.4,580,75,0,0,-1,1,0.4,257,41,0,0,0.0,558,53,0,0,0.0,548,52,0.0,0.0,0,19304,668,27597,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,49,0.0,531,49,0.0,496,47,0.0,548,50,,,,5,,Iwan,Morgan,Morgan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
365,a,100.0,100.0,5.0,255,50,0,0,0,0,0.8,196,32,10,1,2.0,241,20,0,35,1.2,240,21,0.2,2.0,0,83092,1129,60358,1189,0.7,0.7,0.95,0.03,0.98,2.45,0.63,0.02,0.65,1.63,44.6,149,15,8.1,270,25,33.0,97,26,8.5,180,21,,,1.0,5,,Lukas,Nmecha,Nmecha,,2025-09-11T17:30:06.775545+00:00,135,1,0,1,2,0,0,0,0,0,0,1,13,,,,0.0,0.67,1.33,0.67,8.67
493,a,,,4.9,320,199,0,0,-1,1,0.2,378,128,11,2,2.2,215,95,0,52,2.5,133,53,0.5,2.2,0,9768,274,10573,200,2.0,2.0,0.11,0.03,0.14,3.85,0.03,0.01,0.04,1.17,21.4,247,111,15.2,212,129,5.0,264,146,4.2,276,138,,,,5,,Sean,Longstaff,Longstaff,,,295,0,0,1,3,0,0,0,0,0,0,3,33,,,,0.0,0.31,0.92,0.92,10.07
665,i,0.0,0.0,4.5,411,25,0,0,0,0,0.3,300,44,12,0,4.0,83,8,0,36,1.5,217,19,0.3,2.7,0,14576,16,22806,478,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,1.3,29.2,218,21,0.0,561,69,0.0,529,63,2.9,322,21,,,,5,,Lucas Estella,Perri,Perri,Thigh injury - Expected back 27 Sep,2025-09-11T17:30:07.176029+00:00,270,0,0,2,5,0,0,0,0,0,3,3,0,,,,1.0,0.67,1.67,1.0,0.0
