id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
68,a,,,4.0,647,62,0,0,0,0,1.1,177,25,0,0,0.0,481,51,0,0,0.0,435,47,0.0,0.0,0,35432,78,37375,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,51,0.0,464,38,0.0,428,27,0.0,479,51,,,,7,,Will,Dennis,Dennis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
283,a,,,7.5,22,8,0,0,0,0,10.0,40,8,18,0,3.0,158,16,0,70,2.5,112,14,0.3,2.4,0,1142906,5606,1025943,4195,2.5,2.5,3.59,0.44,4.03,6.55,0.61,0.07,0.68,1.11,110.2,80,8,25.4,211,16,189.0,4,3,32.5,29,8,,,2.0,7,,Jean-Philippe,Mateta,Mateta,,,531,2,0,3,3,0,0,0,2,0,0,6,34,,,,0.0,0.51,0.51,1.02,5.76
76,a,,,3.9,727,231,0,0,-1,1,0.2,393,146,0,0,0.0,436,161,0,0,0.0,388,145,0.0,0.0,0,4085,73,8561,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,163,0.0,415,159,0.0,379,148,0.0,434,162,,,,7,,Owen,Bevan,Bevan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
167,a,,,4.8,380,237,0,0,-2,2,2.4,119,42,8,0,1.3,314,150,0,27,0.8,264,128,0.2,1.7,0,89657,482,330143,1118,0.3,0.8,0.05,0.02,0.07,5.63,0.01,0.01,0.02,1.65,13.0,344,162,28.9,191,123,4.0,325,170,4.6,323,158,,,,7,,Carlos,Baleba,Baleba,,,307,0,0,1,4,0,0,0,1,0,0,5,38,,,,0.0,0.29,1.17,1.47,11.14
355,u,0.0,0.0,4.9,334,207,0,0,-1,1,0.0,588,228,0,0,0.0,675,286,0,0,0.0,654,274,0.0,0.0,0,1234,0,8952,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,286,0.0,672,287,0.0,655,280,0.0,677,287,,,,7,,Sam,Greenwood,Greenwood,has joined Pogon Szczecin permanently.,2025-09-02T12:00:32.393623+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
537,u,0.0,0.0,4.0,670,185,0,0,0,0,0.1,468,174,0,0,0.0,500,190,0,0,0.0,454,176,0.0,0.0,0,1038,0,12391,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497,191,0.0,483,190,0.0,448,180,0.0,498,191,,,,7,,Niall,Huggins,Huggins,has joined Wycombe Wanderers on loan for the rest of the season.,2025-09-02T13:34:00.250364+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
550,a,,,4.8,375,235,-1,1,-2,2,0.0,650,272,0,0,0.0,662,279,0,0,0.0,636,264,0.0,0.0,0,260,4,1579,6,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,279,0.0,656,279,0.0,635,269,0.0,664,280,,,,7,,Ian,Poveda-Ocampo,Poveda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
195,a,,,3.9,732,236,0,0,-1,1,0.2,374,136,0,0,0.0,441,166,0,0,0.0,393,150,0.0,0.0,0,8618,27,9912,47,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,168,0.0,420,164,0.0,384,153,0.0,439,167,,,,7,,Lucas,Pires Silva,Lucas Pires,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
196,u,0.0,0.0,4.0,649,175,0,0,0,0,0.1,560,205,0,0,0.0,483,184,0,0,0.0,437,170,0.0,0.0,0,202,0,7934,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,186,0.0,466,184,0.0,430,173,0.0,481,185,,,,7,,Shurandy,Sambo,Sambo,Has joined Sparta Rotterdam on loan for the rest of the season.,2025-08-19T13:36:42.853472+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
364,u,0.0,0.0,5.0,294,53,0,0,0,0,0.0,686,80,0,0,0.0,701,73,0,0,0.0,686,69,0.0,0.0,0,0,0,2218,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701,73,0.0,699,73,0.0,690,72,0.0,702,73,,,,7,,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,Has joined RCD Mallorca on loan for the rest of the season.,2025-08-11T11:07:32.622877+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
365,a,100.0,100.0,5.0,253,50,0,0,0,0,0.8,196,32,11,0,1.8,273,25,0,38,0.8,268,24,0.2,2.2,0,103582,291,85153,424,0.8,0.3,0.95,0.03,0.98,2.69,0.63,0.02,0.65,1.78,45.6,229,22,9.1,314,32,33.0,162,31,8.7,253,25,,,1.0,7,,Lukas,Nmecha,Nmecha,,2025-09-11T17:30:06.775545+00:00,136,1,0,1,3,0,0,0,0,0,0,1,13,,,,0.0,0.66,1.99,0.66,8.6
294,a,,,4.4,502,110,0,0,-1,1,0.1,436,165,1,0,1.0,342,122,0,3,0.0,500,207,0.0,0.2,0,3504,19,10002,45,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536,216,0.0,523,215,0.0,491,208,0.0,537,216,,,,7,,Séamus,Coleman,Coleman,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
392,a,,,4.9,308,192,0,0,-1,1,0.1,469,157,5,0,1.7,285,135,0,16,0.0,644,269,0.0,1.0,0,4709,19,9153,40,1.0,0.5,0.0,0.0,0.0,0.98,0.0,0.0,0.0,2.76,24.6,293,128,10.7,297,164,0.0,644,274,3.5,347,168,,,,7,,Endo,Wataru,Endo,,,32,0,1,0,2,0,0,0,1,0,0,0,4,,,,0.0,0.0,5.62,0.0,11.25
552,a,,,5.0,296,184,0,0,0,0,0.1,568,211,13,0,2.2,233,109,0,65,1.5,186,81,0.3,2.6,0,3022,20,3419,23,1.0,1.0,0.05,0.31,0.36,6.44,0.01,0.05,0.06,1.09,50.8,203,82,67.1,83,60,12.0,267,146,13.1,185,92,,,,7,,Noah,Sadiki,Sadiki,,,533,0,0,3,4,0,0,0,2,0,0,6,35,,,,0.0,0.51,0.68,1.01,5.91
390,a,100.0,100.0,5.7,124,82,1,-1,2,-2,5.7,66,20,35,0,7.0,5,3,7,137,6.5,4,2,1.1,6.1,1,707117,11154,101402,1246,7.5,7.0,0.37,0.36,0.73,5.17,0.07,0.07,0.14,1.03,156.6,26,10,97.7,52,41,45.0,121,73,30.0,37,25,,,,7,,Ryan,Gravenberch,Gravenberch,,2025-07-21T10:00:04.921035+00:00,450,2,2,2,5,0,0,0,2,0,0,5,48,,,,0.0,0.4,1.0,1.0,9.6
447,a,,,3.9,739,242,0,0,-1,1,1.1,173,65,1,0,1.0,333,114,0,3,0.0,400,156,0.0,0.3,0,42013,168,82070,375,-1.0,0.5,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.9,2.0,398,142,0.0,427,170,0.0,391,159,0.2,409,142,,,,7,,Ayden,Heaven,Heaven,,,3,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,30.0
733,a,,,5.0,275,12,0,0,0,0,0.1,424,65,0,0,0.0,694,85,0,0,0.0,678,85,0.0,0.0,0,13977,72,6791,112,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694,85,0.0,692,82,0.0,682,79,0.0,695,85,,,,7,,Senne,Lammens,Lammens,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
122,a,,,5.3,223,140,0,0,-2,2,0.0,590,230,1,0,1.0,382,187,0,5,0.0,699,303,0.0,0.2,0,1603,9,4675,10,0.0,-0.5,0.0,0.01,0.01,1.49,0.0,0.02,0.02,2.98,4.0,384,184,1.8,364,190,0.0,704,309,0.6,400,193,,,,7,,Antoni,Milambo,Milambo,,,45,0,0,0,3,0,0,0,0,0,0,1,4,,,,0.0,0.0,6.0,2.0,8.0
503,u,0.0,0.0,4.0,661,70,0,0,0,0,0.1,472,75,0,0,0.0,493,59,0,0,0.0,447,55,0.0,0.0,0,448,0,11610,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,59,0.0,476,46,0.0,441,35,0.0,491,59,,,,7,,Carlos Miguel,dos Santos Pereira,C.Miguel,Has joined Palmeiras permanently.,2025-08-20T13:32:34.630338+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
660,a,,,5.0,277,170,0,0,0,0,3.2,105,37,31,0,5.2,35,11,3,106,4.5,23,11,0.9,6.2,1,444030,3294,108317,904,4.5,4.0,0.61,0.56,1.17,7.34,0.1,0.09,0.19,1.22,118.6,70,22,182.7,7,7,59.0,82,48,36.1,20,15,1.0,4.0,,7,,Anton,Stach,Stach,,,540,1,2,2,9,0,0,0,1,0,0,6,50,,,,0.0,0.33,1.5,1.0,8.33
665,i,0.0,0.0,4.5,405,24,0,0,0,0,0.3,328,49,12,0,4.0,78,7,0,36,0.0,565,79,0.0,2.7,0,15162,3,30733,160,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,1.3,29.2,280,24,0.0,587,73,0.0,563,65,2.9,359,24,,,,7,,Lucas Estella,Perri,Perri,Thigh injury - Expected back 18 Oct,2025-09-11T17:30:07.176029+00:00,270,0,0,2,5,0,0,0,0,0,3,3,0,,,,1.0,0.67,1.67,1.0,0.0
569,a,,,5.1,238,35,0,0,1,-1,7.6,52,15,31,0,5.2,36,17,3,122,4.0,33,14,0.8,6.1,1,644720,2867,271533,1799,4.0,4.5,0.1,0.24,0.34,7.15,0.02,0.04,0.06,1.19,135.2,47,19,28.4,193,55,48.0,107,19,21.1,96,27,,,,7,,Cristian,Romero,Romero,,,540,0,1,3,4,0,0,0,2,0,0,6,47,,,,0.0,0.5,0.67,1.0,7.83
111,a,100.0,100.0,4.4,526,128,0,0,-1,1,0.1,428,160,0,0,0.0,546,219,0,1,0.0,511,214,0.0,0.0,0,4258,26,14886,44,0.0,-0.5,0.0,0.04,0.04,2.11,0.0,0.02,0.02,1.23,31.8,273,103,0.8,371,133,10.0,274,88,4.3,326,112,,,,7,,Ethan,Pinnock,Pinnock,,2025-08-18T08:00:05.393517+00:00,155,0,0,0,4,1,0,0,1,0,0,2,15,,,,0.0,0.0,2.32,1.16,8.71
673,a,,,5.5,140,88,0,0,0,0,1.2,171,59,29,0,4.8,47,15,6,109,4.0,35,16,0.7,5.3,0,131411,944,63951,337,4.0,4.5,0.44,0.07,0.51,5.9,0.09,0.01,0.1,1.26,138.4,43,13,24.8,217,135,51.0,97,57,21.5,90,52,,,,7,,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,,,423,2,0,2,4,0,0,0,1,0,0,5,47,,,,0.0,0.43,0.85,1.06,10.0
473,a,,,5.3,219,31,0,0,-2,2,1.2,165,61,9,0,3.0,150,59,1,31,1.8,164,63,0.3,1.7,0,55097,454,144127,391,2.3,2.3,0.04,0.05,0.09,1.0,0.03,0.03,0.06,0.68,27.4,285,110,4.0,343,117,7.0,297,100,3.9,341,119,2.0,,,7,,Lewis,Hall,Hall,,,133,0,0,1,1,0,0,0,0,0,0,1,12,,,,0.0,0.68,0.68,0.68,8.12
480,a,,,4.4,506,113,0,0,-1,1,0.1,536,195,1,0,0.5,415,142,0,0,0.2,327,113,0.0,0.2,0,1398,12,4779,12,0.7,0.7,0.04,0.0,0.04,0.55,0.19,0.0,0.19,2.61,10.2,356,134,0.0,525,216,7.0,293,99,1.7,379,132,,,,7,,Jamaal,Lascelles,Lascelles,,,19,0,0,0,2,0,0,0,0,0,0,0,5,,,,0.0,0.0,9.47,0.0,23.68
12,d,25.0,25.0,4.9,317,50,0,0,-1,1,0.3,303,109,4,0,2.0,251,90,0,32,1.0,228,84,0.2,0.8,0,19492,4,31507,463,0.1,0.1,0.04,0.17,0.21,2.04,0.02,0.08,0.1,1.02,44.4,232,88,37.3,167,43,15.0,247,72,9.7,241,83,,,,7,,Oleksandr,Zinchenko,Zinchenko,Groin Injury - 25% chance of playing,2025-10-01T21:00:05.899252+00:00,180,0,0,0,2,0,0,0,0,0,0,2,13,,,,0.0,0.0,1.0,1.0,6.5
690,a,,,4.4,583,322,0,0,-1,1,0.4,277,95,0,0,0.0,583,223,0,0,0.0,549,202,0.0,0.0,0,37944,766,17673,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,219,0.0,570,220,0.0,544,208,0.0,581,220,,,,7,,Rio,Cardines,Cardines,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
504,u,0.0,0.0,4.0,637,58,0,0,0,0,0.1,450,70,0,0,0.0,474,47,0,0,0.0,427,43,0.0,0.0,0,0,0,11585,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472,47,0.0,457,34,0.0,421,23,0.0,472,47,,,,7,,Matt,Turner,Turner,Has joined Lyon permanently.,2025-08-11T01:18:09.881299+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
247,i,0.0,0.0,4.4,553,307,0,0,-1,1,0.0,593,233,0,0,0.0,559,209,0,0,0.0,524,188,0.0,0.0,0,2933,3,5527,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,205,0.0,545,206,0.0,518,194,0.0,557,206,,,,7,,Dário,Luís Essugo,D.Essugo,Thigh injury - Unknown return date,2025-09-11T07:00:06.794916+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
295,a,,,4.5,394,72,0,0,0,0,1.0,185,68,31,0,5.2,33,16,1,93,4.5,20,8,1.0,6.9,0,108791,813,46564,295,4.0,4.5,0.6,0.07,0.67,8.22,0.1,0.01,0.11,1.37,158.2,25,9,13.3,279,94,59.0,81,12,23.0,80,20,,,,7,,Michael,Keane,Keane,,,540,1,0,2,6,0,0,0,0,0,0,6,60,,,,0.0,0.33,1.0,1.0,10.0
181,a,,,4.9,367,59,0,0,-1,1,0.3,311,52,0,0,0.0,689,72,0,0,0.0,671,67,0.0,0.0,0,16316,109,36390,136,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690,72,0.0,686,71,0.0,670,70,0.0,691,72,,,,7,,Charalampos,Kostoulas,Kostoulas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
297,a,,,3.9,723,227,0,0,-1,1,0.2,368,133,0,0,0.0,432,157,0,0,0.0,384,141,0.0,0.0,0,4529,23,11153,54,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,159,0.0,411,155,0.0,375,144,0.0,430,158,,,,7,,Roman,Dixon,Dixon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
517,a,,,5.4,176,108,0,0,-1,1,4.1,90,27,21,0,3.5,109,43,1,116,2.8,87,39,0.5,3.9,0,225853,309,454639,3441,2.3,2.3,0.63,0.75,1.38,8.9,0.1,0.12,0.22,1.48,137.8,44,14,159.3,11,11,61.0,80,47,35.9,22,17,3.0,,,7,,Elliot,Anderson,Anderson,,,540,0,1,0,10,0,0,0,1,0,0,6,79,,,,0.0,0.0,1.67,1.0,13.17
696,a,,,6.0,88,26,0,0,0,0,0.1,483,66,5,0,1.0,399,44,0,11,0.8,286,28,0.1,0.8,0,6975,35,5716,60,0.3,0.3,0.35,0.02,0.37,1.48,0.48,0.03,0.51,2.05,2.8,392,38,16.4,261,21,22.0,205,36,4.1,336,34,,,,7,,Arnaud,Kalimuendo,Kalimuendo,,,65,0,0,0,2,0,0,0,0,0,0,0,3,,,,0.0,0.0,2.77,0.0,4.15
734,a,,,6.0,89,59,0,0,0,0,0.0,670,283,4,0,1.3,316,152,0,23,1.0,244,116,0.2,0.7,0,2139,7,1144,21,0.5,0.5,0.13,0.24,0.37,1.38,0.07,0.14,0.21,0.78,27.6,284,125,60.5,95,68,45.0,122,74,13.3,182,90,,,,7,,Dilane,Bakwa,Bakwa,,,159,0,0,0,3,0,0,0,0,0,0,2,13,,,,0.0,0.0,1.7,1.13,7.36
345,a,100.0,100.0,3.9,717,222,0,0,-1,1,0.1,504,186,0,0,0.0,426,152,0,0,0.0,378,136,0.0,0.0,0,3861,12,4475,25,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424,154,0.0,405,150,0.0,369,139,0.0,424,153,,,,7,,Sebastiaan,Bornauw,Bornauw,,2025-08-10T23:00:06.493026+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
532,a,,,4.5,435,94,0,0,0,0,0.3,314,112,25,0,4.2,71,30,0,104,4.0,30,13,0.9,5.6,0,27492,274,20751,70,3.5,3.5,0.08,0.23,0.31,6.92,0.01,0.04,0.05,1.15,94.4,104,47,72.9,76,17,13.0,261,81,18.1,126,39,,4.0,,7,,Trai,Hume,Hume,,,540,0,0,3,4,0,0,0,0,0,0,6,43,,,,0.0,0.5,0.67,1.0,7.17
263,a,,,3.9,706,212,0,0,-1,1,0.5,243,89,1,0,1.0,330,111,0,5,0.0,368,127,0.0,0.3,0,13390,122,32092,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,386,141,0.5,380,135,0.0,358,129,0.4,403,140,,,,7,,Nathaniel,Clyne,Clyne,,,4,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,45.0
282,u,0.0,0.0,4.5,469,280,0,0,0,0,0.0,644,267,0,0,0.0,639,266,0,0,0.0,607,246,0.0,0.0,0,860,0,2185,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636,262,0.0,630,263,0.0,607,252,0.0,637,263,,,,7,,Franco,Umeh-Chibueze,Umeh,has joined Portsmouth permanently.,2025-09-22T21:43:58.439788+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
534,a,,,3.9,714,219,0,0,-1,1,0.5,252,95,0,0,0.0,423,149,0,0,0.0,375,133,0.0,0.0,0,23661,192,28501,137,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421,151,0.0,402,147,0.0,366,136,0.0,421,150,,,,7,,Joe,Anderson,Anderson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
535,i,0.0,0.0,4.0,651,177,0,0,0,0,0.0,677,231,0,0,0.0,485,186,0,0,0.0,439,172,0.0,0.0,0,248,0,1716,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482,187,0.0,468,186,0.0,432,175,0.0,483,187,,,,7,,Dennis,Cirkin,Cirkin,Wrist Injury - Expected back 03 Nov,2025-07-21T10:00:05.027113+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
541,s,0.0,0.0,4.0,643,171,0,0,0,0,5.6,69,24,14,0,2.8,163,61,0,66,1.0,218,77,0.2,3.5,0,411085,34,539020,4849,0.0,0.0,0.02,0.04,0.06,4.78,0.0,0.01,0.01,1.1,74.2,144,64,18.3,253,84,6.0,300,102,9.9,236,80,,,,7,,Reinildo,Mandava,Reinildo,Suspended until 25 Oct,2025-09-21T22:30:06.385468+00:00,392,0,0,2,4,0,0,0,1,1,0,5,36,,,,0.0,0.46,0.92,1.15,8.27
289,a,,,4.0,648,63,0,0,0,0,0.1,451,71,0,0,0.0,482,52,0,0,0.0,436,48,0.0,0.0,0,2073,7,4505,19,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,52,0.0,465,39,0.0,429,28,0.0,480,52,,,,7,,Harry,Tyrer,Tyrer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
