id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
8,Jurriën,Timber,J.Timber,a,,,6.5,57,1.0,36.3,4,2.0,2.8,151.0,53.0,3,1,-1.0,10,-10.0,233383,66091,0.4,12.0,3.8,3.8,5.2,19.0,9.0,,,61.0,26.0,61.0,13.0,36.0,1.0,31.0,1.0,,,,,,,,0.23,0.05,0.28,0.62,0.0,0.45,0.68,0.98,6.09,15,3.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,269099.0,84066.0,0.0,0.22999999999999998,0.010000000000000009,0.2400000000000002,2.16,24.0,1.799999999999983,4.0,3.0,3.0,7.0,4.0,10.0
9,Jakub,Kiwior,Kiwior,u,has joined Porto on loan for the rest of the season.,,5.4,168,19.0,0.1,565,203.0,0.0,719.0,244.0,0,0,0.0,-1,1.0,0,19,0.0,0.0,0.0,0.0,0.0,737.0,248.0,0.0,0.0,739.0,250.0,738.0,250.0,734.0,249.0,739.0,250.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Myles,Lewis-Skelly,Lewis-Skelly,a,,,5.1,239,37.0,1.6,144,55.0,0.5,326.0,114.0,1,0,0.0,-4,4.0,7554,3267,0.1,1.6,1.5,1.5,0.8,448.0,153.0,,,404.0,149.0,373.0,127.0,383.0,139.0,419.0,149.0,,,,,,,,0.0,0.01,0.01,1.5,0.0,0.0,1.32,0.0,5.29,15,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7777.0,4113.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.10000000000000009,0.0,0.0,0.0,0.0
14,Maldini,Kacurri,Kacurri,u,has joined Morecambe on loan for the rest of the season.,,3.9,737,228.0,0.1,449,164.0,0.0,431.0,164.0,0,0,0.0,-1,1.0,0,266,0.0,0.0,0.0,0.0,0.0,508.0,188.0,0.0,0.0,503.0,190.0,488.0,189.0,457.0,178.0,503.0,190.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Bukayo,Saka,Saka,a,,,10.2,5,3.0,19.3,19,6.0,4.8,50.0,24.0,4,1,-1.0,2,-2.0,177930,54836,0.5,6.3,5.8,5.8,4.9,24.0,10.0,100.0,100.0,71.0,21.0,17.0,17.0,10.0,5.0,13.0,11.0,2.0,,1.0,,,,,0.36,0.3,0.66,0.62,0.0,0.46,0.56,1.02,7.9,15,4.0,78.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.0,204710.0,74348.0,0.0,0.5800000000000001,0.31000000000000005,0.8899999999999997,1.3199999999999994,12.599999999999966,46.30000000000001,36.0,9.5,2.0,0.0,5.0,7.0
17,Martin,Ødegaard,Ødegaard,a,,,7.8,18,12.0,1.5,147,50.0,1.5,243.0,114.0,2,0,0.0,-2,2.0,12233,1937,0.2,2.4,2.5,2.5,2.1,276.0,125.0,100.0,100.0,269.0,117.0,92.0,67.0,234.0,131.0,224.0,112.0,4.0,,3.0,,,,,0.07,0.23,0.3,1.12,0.0,0.43,0.65,1.3,8.26,15,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,13744.0,2549.0,0.0,0.13999999999999999,0.15000000000000002,0.2899999999999998,2.1599999999999997,25.800000000000004,36.2,27.0,8.899999999999999,2.0,1.0,7.0,10.0
18,Noni,Madueke,Madueke,a,,,6.8,45,28.0,0.6,223,75.0,1.5,240.0,112.0,1,0,0.0,-2,2.0,1910,1619,0.2,2.4,2.5,2.5,1.8,313.0,144.0,100.0,100.0,342.0,156.0,135.0,96.0,79.0,48.0,208.0,105.0,3.0,,,,,,,0.1,0.21,0.31,0.74,0.0,0.64,0.64,1.07,4.29,15,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2764.0,2218.0,0.0,0.04999999999999999,0.0,0.050000000000000044,0.8399999999999999,0.0,0.29999999999999716,4.0,0.3999999999999986,0.0,0.0,0.0,0.0
19,Gabriel,Martinelli Silva,Martinelli,a,,,6.8,46,29.0,0.9,196,66.0,1.2,268.0,127.0,1,0,0.0,-2,2.0,2417,2276,0.2,3.1,2.2,2.2,1.9,296.0,134.0,100.0,100.0,317.0,145.0,264.0,156.0,127.0,75.0,269.0,132.0,,,,,,,,0.26,0.03,0.29,0.96,0.0,0.54,0.54,1.08,5.12,15,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3575.0,2911.0,0.0,0.0,0.0,0.0,0.8000000000000003,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0,0.0
20,Leandro,Trossard,Trossard,d,Knock - 75% chance of playing,,6.9,38,23.0,0.8,200,68.0,4.5,60.0,29.0,6,0,0.0,-1,1.0,18056,6693,0.7,8.4,4.1,4.1,5.3,17.0,8.0,75.0,75.0,111.0,41.0,71.0,51.0,31.0,18.0,40.0,30.0,,,4.0,,,,,0.31,0.15,0.46,0.49,0.0,0.47,0.59,0.95,4.74,15,6.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18275.0,11594.0,0.0,0.45999999999999996,0.010000000000000009,0.46999999999999975,0.4900000000000002,37.0,0.5999999999999943,58.0,9.600000000000001,1.0,0.0,1.0,2.0
21,Declan,Rice,Rice,a,,,7.1,33,19.0,23.4,15,4.0,4.8,48.0,22.0,6,0,0.0,6,-6.0,252116,73312,0.7,11.8,5.8,4.3,5.6,12.0,6.0,100.0,75.0,9.0,2.0,5.0,5.0,86.0,54.0,12.0,10.0,1.0,1.0,,,,,,0.12,0.22,0.34,0.63,0.0,0.51,0.65,1.01,10.55,15,6.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,258746.0,181407.0,0.0,0.1399999999999999,0.1299999999999999,0.2699999999999996,2.16,36.599999999999966,37.700000000000045,12.0,8.599999999999994,2.0,9.0,10.0,21.0
