id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
700,i,0.0,,4.3,598,336.0,0,0.0,-2,2.0,0.4,255,90.0,5,0,2.5,221.0,98.0,0,13,0.0,533.0,188.0,0.0,1.2,0.0,121680,5215,84949,8222,0.0,1.0,0.14,0.02,0.16,0.12,0.47,0.07,0.54,0.4,1.0,444.0,205.0,0.8,412.0,200.0,26.0,294.0,155.0,2.8,412.0,191.0,,,,15,,Max,Dowman,Dowman,Ankle injury - Unknown return date,,27,0,1,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,10.0,2,0,1
31,a,100.0,100.0,6.4,62,21.0,0,0.0,-1,1.0,0.1,493,69.0,0,0,0.0,750.0,81.0,0,0,0.0,744.0,77.0,0.0,0.0,0.0,5428,2447,5132,561,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,81.0,0.0,752.0,81.0,0.0,752.0,81.0,0.0,752.0,81.0,,,,15,,Gabriel,Fernando de Jesus,G.Jesus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
711,a,,,4.5,482,294.0,0,0.0,0,0.0,0.0,688,293.0,0,0,0.0,689.0,291.0,0,0,0.0,639.0,262.0,0.0,0.0,0.0,1319,47,1134,68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,291.0,0.0,682.0,290.0,0.0,668.0,287.0,0.0,690.0,291.0,,,,15,,Andre,Harriman-Annous,Harriman-Annous,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
725,a,100.0,100.0,5.4,169,20.0,0,0.0,-1,1.0,1.0,180,71.0,16,3,2.7,213.0,78.0,0,67,3.5,96.0,33.0,0.6,3.0,0.0,121819,90596,10043,2625,4.5,4.5,0.0,0.46,0.46,3.78,0.0,0.11,0.11,0.89,81.8,283.0,110.0,6.1,384.0,134.0,2.0,399.0,145.0,8.9,355.0,121.0,,,,15,,Piero,Hincapié,Hincapie,,,383,0,0,1,4,0,0,0,1,0,0,4,35,,,,0.0,0.23,0.94,0.94,8.22,8,27,20
32,d,75.0,75.0,5.1,229,7.0,0,0.0,1,-1.0,3.8,90,15.0,54,4,4.5,46.0,2.0,3,224,3.5,93.0,7.0,0.7,10.6,0.0,506958,74849,277466,13868,2.6,1.9,0.0,0.03,0.03,14.61,0.0,0.0,0.0,1.22,277.4,74.0,14.0,3.0,396.0,11.0,0.0,722.0,82.0,27.9,235.0,15.0,,,,15,,Emiliano,Martínez Romero,Martinez,Back injury - 75% chance of playing,,1080,0,0,4,9,0,1,0,1,0,34,12,78,,,,2.83,0.33,0.75,1.0,0.0,0,10,100
33,a,,,4.2,601,35.0,-1,1.0,-3,3.0,0.4,260,33.0,8,0,2.7,204.0,18.0,0,27,0.2,346.0,22.0,0.0,1.9,0.0,78115,408,101751,2175,0.2,-0.8,0.0,0.0,0.0,6.31,0.0,0.0,0.0,2.1,49.4,328.0,26.0,0.0,552.0,67.0,0.0,523.0,53.0,5.0,384.0,27.0,,,,15,,Marco,Bizot,M.Bizot,,,270,0,0,1,6,0,0,0,2,0,8,3,23,,,,2.67,0.33,2.0,1.0,0.0,0,4,28
34,u,0.0,0.0,4.0,646,53.0,0,0.0,0,0.0,0.1,447,72.0,0,0,0.0,537.0,68.0,0,0,0.0,460.0,62.0,0.0,0.0,0.0,0,0,15239,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,68.0,0.0,518.0,56.0,0.0,488.0,42.0,0.0,532.0,68.0,,,,15,,Joe,Gauci,Gauci,Has joined Port Vale on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
35,u,0.0,0.0,4.0,645,52.0,0,0.0,0,0.0,0.0,704,81.0,0,0,0.0,536.0,67.0,0,0,0.0,459.0,61.0,0.0,0.0,0.0,0,0,1119,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,67.0,0.0,517.0,55.0,0.0,487.0,41.0,0.0,531.0,67.0,,,,15,,Filip,Marschall,Marschall,Has joined Stevenage permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
36,a,100.0,100.0,4.8,344,58.0,1,-1.0,3,-3.0,10.6,37,14.0,73,9,4.9,22.0,11.0,6,256,5.2,31.0,14.0,1.1,15.2,0.0,1471166,453363,552236,7820,5.2,4.2,0.59,1.39,1.98,19.94,0.04,0.09,0.13,1.36,344.0,29.0,11.0,219.4,54.0,12.0,106.0,131.0,21.0,67.0,45.0,5.0,1.0,,,15,,Matty,Cash,Cash,,,1322,3,1,5,14,0,0,0,3,0,0,15,112,,,,0.0,0.34,0.95,1.02,6.06,26,63,31
37,a,100.0,100.0,4.5,397,74.0,0,0.0,0,0.0,1.9,131,51.0,51,0,3.6,107.0,39.0,1,201,2.2,169.0,60.0,0.5,11.3,0.0,225544,8422,219659,21869,2.2,1.2,0.35,1.48,1.83,13.48,0.03,0.14,0.17,1.25,179.0,157.0,69.0,222.2,53.0,11.0,61.0,213.0,55.0,46.0,115.0,35.0,2.0,2.0,,15,,Lucas,Digne,Digne,,,972,0,3,5,8,0,0,0,2,0,0,12,74,,,,0.0,0.46,0.74,1.11,4.63,15,35,35
38,a,100.0,100.0,4.4,493,106.0,0,0.0,-1,1.0,7.8,57,18.0,46,2,3.3,128.0,48.0,2,236,3.2,107.0,38.0,0.7,10.5,0.0,328272,29829,1659355,25819,3.2,2.2,0.31,0.2,0.51,19.39,0.02,0.01,0.03,1.41,254.0,99.0,46.0,52.3,247.0,73.0,60.0,219.0,57.0,36.8,172.0,58.0,,,,15,,Ezri,Konsa Ngoyo,Konsa,,,1235,0,0,5,14,0,0,0,0,1,0,14,108,,,,0.0,0.36,1.02,1.02,5.9,8,73,43
39,a,,,4.2,610,154.0,0,0.0,-3,3.0,0.4,259,96.0,10,2,1.0,394.0,142.0,0,59,1.0,273.0,94.0,0.2,2.4,0.0,26678,3412,75590,1366,1.0,0.0,0.36,0.74,1.1,7.44,0.09,0.18,0.27,1.8,89.4,265.0,103.0,109.9,142.0,32.0,63.0,207.0,52.0,26.3,246.0,79.0,5.0,,,15,,Ian,Maatsen,Maatsen,,,373,0,0,0,7,0,0,0,1,0,0,3,46,,,,0.0,0.0,1.69,0.72,8.2,12,22,20
44,a,100.0,100.0,4.0,660,181.0,0,0.0,0,0.0,0.6,234,88.0,20,1,1.8,297.0,108.0,3,64,1.0,270.0,91.0,0.2,5.0,0.0,83012,2011,63302,3715,1.0,0.0,0.0,0.1,0.1,4.48,0.0,0.03,0.03,1.27,41.2,345.0,127.0,33.5,295.0,93.0,6.0,364.0,128.0,8.0,361.0,122.0,,,,15,,Lamare,Bogarde,Bogarde,,,318,0,0,1,2,0,0,0,1,0,0,3,24,,,,0.0,0.28,0.57,0.85,4.25,6,9,13
47,a,100.0,100.0,7.0,36,22.0,1,-1.0,0,0.0,10.3,40,15.0,61,2,4.1,77.0,35.0,4,208,6.5,12.0,8.0,0.9,8.7,0.0,1516957,168756,1376116,64930,6.5,5.5,1.03,1.47,2.5,20.83,0.07,0.1,0.17,1.4,266.4,83.0,26.0,248.0,43.0,36.0,272.0,27.0,15.0,78.5,26.0,21.0,,,,15,,Morgan,Rogers,Rogers,,,1336,3,3,5,15,0,0,0,2,0,0,15,92,,,,0.0,0.34,1.01,1.01,6.2,15,22,55
50,a,100.0,100.0,5.3,189,117.0,0,0.0,-2,2.0,0.5,244,83.0,48,6,3.7,101.0,46.0,7,160,2.2,172.0,77.0,0.4,9.1,0.0,129090,12407,90055,7782,2.2,1.2,1.56,0.88,2.44,8.03,0.26,0.15,0.41,1.34,220.8,125.0,48.0,138.7,106.0,76.0,158.0,77.0,46.0,51.8,95.0,56.0,,6.0,2.0,15,,Emiliano,Buendía Stati,Buendía,,,540,4,2,2,4,0,0,0,2,0,0,6,57,,,,0.0,0.33,0.67,1.0,9.5,18,12,27
53,a,,,5.1,232,142.0,0,0.0,-4,4.0,1.0,190,64.0,46,1,3.1,158.0,71.0,3,137,3.5,94.0,44.0,0.7,9.0,0.0,146436,10049,242361,12235,3.5,2.5,3.14,0.34,3.48,6.86,0.58,0.06,0.64,1.27,172.0,169.0,68.0,74.0,202.0,130.0,228.0,46.0,27.0,46.4,112.0,64.0,,,1.0,15,,Donyell,Malen,Malen,,,488,4,1,1,7,0,0,0,0,0,0,4,13,,,,0.0,0.18,1.29,0.74,2.4,4,1,8
54,a,,,5.4,153,96.0,0,0.0,-1,1.0,0.7,214,72.0,43,2,2.9,181.0,80.0,1,188,3.2,112.0,52.0,0.6,8.0,0.0,97065,8666,104989,5519,3.2,2.2,1.03,1.39,2.42,17.28,0.08,0.11,0.19,1.36,177.8,159.0,63.0,292.7,28.0,27.0,91.0,157.0,95.0,56.4,78.0,46.0,4.0,,,15,,John,McGinn,McGinn,,,1144,1,1,6,12,0,0,0,3,0,0,15,96,,,,0.0,0.47,0.94,1.18,7.55,21,22,53
55,i,0.0,0.0,4.8,340,213.0,0,0.0,-2,2.0,0.0,583,220.0,15,0,2.1,264.0,118.0,0,56,1.2,254.0,116.0,0.3,3.1,0.0,4245,25,10386,553,0.0,0.0,0.43,0.16,0.59,1.41,0.34,0.13,0.47,1.11,51.8,324.0,150.0,33.7,292.0,167.0,55.0,232.0,129.0,14.0,316.0,152.0,,,,15,,Ross,Barkley,Barkley,Knee injury - Expected back 07 Feb,,114,1,1,0,0,0,0,0,0,0,0,0,15,,,,0.0,0.0,0.0,0.0,11.84,3,2,10
56,u,0.0,0.0,5.0,268,164.0,0,0.0,0,0.0,0.0,759,338.0,0,0,0.0,723.0,315.0,0,0,0.0,695.0,298.0,0.0,0.0,0.0,0,0,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,315.0,0.0,722.0,315.0,0.0,715.0,313.0,0.0,725.0,315.0,,,,15,,Enzo,Barrenechea,Barrenechea,Season-long loan to Benfica,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
57,u,0.0,0.0,5.0,263,161.0,0,0.0,0,0.0,0.0,640,261.0,0,0,0.0,719.0,312.0,0,0,0.0,691.0,295.0,0.0,0.0,0.0,889,0,5299,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,312.0,0.0,718.0,312.0,0.0,711.0,310.0,0.0,721.0,312.0,,,,15,,Lewis,Dobbin,Dobbin,Has joined Preston North End on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
58,a,100.0,100.0,4.9,310,192.0,0,0.0,-1,1.0,0.4,290,101.0,50,10,3.8,93.0,41.0,7,230,6.8,9.0,7.0,1.4,10.2,0.0,45137,19135,30446,1457,6.8,5.8,0.28,0.57,0.84,13.99,0.03,0.05,0.08,1.28,262.8,86.0,28.0,169.7,79.0,59.0,49.0,242.0,133.0,48.2,103.0,61.0,,,,15,,Boubacar,Kamara,Kamara,,,980,1,3,4,10,0,0,0,3,0,0,12,101,,,,0.0,0.37,0.92,1.1,9.28,27,32,42
59,a,100.0,100.0,4.8,355,222.0,0,0.0,-2,2.0,0.7,207,70.0,38,2,3.8,90.0,40.0,3,162,3.5,89.0,41.0,0.7,7.9,0.0,100897,7408,212119,3815,3.5,2.5,0.43,0.15,0.58,11.29,0.06,0.02,0.08,1.53,202.6,140.0,53.0,38.9,281.0,163.0,61.0,214.0,121.0,30.2,218.0,110.0,,,,15,,Amadou,Onana,Onana,,,664,2,0,3,8,0,0,0,2,0,0,8,95,,,,0.0,0.41,1.08,1.08,12.88,22,42,31
60,a,,,4.5,466,282.0,0,0.0,0,0.0,0.3,310,108.0,0,0,0.0,679.0,282.0,0,0,0.0,627.0,251.0,0.0,0.0,0.0,32548,598,39570,1448,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,279.0,0.0,669.0,278.0,0.0,656.0,276.0,0.0,678.0,280.0,,,,15,,Ben,Broggio,Broggio,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
61,u,0.0,0.0,4.5,400,243.0,0,0.0,0,0.0,0.1,488,167.0,0,0,0.0,633.0,247.0,0,0,0.0,579.0,214.0,0.0,0.0,0.0,2169,0,32273,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,243.0,0.0,620.0,242.0,0.0,603.0,239.0,0.0,631.0,244.0,,,,15,,Leander,Dendoncker,Dendoncker,Has joined Real Oviedo permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
62,a,,,4.5,453,274.0,0,0.0,0,0.0,0.1,536,192.0,0,0,0.0,667.0,275.0,0,0,0.0,615.0,244.0,0.0,0.0,0.0,6141,120,7276,307,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,272.0,0.0,657.0,271.0,0.0,644.0,269.0,0.0,666.0,273.0,,,,15,,Jamaldeen,Jimoh-Aloba,Jimoh-Aloba,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
63,a,,,4.3,588,330.0,-1,1.0,-2,2.0,0.6,235,79.0,0,0,0.0,588.0,219.0,0,0,0.0,525.0,183.0,0.0,0.0,0.0,61114,2609,84511,3220,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,213.0,0.0,575.0,213.0,0.0,553.0,209.0,0.0,585.0,214.0,,,,15,,Kadan,Young,Young,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
64,a,100.0,100.0,8.5,10,4.0,0,0.0,-5,5.0,7.4,59,10.0,45,2,3.0,172.0,16.0,5,161,4.5,62.0,6.0,0.5,5.3,0.0,765277,97942,2890021,20055,4.5,3.5,4.65,0.64,5.29,17.42,0.37,0.05,0.42,1.4,163.8,181.0,12.0,141.3,104.0,4.0,379.0,8.0,5.0,68.4,42.0,8.0,,,3.0,15,,Ollie,Watkins,Watkins,,,1119,3,0,5,13,0,0,0,0,0,0,13,41,,,,0.0,0.4,1.05,1.05,3.3,8,10,23
65,u,0.0,0.0,4.5,462,63.0,0,0.0,0,0.0,0.3,298,48.0,0,0,0.0,676.0,71.0,0,0,0.0,624.0,62.0,0.0,0.0,0.0,17574,0,81215,690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,71.0,0.0,666.0,70.0,0.0,653.0,70.0,0.0,675.0,71.0,,,,15,,Zépiqueno,Redmond,Redmond,has joined Huddersfield Town on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
389,a,100.0,100.0,5.2,219,135.0,-1,1.0,-3,3.0,0.2,373,128.0,4,0,1.0,431.0,204.0,0,13,0.0,706.0,306.0,0.0,0.8,0.0,90753,248,95906,1217,0.0,-1.0,0.19,0.06,0.25,1.74,0.18,0.06,0.24,1.61,8.6,415.0,192.0,17.8,338.0,182.0,18.0,314.0,165.0,4.4,392.0,185.0,,,,15,,Harvey,Elliott,Elliott,,,97,0,0,0,2,0,0,0,0,0,0,1,5,,,,0.0,0.0,1.86,0.93,4.64,0,2,3
456,a,100.0,100.0,5.8,107,70.0,0,0.0,-2,2.0,0.2,375,129.0,7,1,1.0,438.0,210.0,0,26,0.8,306.0,141.0,0.1,1.2,0.0,32349,1053,36313,966,0.8,-0.2,0.32,0.56,0.88,1.25,0.23,0.4,0.63,0.89,23.4,382.0,173.0,65.9,220.0,137.0,72.0,186.0,110.0,16.3,304.0,146.0,,,,15,,Jadon,Sancho,Sancho,,,126,0,0,0,0,0,0,0,0,0,0,0,8,,,,0.0,0.0,0.0,0.0,5.71,0,3,5
677,a,100.0,,6.2,81,52.0,0,0.0,-3,3.0,0.0,598,230.0,22,0,2.0,287.0,130.0,0,69,2.0,196.0,88.0,0.3,3.5,0.0,5475,152,10092,440,2.0,1.0,0.97,0.37,1.34,8.37,0.17,0.07,0.24,1.49,75.4,298.0,134.0,42.3,271.0,158.0,107.0,130.0,78.0,22.2,264.0,129.0,,,,15,,Evann,Guessand,Guessand,,,505,0,2,1,9,0,0,0,0,0,0,6,48,,,,0.0,0.18,1.6,1.07,8.55,16,6,26
