player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
113,25-26-prem-brentford-vs-liverpool,90,0,0,0,0.0,0.01,0,0,0,0,43,22,0.0,0.0,6,0,0.0,1,0.0,0,2,3,2,7,5,1,5,4,1,0.0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,100,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,25-26-prem-chelsea-vs-sunderland,15,0,0,0,0.0,0.01,0,0,0,0,8,4,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,1,0,0,1,0,1,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,75,93,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,25-26-prem-chelsea-vs-sunderland,14,0,0,0,0.0,0.02,0,0,0,0,10,5,0.0,2.0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,76,93,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,25-26-prem-chelsea-vs-sunderland,32,0,0,1,0.08,0.09,0,1,0,6,19,11,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,2,3,2,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,58,93,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,25-26-prem-chelsea-vs-sunderland,85,0,0,0,0.0,0.02,0,2,0,3,30,13,0.0,1.0,2,0,0.0,1,0.0,0,0,2,1,1,1,0,3,6,3,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,85,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,25-26-prem-chelsea-vs-sunderland,90,0,0,0,0.0,0.0,0,0,0,0,45,26,0.0,0.0,4,0,0.0,2,0.0,0,0,11,0,1,0,0,1,0,0,0.0,1,0.0,0,0,2,2,1.75,-0.25,0,26,2,,1,0,0,0,0.0,0.0,0.0,0,0,93,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,25-26-prem-chelsea-vs-sunderland,76,0,0,2,0.22,0.0,1,0,0,2,10,2,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.1,0,0,76,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,25-26-prem-chelsea-vs-sunderland,5,0,0,0,0.0,0.0,0,0,0,0,2,2,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,85,93,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,25-26-prem-chelsea-vs-sunderland,5,0,0,1,0.07,0.0,0,0,0,1,4,2,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,85,93,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,25-26-prem-leeds-united-vs-west-ham-united,87,1,0,3,0.57,0.26,1,3,0,2,38,11,0.0,2.0,3,2,0.0,0,0.0,0,2,4,0,0,0,1,8,4,8,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.27,3,0,87,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,25-26-prem-leeds-united-vs-west-ham-united,90,1,0,1,0.25,0.0,1,0,0,1,64,44,0.0,1.0,3,0,0.0,3,0.0,0,0,4,1,9,7,1,4,5,2,0.0,2,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.87,1,0,93,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,25-26-prem-leeds-united-vs-west-ham-united,90,0,1,0,0.0,0.18,0,0,0,0,44,24,0.0,1.0,3,1,0.0,0,0.0,0,0,4,1,1,1,0,6,4,5,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,4,0,93,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,25-26-prem-leeds-united-vs-west-ham-united,90,0,0,0,0.0,0.0,0,0,0,0,75,53,0.0,1.0,2,0,0.0,2,0.0,0,2,5,0,10,5,1,6,4,3,0.0,3,0.0,1,3,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,93,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,25-26-prem-chelsea-vs-sunderland,90,0,0,0,0.0,0.0,0,0,0,0,52,12,0.0,0.0,17,0,0.0,6,0.0,0,0,11,0,2,0,0,1,0,0,0.0,1,0.0,0,0,6,1,1.3,0.3,0,12,6,,3,0,0,0,0.0,0.0,0.0,0,0,93,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
