id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
1,David,Raya Martín,Raya,a,,,5.9,93,1.0,32.2,9,2.0,3.0,127.0,11.0,3,0,0.0,4,-4.0,24639,7622,0.5,9.8,4.0,4.0,4.5,54.0,4.0,,,126.0,16.0,359.0,3.0,742.0,87.0,259.0,16.0,,,,,,,,0.0,0.0,0.0,0.54,1.54,0.54,0.54,1.0,0.0,13,3,90,0,0,0,1,0,0,0,0,0,3,1,0,12,33962,28923,0.0,0.0,0.0,0.0,0.79,20.0,0.0,0.0,2.0,0,0,7,0
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,4.2,607,38.0,0.4,253,34.0,0.0,500.0,71.0,0,0,0.0,-3,3.0,63,251,0.0,0.0,1.0,1.0,0.0,564.0,77.0,,,560.0,77.0,546.0,65.0,515.0,51.0,559.0,77.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3,Karl,Hein,Hein,u,Has joined Werder Bremen on loan for the rest of the season.,,4.0,649,57.0,0.3,329,47.0,0.0,463.0,61.0,0,0,0.0,0,0.0,0,145,0.0,0.0,0.0,0.0,0.0,532.0,67.0,0.0,0.0,527.0,67.0,513.0,55.0,481.0,41.0,526.0,67.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
4,Tommy,Setford,Setford,a,,,3.9,734,86.0,0.2,361,54.0,0.0,426.0,42.0,0,-1,1.0,-1,1.0,212,168,0.0,0.0,1.0,1.0,0.0,497.0,49.0,,,492.0,49.0,476.0,35.0,444.0,21.0,491.0,49.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
6,William,Saliba,Saliba,a,,,6.0,88,5.0,12.9,32,11.0,2.2,173.0,53.0,0,0,0.0,0,0.0,13631,7713,0.4,6.8,3.2,3.2,3.7,102.0,39.0,100.0,100.0,128.0,56.0,266.0,81.0,312.0,101.0,234.0,77.0,,,,,,,,0.03,0.03,0.06,0.52,0.0,0.55,0.44,1.11,6.86,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26475,14827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23,Fábio,Ferreira Vieira,Fábio Vieira,u,has joined Hamburger on loan for the rest of the season.,,5.4,169,106.0,0.0,655,271.0,0.0,720.0,314.0,0,0,0.0,-1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,733.0,321.0,0.0,0.0,733.0,321.0,732.0,321.0,728.0,320.0,733.0,321.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24,Christian,Nørgaard,Nørgaard,a,,,5.2,213,133.0,0.1,413,139.0,0.2,359.0,176.0,0,0,0.0,-3,3.0,31,76,0.0,0.4,1.2,1.2,1.0,423.0,201.0,100.0,100.0,415.0,193.0,425.0,206.0,351.0,182.0,421.0,197.0,,,,,,,,0.32,0.0,0.32,0.32,0.0,0.0,0.0,0.0,25.71,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
33,Marco,Bizot,M.Bizot,a,,,4.3,556,29.0,0.5,246,33.0,0.0,505.0,73.0,0,0,0.0,-2,2.0,44,333,0.0,1.6,0.0,0.0,3.5,110.0,11.0,,,368.0,27.0,549.0,67.0,521.0,53.0,406.0,27.0,,,,,,,,0.0,0.0,0.0,2.05,2.0,0.5,1.5,1.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
34,Joe,Gauci,Gauci,u,Has joined Port Vale on loan for the rest of the season.,,4.0,648,56.0,0.1,437,68.0,0.0,462.0,60.0,0,0,0.0,0,0.0,0,52,0.0,0.0,0.0,0.0,0.0,531.0,66.0,0.0,0.0,526.0,66.0,512.0,54.0,480.0,40.0,525.0,66.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
39,Ian,Maatsen,Maatsen,a,,,4.2,611,155.0,0.4,254,93.0,0.5,306.0,104.0,0,0,0.0,-3,3.0,153,275,0.1,1.7,0.5,0.5,0.9,439.0,146.0,,,298.0,111.0,166.0,38.0,272.0,82.0,278.0,93.0,,,,,,,,0.11,0.09,0.2,1.72,0.0,0.0,1.68,0.42,9.25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
