player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
736,25-26-champions-league-manchester-city-vs-villarreal,90,0,0,0,0.0,0.0,0,0,0,0,42,28,0.0,0.0,1,0,0.0,1,0.0,0,0,6,0,1,0,0,3,0,2,0.0,1,0.0,2,0,2,0,0.44,0.44,0,28,1,,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,25-26-champions-league-manchester-city-vs-villarreal,90,0,0,0,0.0,0.02,0,0,0,0,100,70,0.0,0.0,5,0,0.0,1,0.0,0,2,2,0,7,5,0,6,3,3,0.0,3,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,25-26-champions-league-manchester-city-vs-villarreal,86,1,0,4,0.5,0.11,3,0,0,5,12,4,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,2,0,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,1.0,0,0,86,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,25-26-champions-league-manchester-city-vs-villarreal,90,0,0,0,0.0,0.03,0,0,0,0,89,73,0.0,0.0,7,0,0.0,5,0.0,0,0,0,1,5,4,0,7,1,4,0.0,3,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,25-26-champions-league-manchester-city-vs-villarreal,90,0,0,0,0.0,0.01,0,1,0,0,127,114,0.0,0.0,0,0,0.0,1,0.0,0,1,2,1,3,2,0,4,1,2,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,25-26-champions-league-manchester-city-vs-villarreal,90,0,0,0,0.0,0.03,0,0,0,1,110,97,0.0,0.0,11,0,0.0,3,0.0,0,1,3,0,0,0,0,4,1,4,0.0,0,0.0,3,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,25-26-champions-league-manchester-city-vs-villarreal,72,0,0,2,0.32,0.02,2,2,1,4,42,14,0.0,0.0,0,0,0.0,0,0.0,0,0,6,0,1,0,1,8,7,8,0.0,0,0.0,5,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.72,1,0,72,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,25-26-champions-league-manchester-city-vs-villarreal,73,0,1,1,0.09,0.43,0,1,1,6,31,16,0.0,1.0,5,1,0.0,0,0.0,0,0,1,0,1,1,0,2,4,2,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,73,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,25-26-champions-league-manchester-city-vs-villarreal,33,0,0,1,0.06,0.07,0,0,0,0,40,35,0.0,2.0,1,0,0.0,1,0.0,0,0,1,0,1,1,0,2,1,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,57,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,25-26-champions-league-manchester-city-vs-villarreal,57,0,0,0,0.0,0.05,0,1,0,0,63,52,0.0,0.0,4,0,0.0,2,0.0,0,0,4,0,0,0,0,2,4,2,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,57,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,25-26-champions-league-manchester-city-vs-villarreal,18,0,0,0,0.0,0.02,0,0,0,2,15,11,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,2,2,2,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,72,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,25-26-champions-league-manchester-city-vs-villarreal,17,0,0,0,0.0,0.0,0,0,0,0,10,5,0.0,0.0,3,0,0.0,0,0.0,0,0,1,0,0,0,0,0,4,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,73,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,25-26-champions-league-manchester-city-vs-villarreal,4,0,0,0,0.0,0.0,0,0,0,1,6,2,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,1,2,1,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,86,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,25-26-champions-league-manchester-city-vs-villarreal,4,0,0,0,0.0,0.17,0,0,0,1,5,4,0.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,86,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
