id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
463,a,,,4.4,580,327,0,0,-1,1,0.1,495,172,0,0,0.0,606,234,0,0,0.0,568,211,0.0,0.0,0,4778,15,7105,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598,230,0.0,589,230,0.0,565,220,0.0,601,231,,,,9,,Sékou,Koné,Kone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,u,0.0,0.0,4.5,458,273,0,0,0,0,0.0,651,272,0,0,0.0,646,266,0,0,0.0,609,244,0.0,0.0,0,723,0,2413,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639,262,0.0,632,262,0.0,612,253,0.0,642,263,,,,9,,Jack,Moorhouse,Moorhouse,has joined Leyton Orient on loan for the rest of the season.,2025-09-22T21:21:54.592776+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,u,0.0,0.0,6.3,77,23,0,0,-2,2,0.3,315,51,0,0,0.0,736,78,0,0,0.0,731,76,0.0,0.0,0,5437,0,53980,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735,77,0.0,735,77,0.0,736,78,0.0,736,78,,,,9,,Rasmus,Højlund,Højlund,has joined Napoli on loan for the rest of the season.,2025-09-02T13:30:59.575548+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,a,100.0,100.0,5.8,114,29,0,0,-2,2,0.4,277,45,3,0,1.0,406,47,0,0,0.2,373,44,0.0,0.5,0,23128,125,43999,205,0.2,0.2,0.79,0.03,0.82,1.48,0.96,0.04,1.0,1.8,0.0,379,35,0.0,294,29,0.0,126,29,0.0,305,32,,,,9,,Joshua,Zirkzee,Zirkzee,,2025-08-10T23:00:06.602693+00:00,74,0,0,0,3,0,0,0,0,0,0,0,4,,,,0.0,0.0,3.65,0.0,4.86,0.0,0.0,0.0
468,u,0.0,0.0,4.5,466,62,0,0,0,0,0.1,466,66,0,0,0.0,654,67,0,0,0.0,617,61,0.0,0.0,0,3886,0,12121,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647,64,0.0,640,64,0.0,620,63,0.0,650,66,,,,9,,Ethan,Wheatley,Wheatley,has joined Northampton Town on loan for the rest of the season.,2025-09-22T21:18:26.096577+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,i,0.0,0.0,5.2,226,31,-1,1,-3,3,0.9,192,73,9,0,3.0,166,66,0,0,0.0,693,238,0.0,1.7,0,56604,6,190611,1012,0.0,0.0,0.04,0.05,0.09,1.0,0.03,0.03,0.06,0.68,0.0,316,118,0.0,355,124,0.0,317,106,0.0,364,125,2.0,,,9,,Lewis,Hall,Hall,Hamstring injury - Expected back 09 Nov,2025-10-06T07:30:08.142766+00:00,133,0,0,1,1,0,0,0,0,0,0,1,12,,,,0.0,0.68,0.68,0.68,8.12,0.0,0.0,0.0
474,a,100.0,100.0,5.4,162,18,0,0,-1,1,1.9,134,50,24,1,4.8,41,18,0,8,0.2,367,127,0.0,4.4,0,171741,560,280175,816,0.7,0.7,0.08,0.08,0.16,1.93,0.02,0.02,0.04,0.46,0.0,181,72,0.0,250,78,0.0,279,87,0.0,250,86,,2.0,4.0,9,,Fabian,Schär,Schär,,2025-09-19T11:30:08.392759+00:00,379,0,0,3,2,0,0,0,0,0,0,4,43,,,,0.0,0.71,0.47,0.95,10.21,1.0,7.0,2.0
475,a,,,4.9,314,51,0,0,-1,1,0.7,204,79,29,2,4.1,70,32,0,3,3.0,77,30,0.6,5.9,0,56123,345,40789,180,3.5,3.5,0.13,0.24,0.37,5.7,0.02,0.04,0.06,1.05,0.0,112,52,0.0,259,84,0.0,198,50,0.0,189,61,,,,9,,Sven,Botman,Botman,,,488,0,0,3,5,0,0,0,0,0,0,6,49,,,,0.0,0.55,0.92,1.11,9.04,0.0,4.0,1.0
476,a,,,5.1,233,33,0,0,1,-1,10.7,38,13,47,2,5.2,26,13,0,1,3.8,46,17,0.7,9.2,1,1061950,7071,291849,1740,4.3,4.3,0.05,0.19,0.24,7.37,0.01,0.02,0.03,0.82,0.0,69,32,0.0,184,49,0.0,191,49,0.0,134,46,,,,9,,Dan,Burn,Burn,,,810,0,1,5,8,0,0,0,3,0,0,9,70,,,,0.0,0.56,0.89,1.0,7.78,1.0,1.0,3.0
315,u,0.0,0.0,4.0,642,60,0,0,0,0,0.0,722,82,0,0,0.0,499,54,0,0,0.0,448,49,0.0,0.0,0,0,0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492,54,0.0,476,40,0.0,443,28,0.0,494,54,,,,9,,Steven,Benda,Benda,Has joined Millwall on loan for the rest of the season.,2025-07-28T11:48:41.553663+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
