id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
436,a,,,5.0,258,41,0,0,0,0,2.8,111,41,26,8,3.7,98,41,5,108,3.5,63,26,0.7,5.2,1,197398,1810,184937,2527,2.5,4.0,0.46,0.45,0.91,9.95,0.07,0.06,0.13,1.42,148.8,41,16,41.9,149,34,37.0,156,33,22.7,95,26,,,,7,,Matthijs,de Ligt,De Ligt,,,630,0,0,1,11,0,0,0,0,0,0,7,62,,,,0.0,0.14,1.57,1.0,8.86
554,a,,,4.4,547,306,0,0,-1,1,0.2,359,124,0,0,0.0,560,208,0,0,0.0,528,188,0.0,0.0,0,11801,115,19394,250,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556,204,0.0,543,205,0.0,516,193,0.0,557,205,,,,7,,Abdoullah,Ba,Ba,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
644,a,,,5.3,211,134,0,0,-2,2,0.1,565,208,7,0,1.2,331,162,0,31,0.8,290,141,0.2,1.3,0,2024,19,6508,40,1.3,0.8,0.2,0.23,0.43,3.87,0.08,0.09,0.17,1.46,22.8,308,137,55.9,117,83,26.0,195,113,10.4,235,117,4.0,4.0,,7,,Jean-Ricner,Bellegarde,Bellegarde,,,238,0,0,0,8,0,0,0,0,0,0,3,16,,,,0.0,0.0,3.03,1.13,6.05
558,a,,,4.4,556,310,0,0,-1,1,0.2,342,114,0,0,0.0,564,211,0,0,0.0,532,191,0.0,0.0,0,13878,179,19027,292,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,207,0.0,547,208,0.0,521,196,0.0,561,208,,,,7,,Jay,Matete,Matete,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
645,a,,,5.3,226,142,0,0,-2,2,0.0,615,249,6,0,1.5,306,146,0,23,1.0,259,120,0.2,1.1,0,619,10,2840,26,1.5,1.0,0.11,0.5,0.61,1.01,0.1,0.44,0.54,0.89,27.0,293,131,50.7,124,87,25.0,199,114,10.2,237,119,,,,7,,Fer,López González,Fer López,,,102,0,1,0,4,0,0,0,1,0,0,1,4,,,,0.0,0.0,3.53,0.88,3.53
430,a,100.0,100.0,14.5,1,1,1,-1,5,-5,58.7,2,2,62,0,10.3,1,1,15,247,9.5,2,1,0.7,4.3,3,4349567,92637,620170,1078,10.0,10.0,7.35,0.56,7.91,6.36,1.32,0.1,1.42,1.14,289.4,2,1,51.7,123,12,364.0,1,1,70.6,1,1,,5.0,1.0,7,,Erling,Haaland,Haaland,,2025-09-24T06:00:06.159318+00:00,503,8,1,3,5,0,0,0,0,0,0,6,24,,,,0.0,0.54,0.89,1.07,4.29
475,a,,,4.9,323,53,0,0,-1,1,0.5,231,86,20,0,5.0,36,18,4,70,3.0,85,33,0.6,4.1,0,31157,1087,32445,378,3.5,3.5,0.0,0.0,0.0,3.22,0.0,0.0,0.0,1.17,85.2,131,56,10.9,301,104,4.0,329,117,10.0,242,82,,,,7,,Sven,Botman,Botman,,,248,0,0,2,2,0,0,0,0,0,0,3,33,,,,0.0,0.73,0.73,1.09,11.98
476,a,,,5.1,233,33,1,-1,1,-1,7.3,56,18,32,0,5.3,32,15,2,102,3.8,50,17,0.7,6.3,0,583284,19911,210617,3394,4.3,4.3,0.05,0.12,0.17,4.69,0.01,0.02,0.03,0.78,104.6,95,44,18.6,258,85,31.0,175,41,15.5,163,53,,,,7,,Dan,Burn,Burn,,,540,0,0,4,5,0,0,0,2,0,0,6,54,,,,0.0,0.67,0.83,1.0,9.0
555,u,0.0,0.0,4.5,400,244,0,0,0,0,0.0,581,222,0,0,0.0,600,233,0,0,0.0,569,213,0.0,0.0,0,1291,0,8022,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596,229,0.0,586,230,0.0,560,218,0.0,597,230,,,,7,,Alan,Browne,Browne,has joined Middlesbrough on loan for the rest of the season.,2025-09-02T13:31:41.354124+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
556,u,0.0,0.0,4.5,428,252,0,0,0,0,0.0,705,305,0,0,0.0,611,240,0,0,0.0,582,221,0.0,0.0,0,0,0,1526,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608,236,0.0,600,237,0.0,577,226,0.0,609,237,,,,7,,Pierre,Ekwah Elimby,Ekwah,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
560,a,,,5.6,132,33,0,0,1,-1,3.2,103,15,28,1,4.0,81,8,6,102,3.5,66,7,0.6,5.0,1,458619,11904,123540,4869,3.0,3.0,1.23,0.03,1.26,6.28,0.29,0.01,0.3,1.5,108.6,87,9,5.4,334,36,139.0,21,10,25.3,71,13,,,3.0,7,,Wilson,Isidor,Isidor,,,377,3,0,2,5,0,0,0,0,0,0,4,13,,,,0.0,0.48,1.19,0.95,3.1
561,a,,,5.5,162,40,0,0,0,0,1.0,185,30,14,1,2.8,178,18,2,51,0.5,331,34,0.1,2.5,0,245744,387,231651,2063,0.0,0.0,0.47,0.06,0.53,2.35,0.17,0.02,0.19,0.87,48.0,224,20,24.6,224,17,50.0,111,27,12.1,209,22,,,1.0,7,,Eliezer,Mayenda Dossou,Mayenda,,,243,1,0,2,1,0,0,0,0,0,0,3,6,,,,0.0,0.74,0.37,1.11,2.22
646,a,,,5.4,187,116,0,0,-1,1,0.1,475,160,14,0,2.3,229,105,0,82,2.2,145,64,0.4,2.6,0,4076,80,7685,109,2.7,2.2,0.24,0.3,0.54,8.46,0.04,0.05,0.09,1.48,72.8,154,56,65.2,98,70,21.0,221,124,16.0,155,82,,,,7,,João Victor,Gomes da Silva,Gomes,,,513,0,0,1,12,0,0,0,3,0,0,6,65,,,,0.0,0.18,2.11,1.05,11.4
654,d,75.0,75.0,6.4,66,21,0,0,-1,1,1.4,157,25,7,0,1.8,283,27,0,20,0.8,304,31,0.1,1.1,0,119352,951,474894,2842,1.0,0.6,0.6,0.15,0.75,4.29,0.19,0.05,0.24,1.35,15.8,338,29,9.3,317,34,89.0,54,19,11.1,222,23,,,,7,,Jørgen,Strand Larsen,Strand Larsen,Illness - 75% chance of playing,2025-10-03T14:00:09.236895+00:00,286,0,0,1,5,0,0,0,0,0,0,3,10,,,,0.0,0.31,1.57,0.94,3.15
655,u,0.0,0.0,4.9,343,56,0,0,-1,1,0.2,343,55,0,0,0.0,684,69,0,0,0.0,666,65,0.0,0.0,0,7178,0,48559,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684,69,0.0,679,68,0.0,662,67,0.0,685,69,,,,7,,Fábio,Soares Silva,Fábio Silva,has joined Borussia Dortmund permanently.,2025-09-02T13:11:07.488555+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
682,a,,,4.4,558,143,0,0,-1,1,0.1,528,192,6,0,2.0,252,89,0,16,0.0,534,218,0.0,1.4,0,2148,11,4790,51,0.5,0.0,0.0,0.12,0.12,3.04,0.0,0.08,0.08,2.09,30.6,281,107,16.1,269,89,4.0,325,114,5.1,318,106,,,,7,,David,Møller Wolfe,Møller Wolfe,,,131,0,1,0,4,0,0,0,0,0,0,2,6,,,,0.0,0.0,2.75,1.37,4.12
442,a,,,4.4,506,112,0,0,-1,1,0.7,199,75,16,1,2.7,186,70,2,41,3.5,56,21,0.8,3.6,1,36265,476,48733,1075,2.5,4.0,0.23,0.01,0.24,3.45,0.12,0.0,0.12,1.72,33.2,272,102,11.8,295,100,17.0,240,68,6.2,298,98,,,,7,,Harry,Maguire,Maguire,,,180,0,1,1,3,0,0,0,0,0,0,2,13,,,,0.0,0.5,1.5,1.0,6.5
492,u,0.0,0.0,4.9,366,231,0,0,-1,1,0.0,631,260,0,0,0.0,691,297,0,0,0.0,674,287,0.0,0.0,0,655,0,2887,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691,297,0.0,686,298,0.0,670,292,0.0,692,298,,,,7,,Antoñito,Cordero Campillo,Antoñito C.,has joined KVC Westerlo on loan for the rest of the season.,2025-09-22T21:20:47.006379+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
487,a,,,6.4,61,42,-1,1,-1,1,0.5,243,83,11,0,1.8,282,133,0,34,1.2,236,108,0.2,1.7,0,126724,214,137914,1159,1.7,1.7,0.37,0.8,1.17,1.4,0.11,0.24,0.35,0.43,20.2,321,149,78.5,74,55,49.0,116,69,14.6,172,90,,,,7,,Harvey,Barnes,Barnes,,,294,0,0,2,3,0,0,0,0,0,0,3,13,,,,0.0,0.61,0.92,0.92,3.98
525,a,,,7.4,24,9,0,0,-1,1,13.1,28,6,22,0,3.7,101,9,3,76,1.2,238,25,0.2,3.0,1,2114745,2631,2359542,37946,0.7,0.7,2.81,0.11,2.92,6.54,0.55,0.02,0.57,1.28,75.6,148,12,48.3,134,14,177.0,10,6,29.3,53,11,,,1.0,7,,Chris,Wood,Wood,,,459,2,0,1,6,0,0,0,0,0,0,6,11,,,,0.0,0.2,1.18,1.18,2.16
526,a,,,5.8,120,30,0,0,-2,2,0.7,197,33,5,0,1.0,400,43,0,19,0.5,333,35,0.1,0.9,0,68558,1345,80787,1445,0.0,0.0,0.31,0.04,0.35,2.46,0.37,0.05,0.42,2.95,12.2,355,31,15.5,273,25,47.0,121,28,7.3,285,32,,,,7,,Igor Jesus,Maciel da Cruz,Igor Jesus,,,75,0,0,0,3,0,0,0,0,0,0,0,7,,,,0.0,0.0,3.6,0.0,8.4
527,a,,,5.3,209,44,0,0,-2,2,0.4,271,44,0,0,0.0,712,74,0,0,0.0,698,71,0.0,0.0,0,17699,245,61486,630,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711,74,0.0,710,74,0.0,703,73,0.0,712,74,,,,7,,Taiwo,Awoniyi,Awoniyi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
669,a,,,6.0,86,58,0,0,0,0,2.2,127,44,22,0,3.7,100,41,4,80,1.2,235,107,0.2,3.7,0,520063,404,370192,7147,0.7,0.7,0.15,0.58,0.73,6.33,0.03,0.12,0.15,1.33,87.0,127,46,78.1,75,56,68.0,71,42,23.4,86,51,,,,7,,Dan,Ndoye,Ndoye,,,429,1,1,0,7,0,0,0,0,0,0,6,27,,,,0.0,0.0,1.47,1.26,5.66
483,a,,,3.9,736,239,0,0,-1,1,0.2,341,123,0,0,0.0,447,169,0,0,0.0,405,155,0.0,0.0,0,17240,88,10690,187,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445,171,0.0,423,167,0.0,389,157,0.0,445,170,,,,7,,Miodrag,Pivaš,Pivas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
484,u,0.0,0.0,4.0,628,163,0,0,0,0,0.2,337,121,0,0,0.0,470,178,0,0,0.0,429,165,0.0,0.0,0,3759,0,34624,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468,180,0.0,449,177,0.0,415,167,0.0,468,179,,,,7,,Matt,Targett,Targett,has joined Middlesbrough on loan for the rest of the season.,2025-09-02T12:49:12.555659+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
257,a,,,5.1,239,36,0,0,1,-1,4.2,87,34,34,0,5.7,23,11,2,127,3.0,91,34,0.6,6.7,1,538366,5539,221870,2871,3.0,3.0,0.3,0.15,0.45,6.82,0.05,0.02,0.07,1.14,146.4,42,17,15.7,271,90,34.0,167,37,19.6,121,36,,,,7,,Maxence,Lacroix,Lacroix,,,540,0,1,3,3,0,0,0,1,0,0,6,62,,,,0.0,0.5,0.5,1.0,10.33
530,a,,,4.0,669,74,0,0,0,0,0.1,429,66,0,0,0.0,501,65,0,0,0.0,461,62,0.0,0.0,0,1831,21,4872,56,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498,65,0.0,481,50,0.0,447,39,0.0,499,65,,,,7,,Blondy,Nna Noukeu,Nna Noukeu,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
531,a,100.0,100.0,4.6,387,69,0,0,1,-1,2.4,121,46,23,3,4.6,51,21,3,75,1.2,223,83,0.3,5.0,1,597676,1066,552762,2105,0.7,0.7,0.49,0.18,0.67,2.24,0.2,0.07,0.27,0.92,128.4,69,31,21.4,234,73,81.0,61,5,23.1,88,22,,,,7,,Daniel,Ballard,Ballard,,2025-08-23T22:30:06.24333+00:00,219,1,0,1,1,0,0,0,0,0,0,2,44,,,,0.0,0.41,0.41,0.82,18.08
22,a,,,5.9,100,68,0,0,-1,1,0.6,219,74,15,1,2.5,215,95,0,52,2.8,107,48,0.5,2.5,0,59557,1310,69503,1667,3.3,3.3,0.33,0.12,0.45,1.73,0.12,0.04,0.16,0.64,63.6,174,69,40.7,159,107,64.0,78,46,16.5,149,79,,,,7,,Mikel,Merino Zazón,Merino,,,242,1,0,2,1,0,0,0,0,0,0,3,26,,,,0.0,0.74,0.37,1.12,9.67
28,u,0.0,0.0,4.5,478,285,0,0,0,0,0.1,400,133,0,0,0.0,649,270,0,0,0.0,620,251,0.0,0.0,0,6731,0,24755,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645,266,0.0,638,267,0.0,615,256,0.0,646,267,,,,7,,Ismeal,Kabia,Kabia,has joined Shrewsbury Town on loan for the rest of the season.,2025-09-02T13:24:41.013511+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
