gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_distance_covered,away_distance_covered,home_walking_distance,away_walking_distance,home_running_distance,away_running_distance,home_sprinting_distance,away_sprinting_distance,home_number_of_sprints,away_number_of_sprints,home_top_speed,away_top_speed,tournament
10.0,,14.0,1997.36,,,7.0,1865.17,False,25-26-prem-liverpool-vs-aston-villa,/matches/liverpool-vs-aston-villa/2ydbmv#4813469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813469.0,False,False,,,,,,,,,,,,,prem
10.0,,17.0,1766.48,,,1.0,1797.9,False,25-26-prem-nottingham-forest-vs-manchester-united,/matches/nottingham-forest-vs-manchester-united/3gnwkc#4813471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813471.0,False,False,,,,,,,,,,,,,prem
10.0,,43.0,1958.74,,,91.0,1827.16,False,25-26-prem-manchester-city-vs-afc-bournemouth,/matches/manchester-city-vs-afc-bournemouth/2feiv3#4813470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813470.0,False,False,,,,,,,,,,,,,prem
10.0,,36.0,1834.56,,,2.0,1741.39,False,25-26-prem-brighton-hove-albion-vs-leeds-united,/matches/leeds-united-vs-brighton-hove-albion/2vqp9d#4813465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813465.0,False,False,,,,,,,,,,,,,prem
10.0,,90.0,1716.6,,,3.0,2015.59,False,25-26-prem-burnley-vs-arsenal,/matches/burnley-vs-arsenal/2omsup#4813466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813466.0,False,False,,,,,,,,,,,,,prem
10.0,,31.0,1870.49,,,94.0,1802.83,False,25-26-prem-crystal-palace-vs-brentford,/matches/crystal-palace-vs-brentford/38a4jj#4813467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813467.0,False,False,,,,,,,,,,,,,prem
10.0,,54.0,1789.44,,,39.0,1707.45,False,25-26-prem-fulham-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-fulham/2tookg#4813468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813468.0,False,False,,,,,,,,,,,,,prem
10.0,,6.0,1811.21,,,8.0,1887.82,False,25-26-prem-tottenham-hotspur-vs-chelsea,/matches/chelsea-vs-tottenham-hotspur/2eggkj#4813473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813473.0,False,False,,,,,,,,,,,,,prem
10.0,,21.0,1727.18,,,4.0,1872.67,False,25-26-prem-west-ham-united-vs-newcastle-united,/matches/west-ham-united-vs-newcastle-united/2yilb8#4813474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813474.0,False,False,,,,,,,,,,,,,prem
10.0,,56.0,1606.58,,,11.0,1801.4,False,25-26-prem-sunderland-vs-everton,/matches/sunderland-vs-everton/2fgq72#4813472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813472.0,False,False,,,,,,,,,,,,,prem
