id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
223,a,,,3.9,715,80.0,0,0.0,-1,1.0,0.1,434,66.0,0,0,0.0,469.0,39.0,0,0,0.0,391.0,31.0,0.0,0.0,0.0,6368,401,7550,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,40.0,0.0,445.0,24.0,0.0,411.0,11.0,0.0,463.0,40.0,,,,10,,Gabriel,Słonina,Slonina,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
224,a,,,6.1,84,3.0,0,0.0,1,-1.0,22.3,16,7.0,43,7,4.5,51.0,24.0,5,196,4.7,58.0,21.0,0.8,8.0,0.0,1811837,52157,1681510,22045,4.7,4.7,0.39,1.34,1.73,12.28,0.04,0.14,0.18,1.25,189.2,76.0,34.0,193.7,33.0,4.0,67.0,136.0,26.0,45.0,45.0,4.0,,,,10,,Marc,Cucurella Saseta,Cucurella,,,806,0,2,4,10,0,0,0,2,0,0,9,93,,,,0.0,0.5,1.0,1.0,6.83,23,39,37
225,a,100.0,100.0,5.6,128,13.0,1,-1.0,1,-1.0,8.6,45,14.0,45,7,4.2,67.0,30.0,4,188,3.0,133.0,46.0,0.5,8.2,0.0,876041,28931,560695,35945,3.0,3.0,0.48,1.48,1.96,12.43,0.06,0.19,0.25,1.6,200.4,78.0,35.0,217.8,31.0,3.0,54.0,187.0,45.0,47.3,50.0,8.0,3.0,2.0,,10,,Reece,James,James,,,693,1,3,3,9,0,0,0,2,0,0,7,79,,,,0.0,0.38,1.15,0.89,6.12,17,31,39
226,a,100.0,100.0,5.1,229,33.0,0,0.0,1,-1.0,8.2,47,16.0,49,7,5.5,14.0,9.0,2,182,4.7,53.0,18.0,0.9,10.8,0.0,1547380,31887,874469,10134,4.7,4.7,0.77,0.57,1.34,9.13,0.08,0.06,0.14,1.0,239.2,30.0,9.0,49.7,202.0,53.0,83.0,116.0,17.0,37.1,91.0,28.0,,,,10,,Trevoh,Chalobah,Chalobah,,,750,2,1,4,10,0,0,0,2,1,0,9,107,,,,0.0,0.54,1.07,1.07,8.79,12,65,32
227,i,0.0,0.0,4.8,366,62.0,0,0.0,-2,2.0,0.1,448,162.0,0,0,0.0,688.0,243.0,0,0,0.0,646.0,232.0,0.0,0.0,0.0,727,28,29235,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,243.0,0.0,682.0,243.0,0.0,668.0,241.0,0.0,687.0,243.0,,,,10,,Levi,Samuels Colwill,Colwill,Anterior cruciate ligament - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
228,a,100.0,100.0,4.9,331,56.0,0,0.0,-1,1.0,1.3,162,62.0,24,6,4.3,59.0,26.0,0,95,7.0,9.0,4.0,1.4,8.0,0.0,92415,23770,163301,1703,7.0,7.0,0.07,0.37,0.44,7.93,0.11,0.07,0.18,1.3,70.6,183.0,73.0,97.3,104.0,21.0,22.0,168.0,38.0,18.9,160.0,49.0,,,,10,,Malo,Gusto,Gusto,,,473,0,1,3,5,0,0,0,0,1,0,5,49,,,,0.0,0.66,0.82,0.98,4.43,11,13,30
229,d,50.0,0.0,4.4,511,120.0,0,0.0,-1,1.0,0.0,677,230.0,0,0,0.0,586.0,232.0,0,3,0.0,527.0,216.0,0.0,0.0,0.0,1961,14,3142,46,0.0,0.0,0.0,0.02,0.02,2.17,0.0,0.03,0.03,3.0,16.0,371.0,137.0,1.7,387.0,139.0,0.0,542.0,226.0,1.8,408.0,144.0,,,,10,,Benoît,Badiashile Mukinayi,B.Badiashile,Muscle injury - 50% chance of playing,,65,0,0,0,2,0,0,0,1,0,0,1,9,,,,0.0,0.0,2.77,1.38,8.31,1,5,3
230,a,100.0,100.0,4.4,516,123.0,0,0.0,-1,1.0,0.2,359,128.0,9,6,3.0,163.0,60.0,0,43,4.0,77.0,24.0,0.9,3.4,0.0,17241,2344,23860,443,4.0,4.0,0.0,0.01,0.01,2.54,0.04,0.01,0.05,0.79,36.2,284.0,108.0,4.9,356.0,123.0,0.0,317.0,108.0,4.2,345.0,114.0,,,,10,,Wesley,Fofana,Fofana,,,217,0,0,1,3,0,0,0,0,0,0,3,20,,,,0.0,0.59,0.88,1.17,7.33,3,15,8
231,u,0.0,0.0,4.5,462,97.0,0,0.0,0,0.0,0.0,711,239.0,0,0,0.0,664.0,240.0,0,0,0.0,612.0,227.0,0.0,0.0,0.0,0,0,1872,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.0,239.0,0.0,651.0,239.0,0.0,633.0,237.0,0.0,660.0,239.0,,,,10,,Mamadou,Sarr,M.Sarr,Has joined RC Strasbourg on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
232,a,100.0,100.0,4.2,607,154.0,-1,1.0,-3,3.0,0.4,276,102.0,14,1,2.0,270.0,96.0,0,60,0.7,280.0,89.0,0.2,3.3,0.0,90331,304,188448,2057,0.7,0.7,0.05,0.07,0.11,5.39,0.01,0.02,0.03,1.29,104.6,198.0,80.0,6.5,363.0,125.0,11.0,311.0,104.0,12.2,291.0,99.0,,,,10,,Tosin,Adarabioyo,Tosin,,,377,0,0,1,6,0,0,0,1,0,0,3,53,,,,0.0,0.24,1.43,0.72,9.31,6,33,14
