player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
228,25-26-prem-chelsea-vs-everton,90,1,1,2,0.32,0.13,2,0,0,1,81,62,0.0,2.0,12,0,0.0,4,0.0,0,1,4,0,4,2,1,2,1,1,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.38,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,25-26-prem-chelsea-vs-everton,90,0,0,0,0.0,0.0,0,0,0,0,48,24,0.0,1.0,7,0,0.0,5,0.0,0,0,7,0,1,0,0,0,0,0,0.0,0,0.0,0,0,2,0,0.73,0.73,0,24,5,0.0,2,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,25-26-prem-chelsea-vs-everton,90,0,1,2,0.05,0.27,0,2,0,4,49,23,0.0,2.0,0,1,0.0,2,0.0,0,0,4,0,1,0,0,6,7,6,0.0,0,0.0,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,25-26-prem-chelsea-vs-everton,90,0,0,0,0.0,0.0,0,1,0,0,84,58,0.0,0.0,3,0,0.0,0,0.0,0,3,5,3,11,8,1,6,7,3,0.0,3,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,25-26-prem-chelsea-vs-everton,58,1,0,1,0.49,0.04,1,0,0,2,37,23,0.0,2.0,2,0,0.0,0,0.0,0,0,1,0,0,0,0,1,5,1,0.0,0,0.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.53,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,25-26-prem-chelsea-vs-everton,90,0,0,2,0.35,0.55,1,0,0,3,59,35,0.0,1.0,4,1,0.0,5,0.0,0,2,7,0,1,0,0,4,5,3,0.0,1,0.0,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.09,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,25-26-prem-chelsea-vs-everton,90,0,0,1,0.06,0.0,0,0,0,1,83,66,0.0,0.0,1,0,0.0,1,0.0,0,0,3,1,9,5,1,5,2,4,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,25-26-prem-chelsea-vs-everton,90,0,0,0,0.0,0.03,0,0,0,0,82,65,0.0,1.0,7,0,0.0,1,0.0,0,1,3,0,3,2,1,1,4,1,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,25-26-prem-chelsea-vs-everton,90,0,0,0,0.0,0.08,0,2,0,1,53,26,0.0,2.0,11,0,0.0,3,0.0,0,2,3,0,2,2,1,5,3,5,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,25-26-prem-chelsea-vs-everton,90,0,0,2,0.08,0.05,1,0,0,1,82,59,0.0,1.0,6,1,0.0,4,0.0,0,1,5,0,0,0,1,5,6,4,0.0,1,0.0,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.21,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
