gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_distance_covered,away_distance_covered,home_walking_distance,away_walking_distance,home_running_distance,away_running_distance,home_sprinting_distance,away_sprinting_distance,home_number_of_sprints,away_number_of_sprints,home_top_speed,away_top_speed,tournament
16.0,2025-12-13T15:00:00,8.0,1895.75,2.0,0.0,11.0,1817.24,True,25-26-prem-chelsea-vs-everton,/matches/chelsea-vs-everton/2fahgy#4813528,58.0,42.0,2.07,1.03,17.0,11.0,5.0,2.0,5.0,3.0,3.0,3.0,468.0,304.0,88.0,83.0,13.0,11.0,4.0,7.0,1.66,0.61,0.41,0.43,2.07,1.03,1.21,0.73,9.0,5.0,3.0,4.0,0.0,1.0,12.0,9.0,5.0,2.0,530.0,368.0,306.0,149.0,162.0,155.0,22.0,26.0,50.0,50.0,3.0,5.0,30.0,22.0,7.0,21.0,25.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,22.0,,,9.0,7.0,4.0,3.0,32.0,12.0,2.0,3.0,45.0,55.0,34.0,41.0,45.0,55.0,11.0,14.0,44.0,56.0,8.0,6.0,40.0,46.0,4813528.0,True,True,,,,,,,,,,,,,prem
16.0,,14.0,1933.28,2.0,0.0,36.0,1847.02,False,25-26-prem-liverpool-vs-brighton-hove-albion,/matches/liverpool-vs-brighton-hove-albion/2xtwfj#4813530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813530.0,False,False,,,,,,,,,,,,,prem
16.0,,94.0,1812.33,,,2.0,1731.86,False,25-26-prem-brentford-vs-leeds-united,/matches/leeds-united-vs-brentford/2sso1t#4813526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813526.0,False,False,,,,,,,,,,,,,prem
16.0,,1.0,1835.53,,,91.0,1806.95,False,25-26-prem-manchester-united-vs-afc-bournemouth,/matches/afc-bournemouth-vs-manchester-united/2yrx85#4813531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813531.0,False,False,,,,,,,,,,,,,prem
16.0,2025-12-13T17:30:00,90.0,1702.69,2.0,3.0,54.0,1777.06,True,25-26-prem-burnley-vs-fulham,/matches/burnley-vs-fulham/2p7opg#4813527,53.0,47.0,2.52,2.23,16.0,6.0,8.0,4.0,5.0,2.0,3.0,0.0,434.0,389.0,83.0,82.0,8.0,8.0,10.0,4.0,1.79,0.83,0.73,1.39,2.52,2.23,2.96,3.59,4.0,2.0,4.0,0.0,0.0,0.0,10.0,6.0,6.0,0.0,524.0,473.0,215.0,265.0,219.0,124.0,22.0,18.0,45.0,36.0,3.0,4.0,18.0,27.0,23.0,19.0,27.0,14.0,1.0,0.0,1.0,2.0,0.0,0.0,13.0,22.0,,,8.0,9.0,0.0,4.0,10.0,40.0,1.0,6.0,36.0,51.0,25.0,33.0,43.0,57.0,11.0,18.0,38.0,62.0,5.0,3.0,29.0,43.0,4813527.0,True,True,,,,,,,,,,,,,prem
16.0,,3.0,2042.27,0.0,0.0,39.0,1653.79,False,25-26-prem-arsenal-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-arsenal/2t3bl7#4813525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813525.0,False,False,,,,,,,,,,,,,prem
16.0,,31.0,1855.57,,,43.0,1983.81,False,25-26-prem-crystal-palace-vs-manchester-city,/matches/manchester-city-vs-crystal-palace/2ri9zd#4813529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813529.0,False,False,,,,,,,,,,,,,prem
16.0,,17.0,1776.16,,,6.0,1826.74,False,25-26-prem-nottingham-forest-vs-tottenham-hotspur,/matches/tottenham-hotspur-vs-nottingham-forest/2x3odl#4813532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813532.0,False,False,,,,,,,,,,,,,prem
16.0,,56.0,1658.87,,,4.0,1880.38,False,25-26-prem-sunderland-vs-newcastle-united,/matches/sunderland-vs-newcastle-united/2wh5lv#4813533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813533.0,False,False,,,,,,,,,,,,,prem
16.0,,21.0,1740.52,,,7.0,1912.17,False,25-26-prem-west-ham-united-vs-aston-villa,/matches/west-ham-united-vs-aston-villa/2yexzh#4813534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813534.0,False,False,,,,,,,,,,,,,prem
