id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90
422,a,100.0,100.0,5.9,95,63,0,0,-1,1,0.0,665,281,0,0,0.0,729,322,0,0,0.0,723,319,0.0,0.0,0,917,172,968,53,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729,322,0.0,729,322,0.0,729,322,0.0,729,322,,,,7,,Mateo,Kovačić,Kovačić,,2025-07-21T10:00:04.940328+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
408,a,,,5.5,141,16,0,0,0,0,4.3,86,33,19,1,2.7,190,73,0,83,2.8,130,49,0.5,3.5,0,232322,3978,204746,4544,3.3,3.3,0.0,0.14,0.14,5.66,0.0,0.03,0.03,1.05,84.8,133,57,9.5,316,106,2.0,356,128,9.7,250,87,,,,7,,Rúben,dos Santos Gato Alves Dias,Rúben,,,486,0,0,2,5,0,0,0,0,0,0,6,33,,,,0.0,0.37,0.93,1.11,6.11
178,a,,,6.3,70,22,0,0,-2,2,2.4,118,18,18,1,2.6,201,20,3,56,3.8,71,7,0.6,2.9,1,158653,10348,383303,4900,3.3,3.8,2.44,0.37,2.81,5.75,0.6,0.09,0.69,1.42,70.8,158,14,24.5,225,18,102.0,44,17,19.5,125,18,,1.0,1.0,7,,Danny,Welbeck,Welbeck,,,365,2,0,0,8,0,0,1,2,0,0,4,13,,,,0.0,0.0,1.97,0.99,3.21
281,a,,,4.5,450,266,0,0,0,0,0.0,588,228,0,0,0.0,627,254,0,0,0.0,600,237,0.0,0.0,0,1955,83,2883,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622,249,0.0,615,250,0.0,592,239,0.0,623,250,,,,7,,Kaden,Rodney,Rodney,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
283,a,,,7.5,22,8,0,0,0,0,10.1,40,8,20,2,2.9,161,16,0,73,3.0,126,12,0.4,2.7,0,1164736,27436,1039912,18164,3.0,3.0,4.18,0.44,4.62,6.98,0.63,0.07,0.7,1.05,110.2,85,8,25.4,221,16,189.0,7,5,32.5,35,9,,,2.0,7,,Jean-Philippe,Mateta,Mateta,,,600,2,0,4,3,0,0,0,2,0,0,7,36,,,,0.0,0.6,0.45,1.05,5.4
68,a,,,4.0,648,62,0,0,0,0,1.1,178,25,0,0,0.0,487,53,0,0,0.0,452,50,0.0,0.0,0,35766,412,38154,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482,53,0.0,464,38,0.0,429,27,0.0,482,53,,,,7,,Will,Dennis,Dennis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
76,a,,,3.9,728,231,0,0,-1,1,0.2,392,145,0,0,0.0,442,163,0,0,0.0,405,152,0.0,0.0,0,4352,340,8726,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437,163,0.0,415,159,0.0,381,149,0.0,437,162,,,,7,,Owen,Bevan,Bevan,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
167,a,,,4.8,380,237,0,0,-2,2,2.4,119,41,8,0,1.1,334,161,0,34,0.8,296,143,0.2,1.7,0,90988,1813,334486,5461,0.3,0.8,0.05,0.02,0.07,5.83,0.01,0.01,0.02,1.49,13.0,353,165,28.9,197,127,4.0,328,171,4.6,329,162,,,,7,,Carlos,Baleba,Baleba,,,352,0,0,1,5,0,0,0,2,0,0,6,45,,,,0.0,0.26,1.28,1.53,11.51
355,u,0.0,0.0,4.9,334,207,0,0,-1,1,0.0,589,229,0,0,0.0,678,287,0,0,0.0,660,277,0.0,0.0,0,1234,0,9013,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678,287,0.0,673,288,0.0,656,281,0.0,679,288,,,,7,,Sam,Greenwood,Greenwood,has joined Pogon Szczecin permanently.,2025-09-02T12:00:32.393623+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
537,u,0.0,0.0,4.0,671,185,0,0,0,0,0.1,471,174,0,0,0.0,506,192,0,0,0.0,471,183,0.0,0.0,0,1038,0,12518,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,191,0.0,483,190,0.0,449,180,0.0,501,191,,,,7,,Niall,Huggins,Huggins,has joined Wycombe Wanderers on loan for the rest of the season.,2025-09-02T13:34:00.250364+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
550,a,,,4.8,374,234,-1,1,-2,2,0.0,648,270,0,0,0.0,665,280,0,0,0.0,644,268,0.0,0.0,0,277,21,1599,26,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665,280,0.0,657,280,0.0,636,270,0.0,666,281,,,,7,,Ian,Poveda-Ocampo,Poveda,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
364,u,0.0,0.0,5.0,294,53,0,0,0,0,0.0,687,80,0,0,0.0,703,73,0,0,0.0,689,70,0.0,0.0,0,0,0,2228,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702,73,0.0,700,73,0.0,691,72,0.0,703,73,,,,7,,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,Has joined RCD Mallorca on loan for the rest of the season.,2025-08-11T11:07:32.622877+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
365,a,100.0,100.0,5.0,253,50,0,0,0,0,0.8,195,32,12,1,1.7,294,28,0,40,1.0,274,28,0.2,2.4,0,104804,1513,87089,2360,1.0,0.5,0.95,0.03,0.98,2.72,0.58,0.02,0.6,1.67,45.6,234,22,10.2,305,30,35.0,164,31,9.0,256,25,,,1.0,7,,Lukas,Nmecha,Nmecha,,2025-09-11T17:30:06.775545+00:00,147,1,0,1,3,0,0,0,0,0,0,1,13,,,,0.0,0.61,1.84,0.61,7.96
195,a,,,3.9,733,236,0,0,-1,1,0.2,376,137,0,0,0.0,447,168,0,0,0.0,410,157,0.0,0.0,0,8677,86,10066,201,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,168,0.0,420,164,0.0,386,154,0.0,442,167,,,,7,,Lucas,Pires Silva,Lucas Pires,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
196,u,0.0,0.0,4.0,650,175,0,0,0,0,0.1,561,205,0,0,0.0,489,186,0,0,0.0,454,177,0.0,0.0,0,202,0,7989,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484,186,0.0,466,184,0.0,431,173,0.0,484,185,,,,7,,Shurandy,Sambo,Sambo,Has joined Sparta Rotterdam on loan for the rest of the season.,2025-08-19T13:36:42.853472+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
294,a,,,4.4,503,110,0,0,-1,1,0.1,434,163,2,1,1.0,351,126,0,7,0.2,353,123,0.0,0.5,0,3554,69,10127,170,-0.3,0.2,0.0,0.0,0.0,0.24,0.0,0.0,0.0,10.8,0.0,538,216,0.0,523,215,0.0,492,208,0.0,539,216,,,,7,,Séamus,Coleman,Coleman,,,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
392,a,,,4.9,308,192,0,0,-1,1,0.1,470,159,6,1,1.5,310,144,0,20,0.2,370,173,0.0,1.2,0,4796,106,9306,193,1.2,0.7,0.0,0.0,0.0,1.61,0.0,0.0,0.0,4.02,28.8,286,127,10.9,300,167,0.0,645,275,3.9,346,169,,,,7,,Endo,Wataru,Endo,,,36,0,1,0,3,0,0,0,1,0,0,0,6,,,,0.0,0.0,7.5,0.0,15.0
552,a,,,5.0,296,184,0,0,0,0,0.1,566,209,14,1,2.0,264,124,0,74,1.8,202,93,0.4,2.8,0,3088,86,3500,104,1.3,1.3,0.05,0.33,0.38,8.32,0.01,0.05,0.06,1.2,59.8,185,76,73.0,84,62,12.0,270,148,14.6,171,89,,,,7,,Noah,Sadiki,Sadiki,,,623,0,0,3,6,0,0,0,3,0,0,7,44,,,,0.0,0.43,0.87,1.01,6.36
390,a,100.0,100.0,5.7,123,81,1,-1,2,-2,5.8,65,20,37,2,6.2,11,4,7,155,7.0,5,2,1.2,6.5,1,731998,36035,114252,14096,8.0,7.5,0.39,0.37,0.76,6.05,0.06,0.06,0.12,1.01,169.4,21,9,99.0,54,42,52.0,103,62,32.1,37,26,,,,7,,Ryan,Gravenberch,Gravenberch,,2025-07-21T10:00:04.921035+00:00,540,2,2,2,7,0,0,0,2,0,0,6,56,,,,0.0,0.33,1.17,1.0,9.33
447,a,,,3.9,740,242,0,0,-1,1,1.1,173,65,1,0,1.0,342,118,0,3,0.0,417,163,0.0,0.3,0,42603,758,83605,1910,-1.0,0.5,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.9,2.0,403,143,0.0,427,170,0.0,393,160,0.2,413,143,,,,7,,Ayden,Heaven,Heaven,,,3,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,30.0
733,a,,,5.0,275,12,0,0,0,0,0.2,355,54,9,9,9.0,3,1,2,29,2.2,161,16,0.4,1.8,1,21572,7667,7038,359,1.2,2.7,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.71,24.4,301,27,0.0,693,82,0.0,683,79,2.4,372,27,,,,7,,Senne,Lammens,Lammens,,,90,0,0,1,0,0,0,0,0,0,3,1,0,,,,3.0,1.0,0.0,1.0,0.0
122,a,,,5.3,223,140,0,0,-2,2,0.0,590,230,1,0,1.0,391,190,0,5,0.0,701,304,0.0,0.2,0,1629,35,4734,69,0.0,-0.5,0.0,0.01,0.01,1.49,0.0,0.02,0.02,2.98,4.0,390,185,1.8,366,191,0.0,705,310,0.6,406,194,,,,7,,Antoni,Milambo,Milambo,,,45,0,0,0,3,0,0,0,0,0,0,1,4,,,,0.0,0.0,6.0,2.0,8.0
503,u,0.0,0.0,4.0,662,70,0,0,0,0,0.1,474,75,0,0,0.0,499,61,0,0,0.0,464,58,0.0,0.0,0,448,0,11717,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493,61,0.0,476,46,0.0,442,35,0.0,494,61,,,,7,,Carlos Miguel,dos Santos Pereira,C.Miguel,Has joined Palmeiras permanently.,2025-08-20T13:32:34.630338+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
660,a,,,5.0,277,170,0,0,0,0,3.2,104,37,33,2,4.7,44,16,3,119,5.0,25,11,1.0,6.6,1,451940,11204,113340,5927,5.0,4.5,0.65,0.59,1.24,7.84,0.1,0.09,0.19,1.16,129.8,65,22,200.0,7,7,63.0,80,47,39.4,18,13,1.0,4.0,,7,,Anton,Stach,Stach,,,606,1,2,2,11,0,0,0,1,0,0,7,58,,,,0.0,0.3,1.63,1.04,8.61
665,d,75.0,0.0,4.5,405,24,0,0,0,0,0.3,330,49,12,0,4.0,74,7,0,36,0.0,574,81,0.0,2.7,0,15184,25,31102,529,0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,1.3,29.2,284,25,0.0,587,73,0.0,563,65,2.9,366,25,,,,7,,Lucas Estella,Perri,Perri,Thigh injury - 75% chance of playing,2025-09-11T17:30:07.176029+00:00,270,0,0,2,5,0,0,0,0,0,3,3,0,,,,1.0,0.67,1.67,1.0,0.0
569,a,,,5.1,238,35,0,0,1,-1,7.5,53,15,32,1,4.6,51,22,3,132,4.2,44,18,0.8,6.3,1,650001,8148,287074,17340,4.2,4.7,0.1,0.25,0.35,8.83,0.01,0.04,0.05,1.26,150.8,39,14,29.2,195,54,50.0,109,19,22.9,92,25,,,,7,,Cristian,Romero,Romero,,,630,0,1,3,5,0,0,0,3,0,0,7,55,,,,0.0,0.43,0.71,1.0,7.86
111,a,100.0,100.0,4.4,527,128,0,0,-1,1,0.1,427,159,0,0,0.0,551,221,0,1,0.0,522,217,0.0,0.0,0,4329,97,15024,182,0.0,-0.5,0.0,0.04,0.04,2.11,0.0,0.02,0.02,1.23,31.8,278,105,0.8,373,134,10.0,278,89,4.3,332,113,,,,7,,Ethan,Pinnock,Pinnock,,2025-08-18T08:00:05.393517+00:00,155,0,0,0,4,1,0,0,1,0,0,2,15,,,,0.0,0.0,2.32,1.16,8.71
673,a,,,5.5,140,88,0,0,0,0,1.2,171,59,30,1,4.3,63,24,6,115,4.2,46,22,0.8,5.5,0,134080,3613,67835,4221,4.2,4.7,0.54,0.08,0.62,7.58,0.09,0.01,0.1,1.33,146.0,44,16,27.6,205,133,56.0,95,57,23.0,91,53,,,,7,,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,,,513,2,0,2,5,0,0,0,2,0,0,6,54,,,,0.0,0.35,0.88,1.05,9.47
690,a,,,4.4,584,323,0,0,-1,1,0.4,270,93,0,0,0.0,587,224,0,0,0.0,558,206,0.0,0.0,0,41054,3876,18829,1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581,219,0.0,570,220,0.0,544,208,0.0,582,220,,,,7,,Rio,Cardines,Cardines,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
247,i,0.0,0.0,4.4,554,308,0,0,-1,1,0.0,594,233,0,0,0.0,565,210,0,0,0.0,536,192,0.0,0.0,0,2942,12,5596,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558,205,0.0,545,206,0.0,519,194,0.0,559,206,,,,7,,Dário,Luís Essugo,D.Essugo,Thigh injury - Unknown return date,2025-09-11T07:00:06.794916+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
295,a,,,4.5,394,72,0,0,0,0,1.0,183,68,35,4,5.0,33,16,1,102,5.5,17,6,1.2,7.8,0,111005,3027,47657,1388,5.0,5.5,0.83,0.07,0.9,9.54,0.12,0.01,0.13,1.42,158.2,29,10,13.3,285,95,59.0,87,13,23.0,90,24,,,,7,,Michael,Keane,Keane,,,604,1,0,2,7,0,0,0,0,0,0,7,71,,,,0.0,0.3,1.04,1.04,10.58
181,a,,,4.9,366,59,0,0,-1,1,0.3,310,51,0,0,0.0,692,72,0,0,0.0,676,68,0.0,0.0,0,16690,483,36873,619,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,72,0.0,687,71,0.0,671,70,0.0,693,72,,,,7,,Charalampos,Kostoulas,Kostoulas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
297,a,,,3.9,724,227,0,0,-1,1,0.2,369,133,0,0,0.0,438,159,0,0,0.0,401,148,0.0,0.0,0,4601,95,11297,198,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433,159,0.0,411,155,0.0,377,145,0.0,433,158,,,,7,,Roman,Dixon,Dixon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
345,a,100.0,100.0,3.9,718,222,0,0,-1,1,0.1,503,185,0,0,0.0,432,154,0,0,0.0,395,143,0.0,0.0,0,3894,45,4579,129,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,154,0.0,405,150,0.0,371,140,0.0,427,153,,,,7,,Sebastiaan,Bornauw,Bornauw,,2025-08-10T23:00:06.493026+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
263,a,,,3.9,707,212,0,0,-1,1,0.5,242,89,1,0,1.0,338,114,0,5,0.0,386,135,0.0,0.3,0,13745,477,32524,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,393,142,0.5,382,136,0.0,360,130,0.4,409,142,,,,7,,Nathaniel,Clyne,Clyne,,,4,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,45.0
282,u,0.0,0.0,4.5,469,280,0,0,0,0,0.0,646,269,0,0,0.0,642,267,0,0,0.0,615,250,0.0,0.0,0,860,0,2229,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637,262,0.0,630,263,0.0,607,252,0.0,638,263,,,,7,,Franco,Umeh-Chibueze,Umeh,has joined Portsmouth permanently.,2025-09-22T21:43:58.439788+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
289,a,,,4.0,649,63,0,0,0,0,0.1,452,71,0,0,0.0,488,54,0,0,0.0,453,51,0.0,0.0,0,2094,28,4575,89,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483,54,0.0,465,39,0.0,430,28,0.0,483,54,,,,7,,Harry,Tyrer,Tyrer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
276,a,,,4.5,436,257,0,0,0,0,1.3,161,56,8,1,1.1,333,160,0,30,1.0,269,123,0.2,1.8,0,72535,1013,119190,2567,1.0,1.0,0.43,0.18,0.61,2.24,0.27,0.11,0.38,1.39,16.2,335,155,31.4,186,121,36.0,159,96,8.4,261,127,,2.0,,7,,Justin,Devenny,Devenny,,,145,0,0,0,3,0,0,0,0,0,0,1,19,,,,0.0,0.0,1.86,0.62,11.79
300,a,,,5.6,131,85,0,0,-4,4,0.1,416,139,1,0,1.0,401,197,0,2,0.0,720,317,0.0,0.2,0,5117,124,35780,275,-0.5,0.0,0.24,0.0,0.24,0.95,1.14,0.0,1.14,4.5,0.0,727,320,11.3,298,166,8.0,291,157,1.8,383,183,1.0,,,7,,Dwight,McNeil,McNeil,,,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
170,a,,,5.0,241,148,0,0,0,0,0.1,399,132,10,1,2.0,261,121,0,41,0.8,302,148,0.2,2.0,0,12154,267,11285,424,0.3,0.8,0.79,0.12,0.91,1.92,0.52,0.08,0.6,1.26,48.8,222,94,16.8,264,154,17.0,241,135,8.3,264,130,,,,7,,James,Milner,Milner,,,137,1,0,0,4,0,0,0,1,0,0,1,13,,,,0.0,0.0,2.63,0.66,8.54
362,a,100.0,100.0,5.2,229,49,0,0,-3,3,0.5,237,38,4,1,1.3,324,32,0,11,0.2,378,42,0.0,0.8,0,21170,528,179473,1354,0.2,-0.3,0.33,0.05,0.38,2.16,0.2,0.03,0.23,1.34,5.0,384,36,10.7,304,29,63.0,81,23,7.9,274,28,,3.0,2.0,7,,Joël,Piroe,Piroe,,2025-09-11T17:30:06.758854+00:00,145,0,0,1,4,0,0,0,0,0,0,2,6,,,,0.0,0.62,2.48,1.24,3.72
628,a,,,4.4,513,29,0,0,-1,1,1.4,155,21,5,0,1.2,328,27,0,7,0.2,356,23,0.0,1.1,0,27214,333,89078,1793,0.7,0.2,0.0,0.03,0.03,6.17,0.0,0.01,0.01,1.54,44.0,239,22,10.0,308,3,0.0,497,54,5.5,312,21,,,,7,,José,Malheiro de Sá,José Sá,,,360,0,0,0,11,0,0,0,0,0,5,4,0,,,,1.25,0.0,2.75,1.0,0.0
396,a,,,4.4,586,324,0,0,-1,1,0.2,363,125,0,0,0.0,589,225,0,0,0.0,560,207,0.0,0.0,0,26960,157,20801,480,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583,220,0.0,572,221,0.0,546,209,0.0,584,221,,,,7,,Trey,Nyoni,Nyoni,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0
473,a,,,5.3,219,31,0,0,-2,2,1.2,165,61,9,0,3.0,148,59,1,31,1.8,203,75,0.3,1.7,0,56022,1379,146056,2320,2.3,2.3,0.04,0.05,0.09,1.0,0.03,0.03,0.06,0.68,27.4,291,110,4.0,345,118,7.0,301,100,3.9,347,120,2.0,,,7,,Lewis,Hall,Hall,,,133,0,0,1,1,0,0,0,0,0,0,1,12,,,,0.0,0.68,0.68,0.68,8.12
