player_id,gameweek,position,team_code,n_fixtures,points_roll3,minutes_roll3,xg_roll3,xa_roll3,defcon_roll3,team_elo,opp_elo,team_xg_for_roll5,team_xg_against_roll5,opp_xg_against_roll5,has_double_gw,gkp_saves_roll3,gkp_goals_prevented_roll3,def_clean_sheet_roll5,def_attacking_return_rate,mid_creativity_roll3,mid_threat_roll3,mid_shots_on_target_roll3,mid_touches_box_roll3,fwd_xg_roll3,fwd_shots_on_target_roll3,fwd_touches_box_roll3
1,36,GKP,3,1,5.66667,90,0,0,0,2063.76,1768.8,2.07,0.994,1.346,False,2,-0.163333,,,,,,,,,
2,36,GKP,3,1,0,0,0,0,0,2063.76,1768.8,2.07,0.994,1.346,False,0,0,,,,,,,,,
3,36,GKP,3,1,0,0,,,0,2063.76,1768.8,2.07,0.994,1.346,False,0,,,,,,,,,,
4,36,GKP,3,1,0,0,,,0,2063.76,1768.8,2.07,0.994,1.346,False,0,,,,,,,,,,
5,36,DEF,3,1,4.66667,90,0.22,0.0133333,8,2063.76,1768.8,2.07,0.994,1.346,False,,,0.4,0.2,,,,,,,
6,36,DEF,3,1,5.33333,90,0,0.113333,7.33333,2063.76,1768.8,2.07,0.994,1.346,False,,,0.4,0,,,,,,,
7,36,DEF,3,1,2,30,0.23,0.02,2,2063.76,1768.8,2.07,0.994,1.346,False,,,0.2,0,,,,,,,
8,36,DEF,3,1,0,0,,,0,2063.76,1768.8,2.07,0.994,1.346,False,,,0,0,,,,,,,
9,36,DEF,3,1,0,0,,,0,2063.76,1768.8,2.07,0.994,1.346,False,,,0,0,,,,,,,
10,36,DEF,3,1,2.33333,33,0,0.0266667,1.33333,2063.76,1768.8,2.07,0.994,1.346,False,,,0.2,0,,,,,,,
11,36,DEF,3,1,4.33333,62.6667,0,0.0566667,2.66667,2063.76,1768.8,2.07,0.994,1.346,False,,,0.4,0,,,,,,,
12,36,DEF,17,1,0,0,,,0,1822.17,1837.53,1.366,1.096,2.004,False,,,0,0,,,,,,,
13,36,DEF,3,1,0,0,,,0,2063.76,1768.8,2.07,0.994,1.346,False,,,0,0,,,,,,,
14,36,DEF,3,1,0,0,,,0,2063.76,1768.8,2.07,0.994,1.346,False,,,0,0,,,,,,,
15,36,DEF,3,1,0,0,,,0,2063.76,1768.8,2.07,0.994,1.346,False,,,0,0,,,,,,,
16,36,MID,3,1,4,18,0.17,0.435,1.66667,2063.76,1768.8,2.07,0.994,1.346,False,,,,,19.9,11.3333,0.5,3.5,,,
17,36,MID,3,1,1.66667,60,0.015,0.275,5.33333,2063.76,1768.8,2.07,0.994,1.346,False,,,,,32.1333,5,0.5,2,,,
18,36,MID,3,1,1.66667,56.6667,0.01,0.14,4.33333,2063.76,1768.8,2.07,0.994,1.346,False,,,,,11.5,9,0.333333,3,,,
