id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
566,Brandon,Austin,Austin,a,,,3.9,707,82,0.3,302,43,0.0,397,26,0,0,0,-1,1,786,296,0.0,0.0,-0.5,0.0,0.0,444,31,0.0,0.0,435,31,417,15,383,3,435,31,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Jaydon,Banel,Banel,a,,,4.5,453,271,0.0,585,224,0.0,615,246,0,0,0,0,0,80,100,0.0,0.0,-1.0,-0.5,0.0,648,266,0.0,0.0,639,261,632,261,613,252,640,262,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,João Victor,Gomes da Silva,Gomes,a,,,5.4,182,112,0.1,472,159,2.2,161,78,1,0,0,-1,1,83,224,0.4,3.9,2.2,2.7,2.3,228,99,0.0,0.0,155,58,77,55,214,122,143,76,0.0,0.0,0.0,,,,,0.05,0.06,0.11,1.37,0.0,0.13,1.93,1.03,12.09,9,1.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,242.0,583.0,0.0,0.019999999999999962,0.020000000000000018,0.040000000000000036,0.3800000000000008,0.6000000000000085,1.8999999999999915,1.0,0.3999999999999986,1.0,0.0,5.0,0.0
4,Tommy,Setford,Setford,a,,,4.0,682,76,0.2,349,53,0.0,490,66,0,0,0,0,0,141,348,0.0,0.0,1.0,0.5,0.0,535,71,0.0,0.0,525,71,510,57,479,45,526,71,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,David,Raya Martín,Raya,a,,,5.7,120,1,29.2,9,2,5.0,39,2,6,0,0,2,-2,51696,9814,0.9,8.1,6.0,5.5,5.1,30,3,0.0,0.0,84,12,334,3,730,85,220,12,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.59,1.78,0.67,0.33,1.0,0.0,9,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,111152.0,31570.0,0.0,0.0,0.0,0.0,0.46999999999999975,15.0,0.09999999999999964,0.0,1.5,0.0,2.0,10.0,0.0
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,4.2,608,38,0.5,238,34,0.0,507,70,0,-1,1,-3,3,67,655,0.0,0.0,1.0,0.5,0.0,551,75,0.0,0.0,542,75,527,61,496,49,543,75,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Karl,Hein,Hein,u,Has joined Werder Bremen on loan for the rest of the season.,2025-08-26T13:44:02.357864+00:00,4.0,655,65,0.3,310,44,0.0,469,55,0,0,0,0,0,0,476,0.0,0.0,0.0,0.0,0.0,515,60,0.0,0.0,505,60,490,46,458,34,506,60,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Gabriel,dos Santos Magalhães,Gabriel,a,,2025-10-24T14:00:07.880778+00:00,6.4,65,1,35.4,4,1,10.8,1,1,9,0,0,4,-4,81793,40944,1.7,10.6,11.8,8.5,7.6,3,1,100.0,75.0,9,3,225,64,93,14,65,15,0.0,0.0,0.0,,,,,0.09,0.02,0.11,0.59,0.0,0.67,0.33,1.0,9.33,9,9.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,32.0,290086.0,93390.0,0.0,0.09999999999999998,0.030000000000000013,0.13,0.46999999999999975,27.19999999999999,11.2,9.0,4.700000000000003,0.0,9.0,0.0,0.0
7,Riccardo,Calafiori,Calafiori,a,,,5.8,115,10,15.4,25,9,4.8,49,18,6,0,0,3,-3,35476,9971,0.8,9.3,5.8,5.3,6.0,11,8,0.0,0.0,131,58,114,25,50,4,91,27,0.0,0.0,0.0,,,,,0.25,0.02,0.27,0.56,0.0,0.78,0.39,1.17,4.53,9,6.0,81.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,87395.0,31108.0,0.0,0.07000000000000006,0.01999999999999999,0.0900000000000003,0.45999999999999996,4.599999999999994,3.799999999999997,2.0,1.0,0.0,1.0,6.0,0.0
8,Jurriën,Timber,J.Timber,a,,,6.0,86,4,22.9,14,6,6.2,15,6,6,0,0,5,-5,99120,7804,1.0,10.0,7.2,6.7,6.7,4,2,0.0,0.0,29,11,37,7,19,1,12,1,0.0,0.0,0.0,,,,,0.24,0.08,0.32,0.54,0.0,0.64,0.39,1.03,6.8,9,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,257353.0,26210.0,0.0,0.0,0.039999999999999925,0.040000000000000036,0.46999999999999975,11.799999999999983,16.69999999999999,2.0,3.1000000000000014,2.0,2.0,4.0,0.0
