id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
131,Yunus Emre,Konak,Konak,a,,,4.4,566,327,0.2,373,128,0.0,576,214,0,0,0,-1,1,65,243,0.0,0.0,0.0,0.0,0.0,621,241,,,613,236,604,236,580,228,614,236,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,2740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,Benjamin,Lecomte,Lecomte,a,,,4.0,622,45,0.6,217,29,0.0,439,39,0,0,0,0,0,26,277,0.0,0.0,0.0,0.0,0.0,496,46,,,490,47,474,33,441,20,490,47,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,2626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,Harvey,Elliott,Elliott,a,,2025-10-25T23:00:08.101116+00:00,5.4,175,108,0.2,338,117,0.0,715,309,0,0,0,-1,1,144,514,0.0,0.7,0.0,0.0,1.0,419,200,100.0,100.0,398,186,310,173,290,157,371,177,,,,,,,,0.18,0.06,0.24,1.61,0.0,0.0,1.86,0.93,4.64,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,10926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
76,Owen,Bevan,Bevan,a,,,3.9,730,228,0.2,392,143,0.0,418,155,0,0,0,-1,1,62,108,0.0,0.0,0.0,0.0,0.0,476,173,,,470,174,452,172,418,161,470,173,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Francisco Evanilson,de Lima Barbosa,Evanilson,a,,2025-10-19T01:30:09.447327+00:00,7.0,35,15,1.4,157,22,0.8,304,34,1,0,0,0,0,2577,1939,0.1,3.6,0.8,0.8,2.8,188,18,100.0,100.0,275,26,82,3,33,14,105,13,,,2.0,,,,,0.2,0.04,0.24,0.95,0.0,0.37,1.37,1.0,3.99,10,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11477.0,51597.0,0.0,0.0,0.0,0.0,0.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
132,Paris,Maghoma,Maghoma,a,,2025-08-14T16:00:05.924672+00:00,4.5,408,246,0.0,673,286,0.0,585,218,0,0,0,0,0,35,24,0.0,0.0,0.0,0.0,0.0,629,245,100.0,100.0,621,240,613,240,592,232,622,240,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Walter,Benítez,Benitez,a,,2025-09-19T14:49:12.216385+00:00,4.0,627,49,0.3,300,42,0.0,444,43,0,0,0,0,0,61,206,0.0,0.0,0.0,0.0,0.0,501,50,100.0,100.0,495,51,479,37,446,24,495,51,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,Christantus,Uche,Uche,a,,,5.5,153,39,0.0,612,76,0.2,376,46,0,0,0,0,0,185,92,0.0,0.5,0.2,0.2,1.0,423,50,,,418,44,399,47,287,44,398,45,,,,,,,,0.11,0.0,0.11,8.21,0.0,0.0,11.25,0.0,22.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
371,Milos,Kerkez,Kerkez,a,,,5.7,124,12,3.3,94,33,2.0,193,64,0,0,0,-3,3,635,4549,0.4,3.7,2.5,2.0,2.1,266,93,,,141,60,124,25,155,31,140,45,,,,,,,,0.09,0.02,0.11,1.31,0.0,0.13,1.56,1.17,6.74,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5785.0,63728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
372,Andrew,Robertson,Robertson,a,,,5.8,106,6,1.0,184,68,2.2,178,61,8,0,0,-2,2,839,622,0.4,1.9,2.7,2.2,1.8,304,108,,,256,100,107,22,207,51,214,68,4.0,,,,,,,0.06,0.17,0.23,1.2,0.0,0.31,1.55,0.62,5.88,10,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,31.0,3839.0,5470.0,1.0,0.07999999999999999,0.10000000000000003,0.16999999999999993,0.41000000000000014,12.399999999999999,17.099999999999994,7.0,3.700000000000003,1.0,4.0,4.0,19.0
384,Cody,Gakpo,Gakpo,a,,,7.5,22,15,13.2,32,13,3.2,120,56,3,-1,1,0,0,18191,31818,0.4,6.1,3.7,3.2,4.2,68,28,,,79,27,11,11,10,4,10,7,,,2.0,,,,,0.34,0.22,0.56,1.1,0.0,0.33,1.52,0.98,5.65,10,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,135960.0,356647.0,0.0,0.16999999999999993,0.1399999999999999,0.3100000000000005,0.41000000000000014,5.200000000000017,25.0,18.0,4.799999999999997,1.0,2.0,3.0,52.0
