id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
7,d,75.0,,5.8,111,8.0,0,0.0,3,-3.0,15.4,27,10.0,61,1,5.5,16.0,11.0,3,213,4.3,72.0,22.0,0.7,10.5,0.0,2138198,31311,767774,98125,4.0,5.3,2.24,0.25,2.49,4.8,0.24,0.03,0.27,0.5,150.0,131.0,57.0,89.3,125.0,26.0,181.0,34.0,2.0,41.9,73.0,17.0,,,,11,,Riccardo,Calafiori,Calafiori,Hip injury - 75% chance of playing,,856,1,2,7,5,0,0,0,3,0,0,11,86,,,,0.0,0.74,0.53,1.16,4.94,13,34,42
102,a,,,4.0,635,52.0,0,0.0,0,0.0,0.3,318,44.0,0,0,0.0,513.0,57.0,0,0,0.0,437.0,50.0,0.0,0.0,0.0,10181,182,15683,460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,58.0,0.0,491.0,44.0,0.0,458.0,31.0,0.0,507.0,58.0,,,,11,,Ellery,Balcombe,Balcombe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
150,u,0.0,0.0,4.4,509,118.0,0,0.0,-1,1.0,0.1,465,169.0,0,0,0.0,585.0,231.0,0,0,0.0,525.0,214.0,0.0,0.0,0.0,2778,0,36561,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,231.0,0.0,568.0,231.0,0.0,541.0,225.0,0.0,579.0,231.0,,,,11,,Tariq,Lamptey,Lamptey,has joined Fiorentina permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
223,a,,,3.9,715,80.0,0,0.0,-1,1.0,0.1,433,66.0,0,0,0.0,469.0,39.0,0,0,0.0,391.0,31.0,0.0,0.0,0.0,6436,469,7613,364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,40.0,0.0,445.0,24.0,0.0,411.0,11.0,0.0,463.0,40.0,,,,11,,Gabriel,Słonina,Slonina,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
297,a,,,3.9,722,222.0,0,0.0,-1,1.0,0.2,378,137.0,0,0,0.0,475.0,170.0,0,0,0.0,397.0,141.0,0.0,0.0,0.0,5568,100,14437,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,171.0,0.0,451.0,169.0,0.0,417.0,158.0,0.0,469.0,170.0,,,,11,,Roman,Dixon,Dixon,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
630,a,,,3.9,698,74.0,0,0.0,-1,1.0,1.4,151,21.0,0,0,0.0,457.0,33.0,0,0,0.0,378.0,25.0,0.0,0.0,0.0,44575,7938,58136,2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,34.0,0.0,433.0,18.0,0.0,397.0,5.0,0.0,451.0,34.0,,,,11,,Tom,King,King,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
318,a,,,4.5,413,83.0,0,0.0,0,0.0,0.6,231,84.0,28,2,2.5,207.0,76.0,3,103,3.0,120.0,44.0,0.7,6.2,0.0,56555,1940,51504,2836,3.0,3.0,0.16,0.08,0.24,13.47,0.02,0.01,0.03,1.34,166.8,108.0,49.0,28.5,271.0,85.0,13.0,307.0,101.0,20.9,219.0,73.0,,,,11,,Calvin,Bassey,Bassey,,,908,0,0,2,15,0,0,0,3,0,0,10,108,,,,0.0,0.2,1.49,0.99,6.74,16,52,44
705,a,,,3.9,721,221.0,0,0.0,-1,1.0,0.2,386,141.0,0,0,0.0,474.0,169.0,0,0,0.0,396.0,140.0,0.0,0.0,0.0,15500,731,10471,496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,170.0,0.0,450.0,168.0,0.0,416.0,157.0,0.0,468.0,169.0,,,,11,,Elijah,Campbell,Campbell,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
339,a,,,4.3,581,34.0,0,0.0,-2,2.0,0.4,273,35.0,0,0,0.0,568.0,78.0,0,0,0.0,502.0,73.0,0.0,0.0,0.0,7998,127,50434,913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,79.0,0.0,549.0,67.0,0.0,520.0,55.0,0.0,562.0,79.0,,,,11,,Illan,Meslier,Meslier,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
395,u,0.0,0.0,4.5,421,250.0,0,0.0,0,0.0,0.0,740,326.0,0,0,0.0,633.0,248.0,0,0,0.0,581.0,219.0,0.0,0.0,0.0,0,0,336,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,244.0,0.0,617.0,243.0,0.0,599.0,237.0,0.0,627.0,244.0,,,,11,,Tyler,Morton,Morton,Has joined Lyon permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
746,a,,,4.5,473,287.0,0,0.0,0,0.0,0.0,735,322.0,0,0,0.0,674.0,281.0,0,0,0.0,622.0,252.0,0.0,0.0,0.0,248,69,83,39,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,279.0,0.0,661.0,278.0,0.0,643.0,272.0,0.0,670.0,279.0,,,,11,,Kieran,Morrison,Morrison,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
461,a,,,4.4,546,316.0,0,0.0,-1,1.0,0.0,601,235.0,0,0,0.0,609.0,232.0,0,0,0.0,553.0,201.0,0.0,0.0,0.0,1830,51,3299,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,227.0,0.0,592.0,227.0,0.0,568.0,219.0,0.0,602.0,227.0,,,,11,,Jayce,Fitzgerald,Fitzgerald,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
482,a,100.0,0.0,3.9,710,216.0,0,0.0,-1,1.0,0.1,425,157.0,0,0,0.0,465.0,166.0,0,0,0.0,387.0,137.0,0.0,0.0,0.0,7615,37,12996,479,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,167.0,0.0,441.0,165.0,0.0,407.0,154.0,0.0,459.0,166.0,,,,11,,Harrison,Ashby,Ashby,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
529,a,,,3.9,692,71.0,0,0.0,-1,1.0,0.4,274,36.0,0,0,0.0,453.0,30.0,0,0,0.0,372.0,22.0,0.0,0.0,0.0,9380,834,21965,572,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,31.0,0.0,428.0,15.0,0.0,392.0,2.0,0.0,446.0,31.0,,,,11,,Simon,Moore,Moore,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
557,a,,,4.4,541,313.0,0,0.0,-1,1.0,0.1,548,202.0,0,0,0.0,606.0,230.0,0,0,0.0,550.0,199.0,0.0,0.0,0.0,4076,192,6301,219,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,225.0,0.0,589.0,225.0,0.0,565.0,217.0,0.0,599.0,225.0,,,,11,,Harrison,Jones,H.Jones,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
