gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_distance_covered,away_distance_covered,home_walking_distance,away_walking_distance,home_running_distance,away_running_distance,home_sprinting_distance,away_sprinting_distance,home_number_of_sprints,away_number_of_sprints,home_top_speed,away_top_speed,tournament
11.0,2025-11-08T17:30:00,56.0,1642.51,2.0,2.0,3.0,2046.1,True,25-26-prem-sunderland-vs-arsenal,/matches/sunderland-vs-arsenal/2ro5o6#4813482,,,0.44,2.09,6.0,17.0,2.0,7.0,2.0,4.0,0.0,3.0,224.0,456.0,79.0,87.0,13.0,13.0,2.0,2.0,0.31,1.74,0.13,0.35,0.44,2.09,0.94,1.5,2.0,6.0,2.0,4.0,0.0,1.0,6.0,12.0,0.0,5.0,284.0,525.0,107.0,134.0,117.0,322.0,13.0,10.0,33.0,29.0,0.0,4.0,0.0,18.0,17.0,21.0,16.0,32.0,2.0,0.0,2.0,1.0,0.0,0.0,16.0,12.0,,,5.0,3.0,4.0,2.0,39.0,22.0,5.0,0.0,49.0,56.0,29.0,29.0,50.0,50.0,20.0,27.0,43.0,57.0,2.0,7.0,33.0,44.0,4813482.0,True,True,,,,,,,,,,,,,prem
11.0,,3.0,2006.32,,,,,False,25-26-cl-arsenal-vs-slavia-prague,/matches/slavia-prague-vs-arsenal/2kcjkf#4947176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,
11.0,,8.0,1915.26,,,,,False,25-26-cl-chelsea-vs-qarabag-fk,/matches/qarabag-fk-vs-chelsea/28fecp#4947115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,
11.0,2025-11-08T20:00:00,8.0,1902.65,3.0,0.0,39.0,1686.77,True,25-26-prem-chelsea-vs-wolverhampton-wanderers,/matches/chelsea-vs-wolverhampton-wanderers/2emb2j#4813477,,,3.31,0.17,20.0,3.0,8.0,0.0,6.0,0.0,3.0,0.0,543.0,279.0,88.0,81.0,12.0,14.0,10.0,1.0,3.14,0.17,0.17,0.0,3.31,0.17,3.19,0.0,6.0,3.0,6.0,0.0,1.0,0.0,13.0,1.0,7.0,2.0,614.0,346.0,220.0,174.0,323.0,105.0,25.0,29.0,57.0,50.0,4.0,1.0,15.0,11.0,12.0,19.0,36.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,10.0,,,7.0,12.0,0.0,5.0,15.0,30.0,0.0,5.0,38.0,35.0,31.0,26.0,54.0,46.0,7.0,9.0,44.0,56.0,9.0,4.0,56.0,57.0,4813477.0,True,True,,,,,,,,,,,,,prem
11.0,,,,,,14.0,2015.12,False,25-26-cl-real-madrid-vs-liverpool,/matches/real-madrid-vs-liverpool/2gxhcg#4947117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,
11.0,2025-11-05T20:00:00,,,1.0,4.0,43.0,1997.45,True,25-26-champions-league-borussia-dortmund-vs-manchester-city,/matches/manchester-city-vs-borussia-dortmund/2r3sj0#4947132,,,1.98,1.02,18.0,12.0,11.0,4.0,2.0,1.0,1.0,0.0,416.0,413.0,87.0,88.0,11.0,17.0,4.0,4.0,1.64,0.76,0.33,0.27,1.98,1.02,3.39,1.01,5.0,5.0,2.0,3.0,0.0,0.0,12.0,9.0,6.0,3.0,478.0,472.0,255.0,215.0,161.0,198.0,18.0,25.0,56.0,52.0,2.0,4.0,20.0,19.0,15.0,10.0,39.0,27.0,3.0,0.0,2.0,1.0,0.0,0.0,12.0,15.0,,,8.0,6.0,3.0,2.0,21.0,17.0,3.0,8.0,52.0,37.0,41.0,30.0,58.0,42.0,11.0,7.0,61.0,39.0,13.0,5.0,59.0,56.0,,True,True,,,,,,,,,,,,,champions-league
11.0,2025-11-06T20:00:00,,,1.0,3.0,31.0,1857.01,True,25-26-conference-league-az-alkmaar-vs-crystal-palace,/matches/crystal-palace-vs-az-alkmaar/3bqq8m#4947963,,,3.82,1.18,21.0,9.0,7.0,4.0,5.0,1.0,3.0,1.0,186.0,414.0,68.0,82.0,14.0,14.0,2.0,1.0,1.28,1.03,1.76,0.15,3.03,1.18,3.02,0.56,8.0,4.0,6.0,1.0,2.0,0.0,14.0,3.0,7.0,6.0,273.0,507.0,101.0,253.0,85.0,161.0,19.0,33.0,37.0,49.0,1.0,4.0,10.0,33.0,18.0,20.0,39.0,20.0,3.0,2.0,2.0,2.0,0.0,0.0,36.0,17.0,,,11.0,9.0,1.0,5.0,23.0,27.0,3.0,4.0,68.0,53.0,53.0,40.0,57.0,43.0,15.0,13.0,54.0,46.0,4.0,10.0,31.0,43.0,,True,True,,,,,,,,,,,,,conference-league
11.0,2025-11-04T20:00:00,,,0.0,1.0,14.0,1979.06,True,25-26-champions-league-real-madrid-vs-liverpool,/matches/real-madrid-vs-liverpool/2gxhcg#4947117,,,2.51,0.45,17.0,8.0,9.0,2.0,4.0,1.0,3.0,1.0,256.0,461.0,77.0,87.0,16.0,11.0,4.0,2.0,1.62,0.45,0.89,0.0,2.51,0.45,1.76,0.22,3.0,4.0,5.0,2.0,0.0,0.0,9.0,3.0,8.0,5.0,332.0,531.0,114.0,206.0,142.0,255.0,14.0,15.0,31.0,39.0,5.0,0.0,42.0,0.0,22.0,11.0,29.0,25.0,2.0,0.0,1.0,4.0,0.0,0.0,13.0,18.0,,,12.0,6.0,2.0,4.0,9.0,29.0,2.0,8.0,46.0,56.0,36.0,46.0,44.0,56.0,10.0,10.0,50.0,50.0,12.0,12.0,48.0,71.0,,True,True,,,,,,,,,,,,,champions-league
11.0,2025-11-04T17:45:00,3.0,2038.4,3.0,0.0,,,True,25-26-champions-league-arsenal-vs-slavia-prague,/matches/slavia-prague-vs-arsenal/2kcjkf#4947176,,,0.47,1.81,9.0,14.0,1.0,8.0,0.0,3.0,0.0,0.0,187.0,274.0,72.0,80.0,24.0,12.0,4.0,7.0,0.41,0.58,0.06,0.44,0.47,1.02,0.12,2.52,5.0,2.0,3.0,4.0,0.0,0.0,6.0,12.0,3.0,2.0,258.0,344.0,101.0,134.0,86.0,140.0,21.0,16.0,46.0,34.0,4.0,4.0,25.0,27.0,15.0,22.0,22.0,25.0,5.0,0.0,3.0,4.0,0.0,0.0,20.0,10.0,,,4.0,10.0,3.0,3.0,32.0,20.0,5.0,1.0,49.0,50.0,32.0,36.0,47.0,53.0,17.0,14.0,55.0,45.0,2.0,4.0,29.0,24.0,,True,True,,,,,,,,,,,,,champions-league
11.0,2025-11-23T14:00:00,2.0,,1.0,2.0,7.0,1886.16,True,25-26-prem-leeds-united-vs-aston-villa,/matches/leeds-united-vs-aston-villa/2w9xjd#4813490,,,1.55,1.21,14.0,14.0,5.0,3.0,2.0,1.0,1.0,1.0,327.0,350.0,85.0,79.0,18.0,16.0,3.0,3.0,0.61,0.93,0.94,0.28,1.55,1.21,1.27,0.53,5.0,7.0,4.0,4.0,0.0,0.0,9.0,8.0,5.0,6.0,384.0,441.0,166.0,207.0,161.0,143.0,21.0,17.0,46.0,34.0,4.0,4.0,15.0,36.0,11.0,14.0,23.0,23.0,4.0,2.0,5.0,1.0,0.0,0.0,25.0,19.0,,,12.0,7.0,3.0,5.0,21.0,18.0,2.0,3.0,59.0,60.0,49.0,45.0,52.0,48.0,10.0,15.0,40.0,60.0,8.0,12.0,38.0,52.0,4813490.0,True,True,,,,,,,,,,,,,prem
