id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
4,a,,,4.0,673,66.0,0,0.0,0,0.0,0.2,361,54.0,0,0,0.0,543.0,72.0,0,0,0.0,462.0,66.0,0.0,0.0,0.0,16093,109,17628,257,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,73.0,0.0,526.0,61.0,0.0,494.0,47.0,0.0,538.0,73.0,,,,12,,Tommy,Setford,Setford,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
20,a,100.0,100.0,6.9,37,22.0,0,0.0,-1,1.0,1.1,170,60.0,52,12,5.2,24.0,9.0,6,176,9.0,2.0,1.0,1.3,7.5,0.0,130211,23432,48311,2185,10.0,10.0,2.14,1.23,3.37,3.67,0.27,0.15,0.42,0.46,205.2,95.0,34.0,182.8,52.0,39.0,203.0,35.0,19.0,59.1,38.0,30.0,,,4.0,12,,Leandro,Trossard,Trossard,,,719,3,3,4,5,0,0,0,0,0,0,8,38,,,,0.0,0.5,0.63,1.0,4.76,6,6,26
33,a,,,4.3,561,29.0,0,0.0,-2,2.0,0.5,247,33.0,7,0,3.5,110.0,12.0,0,22,0.0,486.0,72.0,0.0,1.6,0.0,75894,76,96353,476,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,2.05,25.4,358.0,27.0,0.0,548.0,67.0,0.0,518.0,53.0,2.6,400.0,27.0,,,,12,,Marco,Bizot,M.Bizot,,,180,0,0,1,3,0,0,0,1,0,4,2,23,,,,2.0,0.5,1.5,1.0,0.0,0,4,19
63,a,,,4.4,538,313.0,0,0.0,-1,1.0,0.6,226,80.0,0,0,0.0,607.0,230.0,0,0,0.0,547.0,195.0,0.0,0.0,0.0,56840,261,75274,1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,225.0,0.0,592.0,225.0,0.0,571.0,219.0,0.0,601.0,225.0,,,,12,,Kadan,Young,Young,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
51,u,0.0,0.0,5.5,147,94.0,0,0.0,0,0.0,0.0,653,270.0,0,0,0.0,740.0,327.0,0,0,0.0,726.0,320.0,0.0,0.0,0.0,1383,0,3617,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,327.0,0.0,739.0,327.0,0.0,737.0,326.0,0.0,740.0,327.0,,,,12,,Samuel,Iling-Junior,Iling Jr,has joined West Bromwich Albion on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
53,a,,,5.1,228,142.0,0,0.0,-4,4.0,0.8,197,69.0,36,4,3.0,169.0,73.0,3,104,3.7,97.0,45.0,0.7,7.1,0.0,90247,3255,211255,1721,3.7,3.7,2.08,0.32,2.4,5.28,0.5,0.08,0.58,1.26,134.4,172.0,72.0,71.7,173.0,116.0,140.0,64.0,38.0,33.8,138.0,74.0,,,,12,,Donyell,Malen,Malen,,,377,3,1,0,6,0,0,0,0,0,0,3,13,,,,0.0,0.0,1.43,0.72,3.1,4,1,8
54,a,,,5.4,157,97.0,0,0.0,-1,1.0,0.6,218,76.0,31,1,2.6,208.0,90.0,0,148,1.7,211.0,107.0,0.3,5.7,0.0,75018,1440,87551,1605,1.7,1.7,0.99,1.26,2.25,13.5,0.1,0.13,0.23,1.34,137.4,168.0,70.0,224.5,33.0,29.0,72.0,155.0,96.0,43.6,81.0,49.0,6.0,6.0,,12,,John,McGinn,McGinn,,,904,1,0,5,9,0,0,0,2,0,0,12,71,,,,0.0,0.5,0.9,1.19,7.07,16,17,38
55,a,100.0,100.0,4.8,346,219.0,0,0.0,-2,2.0,0.1,561,209.0,14,4,2.3,235.0,103.0,0,53,3.7,94.0,42.0,0.8,2.9,0.0,3169,364,8192,106,3.7,3.7,0.43,0.16,0.59,1.41,0.38,0.14,0.52,1.24,51.8,298.0,136.0,33.4,267.0,157.0,55.0,199.0,118.0,14.0,285.0,142.0,,,,12,,Ross,Barkley,Barkley,,,102,1,1,0,0,0,0,0,0,0,0,0,15,,,,0.0,0.0,0.0,0.0,13.24,3,2,10
56,u,0.0,0.0,5.0,272,166.0,0,0.0,0,0.0,0.0,753,334.0,0,0,0.0,720.0,313.0,0,0,0.0,690.0,294.0,0.0,0.0,0.0,0,0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,313.0,0.0,718.0,313.0,0.0,711.0,310.0,0.0,720.0,313.0,,,,12,,Enzo,Barrenechea,Barrenechea,Season-long loan to Benfica,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
218,a,,,4.3,558,78.0,0,0.0,-2,2.0,1.3,162,23.0,1,0,1.0,385.0,43.0,0,3,0.0,484.0,45.0,0.0,0.2,0.0,97500,1047,227603,2318,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,4.37,0.2,440.0,52.0,0.3,414.0,49.0,0.0,515.0,51.0,0.1,440.0,53.0,,,1.0,12,,Ashley,Barnes,Barnes,,,7,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,12.86,0,0,1
