id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
193,a,100.0,100.0,3.9,712,215.0,0,0.0,-1,1.0,0.1,520,190.0,0,0,0.0,479.0,173.0,0,-5,0.0,401.0,147.0,0.0,0.0,0.0,2787,14,5337,34,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,27.9,0.2,444.0,157.0,0.0,459.0,173.0,0.0,427.0,163.0,0.0,474.0,174.0,,,,14,,Bashir,Humphreys,Humphreys,,,2,0,0,0,2,0,0,0,0,0,0,0,0,,,,0.0,0.0,90.0,0.0,0.0,0,0,0
229,a,100.0,100.0,4.4,507,115.0,0,0.0,-1,1.0,0.0,667,228.0,0,0,0.0,596.0,233.0,0,12,0.0,539.0,220.0,0.0,0.0,0.0,2248,35,3290,15,0.0,0.0,0.0,0.02,0.02,2.95,0.0,0.01,0.01,1.71,18.6,382.0,141.0,2.0,394.0,141.0,0.0,560.0,228.0,2.1,413.0,145.0,,,,14,,Benoît,Badiashile Mukinayi,B.Badiashile,,,155,0,0,0,4,0,0,0,2,0,0,2,15,,,,0.0,0.0,2.32,1.16,6.97,2,10,5
667,a,100.0,100.0,4.3,582,143.0,0,0.0,-2,2.0,0.1,556,199.0,0,0,0.0,576.0,228.0,0,0,0.0,510.0,210.0,0.0,0.0,0.0,1655,7,10789,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,228.0,0.0,561.0,227.0,0.0,536.0,220.0,0.0,572.0,228.0,,,,14,,Adam,Aznou,Aznou,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
376,a,100.0,100.0,4.9,297,48.0,0,0.0,-1,1.0,0.2,367,134.0,20,5,3.3,125.0,48.0,2,66,4.2,64.0,25.0,0.9,4.1,0.0,14776,533,12622,106,4.7,4.7,0.2,0.45,0.65,1.13,0.09,0.21,0.3,0.52,45.6,322.0,118.0,17.4,329.0,110.0,12.0,322.0,108.0,7.4,362.0,122.0,,,,14,,Joe,Gomez,Gomez,,,197,0,1,2,1,0,0,0,1,0,0,2,16,,,,0.0,0.91,0.46,0.91,6.85,0,15,7
408,a,,,5.6,126,13.0,0,0.0,1,-1.0,5.2,77,25.0,53,0,3.8,90.0,34.0,1,219,3.5,85.0,31.0,0.6,9.5,0.0,466082,2022,333459,9272,4.0,4.0,0.24,0.34,0.58,14.22,0.02,0.03,0.05,1.09,292.6,39.0,15.0,58.2,221.0,59.0,32.0,270.0,82.0,38.3,132.0,42.0,,,,14,,Rúben,dos Santos Gato Alves Dias,Rúben,,,1175,1,0,5,15,0,0,0,0,0,0,13,114,,,,0.0,0.38,1.15,1.0,6.89,7,83,37
433,u,0.0,0.0,4.0,678,65.0,0,0.0,0,0.0,0.0,745,87.0,0,0,0.0,556.0,76.0,0,0,0.0,483.0,71.0,0.0,0.0,0.0,0,0,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,76.0,0.0,538.0,64.0,0.0,507.0,50.0,0.0,551.0,76.0,,,,14,,Elyh,Harrison,Harrison,On loan to Shrewsbury Town,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
463,a,,,4.3,604,336.0,0,0.0,-2,2.0,0.1,490,170.0,0,0,0.0,588.0,220.0,0,0,0.0,528.0,183.0,0.0,0.0,0.0,5910,115,8831,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,216.0,0.0,574.0,216.0,0.0,552.0,210.0,0.0,584.0,216.0,,,,14,,Sékou,Koné,Kone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
538,a,,,3.9,726,222.0,0,0.0,-1,1.0,0.2,336,121.0,0,0,0.0,492.0,179.0,0,0,0.0,414.0,153.0,0.0,0.0,0.0,16960,34,20566,103,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,180.0,0.0,472.0,179.0,0.0,440.0,169.0,0.0,487.0,180.0,,,,14,,Zak,Johnson,Johnson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
679,a,,,4.3,574,34.0,0,0.0,-2,2.0,0.2,353,51.0,9,0,2.2,251.0,23.0,0,27,0.0,506.0,77.0,0.0,2.1,0.0,13877,23,31340,79,0.0,0.0,0.0,0.01,0.01,5.44,0.0,0.0,0.0,1.36,84.8,252.0,25.0,0.0,556.0,71.0,0.0,531.0,59.0,8.5,344.0,25.0,,,,14,,Mads,Hermansen,Hermansen,,,360,0,0,1,11,0,0,0,0,0,9,4,34,,,,2.25,0.25,2.75,1.0,0.0,0,7,27
657,i,0.0,0.0,4.4,539,73.0,0,0.0,-1,1.0,0.0,634,78.0,0,0,0.0,619.0,65.0,0,0,0.0,563.0,59.0,0.0,0.0,0.0,3262,18,5510,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,65.0,0.0,604.0,64.0,0.0,584.0,64.0,0.0,614.0,65.0,,,,14,,Leon,Chiwome,Chiwome,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
