gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_distance_covered,away_distance_covered,home_walking_distance,away_walking_distance,home_running_distance,away_running_distance,home_sprinting_distance,away_sprinting_distance,home_number_of_sprints,away_number_of_sprints,home_top_speed,away_top_speed,tournament
10.0,,36.0,,0.0,2.0,3.0,,True,25-26-efl-cup-brighton-hove-albion-vs-arsenal,/matches/arsenal-vs-brighton-hove-albion/3bfk5g#4978144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,efl-cup
10.0,,94.0,,5.0,0.0,,,True,25-26-efl-cup-brentford-vs-grimsby-town,/matches/brentford-vs-grimsby-town/3aeal2#4978145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,efl-cup
10.0,,8.0,,4.0,3.0,39.0,,True,25-26-efl-cup-chelsea-vs-wolverhampton-wanderers,/matches/chelsea-vs-wolverhampton-wanderers/2emb2j#4978150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,efl-cup
10.0,,31.0,1842.23,3.0,0.0,14.0,1974.46,True,25-26-efl-cup-crystal-palace-vs-liverpool,/matches/liverpool-vs-crystal-palace/2tmp8g#4978149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,efl-cup
10.0,,54.0,1775.26,1.0,1.0,,,True,25-26-efl-cup-fulham-vs-wycombe-wanderers,/matches/wycombe-wanderers-vs-fulham/2ui1y9#4978151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,efl-cup
10.0,,6.0,1829.71,0.0,2.0,4.0,1884.93,True,25-26-efl-cup-tottenham-hotspur-vs-newcastle-united,/matches/tottenham-hotspur-vs-newcastle-united/2xr2ka#4978147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,efl-cup
10.0,,43.0,1969.44,3.0,1.0,,,True,25-26-efl-cup-manchester-city-vs-swansea-city,/matches/manchester-city-vs-swansea-city/2tfxxe#4978146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,efl-cup
10.0,2025-11-01T15:00:00,36.0,1832.26,3.0,0.0,2.0,1732.74,True,25-26-prem-brighton-hove-albion-vs-leeds-united,/matches/leeds-united-vs-brighton-hove-albion/2vqp9d#4813465,,,2.99,0.46,14.0,5.0,7.0,2.0,3.0,1.0,0.0,1.0,425.0,405.0,88.0,87.0,10.0,7.0,4.0,7.0,2.92,0.39,0.07,0.06,2.99,0.46,4.04,0.74,5.0,2.0,2.0,1.0,0.0,0.0,8.0,3.0,6.0,2.0,484.0,467.0,275.0,243.0,150.0,162.0,25.0,28.0,54.0,54.0,2.0,4.0,20.0,21.0,22.0,18.0,26.0,18.0,3.0,1.0,0.0,1.0,0.0,0.0,24.0,12.0,,,3.0,6.0,1.0,2.0,14.0,19.0,2.0,4.0,48.0,42.0,38.0,32.0,54.0,46.0,10.0,10.0,50.0,50.0,8.0,10.0,67.0,45.0,4813465.0,True,False,,,,,,,,,,,,,prem
10.0,,56.0,1634.46,,,11.0,1792.01,False,25-26-prem-sunderland-vs-everton,/matches/sunderland-vs-everton/2fgq72#4813472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813472.0,False,False,,,,,,,,,,,,,prem
10.0,2025-11-01T15:00:00,54.0,1775.26,3.0,0.0,39.0,1690.03,True,25-26-prem-fulham-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-fulham/2tookg#4813468,,,1.39,0.24,19.0,5.0,6.0,2.0,2.0,1.0,1.0,1.0,477.0,243.0,87.0,77.0,13.0,14.0,10.0,1.0,1.3,0.13,0.08,0.11,1.39,0.24,1.92,0.1,5.0,2.0,8.0,1.0,1.0,0.0,11.0,3.0,8.0,2.0,549.0,316.0,244.0,137.0,233.0,106.0,19.0,31.0,46.0,46.0,6.0,4.0,29.0,25.0,31.0,13.0,37.0,17.0,3.0,0.0,1.0,3.0,0.0,1.0,6.0,17.0,,,4.0,10.0,1.0,8.0,22.0,31.0,2.0,4.0,40.0,46.0,26.0,31.0,46.0,54.0,14.0,15.0,48.0,52.0,7.0,2.0,47.0,40.0,4813468.0,True,True,,,,,,,,,,,,,prem
