id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
13,a,,,3.9,735,236,0,0,-1,1,0.5,245,90,0,0,0.0,478,179,0,0,0.0,422,163,0.0,0.0,0,27533,162,48396,993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,179,0.0,452,177,0.0,420,166,0.0,470,178,,,,10,,Brayden,Clarke,Clarke,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,u,0.0,0.0,4.0,662,68,0,0,0,0,0.2,339,51,0,0,0.0,527,66,0,0,0.0,471,59,0.0,0.0,0,4943,0,26104,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517,66,0.0,503,52,0.0,471,40,0.0,519,66,,,,10,,Etienne,Green,Green,has joined FC Fredericia permanently.,2025-09-02T12:51:25.510909+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,a,100.0,100.0,4.5,404,24,0,0,0,0,0.3,330,48,15,2,3.0,155,19,0,9,1.0,263,20,0.2,3.3,0,19461,138,35532,328,1.0,1.0,0.0,0.0,0.0,7.61,0.0,0.0,0.0,1.52,35.8,205,24,0.0,605,74,0.0,586,66,3.6,323,24,,,,10,,Lucas Estella,Perri,Perri,,2025-09-11T17:30:07.176029+00:00,450,0,0,2,9,0,0,0,1,0,9,5,0,,,,1.8,0.4,1.8,1.0,0.0,0.0,0.0,5.0
156,a,,,3.9,732,233,0,0,-1,1,0.1,404,149,0,0,0.0,475,176,0,0,0.0,419,160,0.0,0.0,0,5543,102,10110,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466,176,0.0,449,174,0.0,417,163,0.0,467,175,,,,10,,Charlie,Tasker,Tasker,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,u,0.0,0.0,5.5,152,36,0,0,0,0,0.0,702,82,0,0,0.0,733,77,0,0,0.0,721,73,0.0,0.0,0,0,0,1505,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732,77,0.0,732,77,0.0,730,77,0.0,733,77,,,,10,,Evan,Ferguson,Ferguson,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,a,,,4.0,644,59,0,0,0,0,1.0,178,25,0,0,0.0,513,57,0,0,0.0,457,50,0.0,0.0,0,39664,357,48566,803,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,57,0.0,489,43,0.0,457,31,0.0,505,57,,,,10,,Will,Dennis,Dennis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,a,100.0,100.0,4.9,347,219,0,0,-1,1,0.0,701,303,0,0,0.0,701,300,0,0,0.0,673,283,0.0,0.0,0,349,31,938,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699,299,0.0,694,300,0.0,682,295,0.0,700,300,,,,10,,Gustavo,Nunes Fernandes Gomes,Nunes,,2025-08-09T14:00:04.884092+00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,a,,,4.5,466,64,0,0,0,0,0.3,308,50,0,0,0.0,665,70,0,0,0.0,622,64,0.0,0.0,0,29940,632,34283,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657,68,0.0,651,67,0.0,633,67,0.0,659,68,,,,10,,Zach,Marsh,Marsh,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,a,100.0,100.0,4.4,519,126,0,0,-1,1,0.2,394,146,9,6,2.2,230,87,0,25,1.5,208,71,0.3,2.0,0,11592,1101,23040,158,1.5,1.5,0.0,0.01,0.01,2.54,0.0,0.0,0.0,1.05,9.0,314,119,0.6,362,125,0.0,538,224,1.0,369,125,,,,10,,Wesley,Fofana,Fofana,,2025-09-26T11:30:06.513349+00:00,217,0,0,1,3,0,0,0,0,0,0,3,18,,,,0.0,0.41,1.24,1.24,7.47,0.0,5.0,6.0
527,a,,,5.2,219,47,0,0,-3,3,0.4,280,43,3,1,1.0,409,46,0,4,0.8,289,32,0.2,0.6,0,24169,482,71702,731,0.8,0.8,0.19,0.02,0.21,0.98,0.17,0.02,0.19,0.86,2.0,391,38,11.5,272,27,0.0,214,38,1.4,340,37,,,,10,,Taiwo,Awoniyi,Awoniyi,,,102,0,0,0,1,0,0,0,0,0,0,1,7,,,,0.0,0.0,0.88,0.88,6.18,0.0,0.0,2.0
