id,first_name,second_name,web_name,status,news,now_cost,selected_by_percent,form,event_points,cost_change_event,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index
52,Jacob,Ramsey,J.Ramsey,a,,5.3,0.2,0.0,0,0,640,992,0.0,0.4,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Yoane,Wissa,Wissa,i,Knee injury - Expected back 02 Nov,7.4,0.6,0.0,0,0,253,5002,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,2874,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Harrison,Ashby,Ashby,a,,3.9,0.2,0.0,0,0,262,736,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,Malick,Thiaw,Thiaw,a,,4.9,0.3,6.0,8,0,8986,1384,1.2,3.9,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6243,1002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,Carlos Miguel,dos Santos Pereira,C.Miguel,u,Has joined Palmeiras permanently.,4.0,0.1,0.0,0,0,0,440,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,Matt,Turner,Turner,u,Has joined Lyon permanently.,4.0,0.1,0.0,0,0,0,511,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,Nikola,Milenković,Milenković,a,,5.3,5.1,2.0,3,-1,2601,49921,0.4,2.3,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,28905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Neco,Williams,N.Williams,a,,4.8,4.6,3.7,0,-1,2932,56030,0.8,3.1,3.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1921,31441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,David,Mota Veiga Teixeira do Carmo,David Carmo,u,has joined Real Oviedo on loan for the rest of the season.,4.5,0.0,0.0,0,0,0,123,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Anthony,Elanga,Elanga,a,,6.8,4.6,1.7,3,-1,9910,39986,0.3,1.8,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5204,23059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Elliot,Anderson,Anderson,a,,5.4,3.7,2.7,1,0,4405,45716,0.5,4.1,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787,26920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,João Pedro,Ferreira da Silva,Jota,u,has joined Besiktas on loan for the rest of the season.,5.4,0.0,0.0,0,0,0,297,0.0,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Robert,Lynch Sánchez,Sánchez,a,,4.9,14.6,0.0,2,0,21329,82695,0.0,3.9,0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13337,48126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Tosin,Adarabioyo,Tosin,d,Calf injury - 50% chance of playing,4.4,0.5,0.0,0,0,325,7872,0.0,2.5,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,4023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Josh,Acheampong,Acheampong,a,,3.9,1.2,0.7,2,-1,6387,7798,0.2,2.8,1.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5216,4619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Kadan,Young,Young,a,,4.4,0.7,0.0,0,0,6423,4879,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3507,2766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Pedro,Lomba Neto,Neto,a,,7.0,3.9,1.7,2,0,16838,33945,0.2,2.9,2.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10368,18799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Mykhailo,Mudryk,Mudryk,s,Suspended - unknown return date,5.0,0.0,0.0,0,0,49,76,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Remi,Matthews,Matthews,a,,4.0,0.1,0.0,0,0,110,351,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,Arnaud,Kalimuendo,Kalimuendo,a,,6.0,0.1,0.7,0,0,695,961,0.1,0.8,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,Douglas Luiz,Soares de Paulo,Douglas Luiz,d,Hamstring injury - 50% chance of playing,5.0,0.0,1.7,0,0,79,847,0.3,1.0,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,John Victor,Maciel Furtado,John,a,,4.0,0.4,0.0,0,0,1094,1865,0.0,0.0,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,1069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,Lesley,Ugochukwu,Ugochukwu,a,,5.0,0.0,2.7,7,0,394,153,0.5,2.6,2.7,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Andrey,Nascimento dos Santos,Andrey Santos,d,Knock - 50% chance of playing,4.5,0.3,1.0,0,0,518,4792,0.2,1.1,0.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,2321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Adam,Wharton,Wharton,a,,5.0,0.5,4.3,3,0,6364,2865,0.9,3.8,4.3,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4345,1753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Asher,Agbinone,Agbinone,a,,4.5,0.1,0.0,0,0,297,329,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Ibrahim,Sangaré,Sangaré,a,,4.9,0.1,0.3,0,-1,122,545,0.1,2.2,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,Trai,Hume,Hume,a,,4.5,0.3,3.7,1,0,2538,2123,0.8,5.8,3.2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,1437,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,Zak,Johnson,Johnson,a,,3.9,0.3,0.0,0,0,1870,1468,0.0,0.0,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Levi,Samuels Colwill,Colwill,i,Anterior cruciate ligament - Unknown return date,4.8,0.1,0.0,0,0,44,477,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Dean,Henderson,Henderson,a,,5.0,7.9,2.0,2,0,23832,24324,0.4,5.4,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11473,15392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Justin,Devenny,Devenny,a,,4.5,1.3,1.0,1,0,3821,9253,0.2,1.8,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245,5429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Malcolm,Ebiowei,Ebiowei,u,Has joined Blackpool permanently.,4.5,0.0,0.0,0,0,0,13,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,James,Trafford,Trafford,a,,4.8,1.3,0.0,0,0,614,9762,0.0,2.3,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,5249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,Destiny,Udogie,Udogie,a,,4.4,0.6,1.7,2,0,3884,3449,0.4,1.6,1.7,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091,2160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lucas,Digne,Digne,a,,4.5,1.9,2.3,1,0,3395,10388,0.5,4.7,2.3,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793,6562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Ezri,Konsa Ngoyo,Konsa,a,,4.5,10.3,2.0,2,0,9132,71694,0.4,3.6,2.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211,43454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Ian,Maatsen,Maatsen,a,,4.3,0.5,0.3,1,0,1128,3048,0.1,0.7,0.3,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,1777,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,Viktor,Gyökeres,Gyökeres,a,,9.1,26.1,2.0,2,1,89384,279324,0.2,2.9,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41730,159273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Matty,Cash,Cash,a,,4.6,5.3,4.7,2,0,14367,33141,1.0,6.3,4.7,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,20503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Albert,Sambi Lokonga,Sambi,u,has joined Hamburger permanently.,4.5,0.1,0.0,0,0,0,460,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Kai,Havertz,Havertz,i,Knee injury - Unknown return date,7.3,0.4,0.0,0,0,112,1259,0.0,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Gabriel,Fernando de Jesus,G.Jesus,i,Knee injury - Expected back 30 Dec,6.4,0.0,0.0,0,0,103,226,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
