player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
178,25-26-prem-brighton-hove-albion-vs-newcastle-united,89,2,0,2,0.71,0.09,2,1,0,3,31,17,0.0,3.0,4,0,0.0,0,0.0,0,0,2,0,0,0,0,4,4,4,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.78,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,25-26-prem-brighton-hove-albion-vs-newcastle-united,71,0,1,2,0.05,0.28,2,1,0,0,36,13,0.0,2.0,6,0,0.0,1,0.0,0,1,4,0,1,0,0,4,4,3,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.26,2,0,71,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,25-26-prem-brighton-hove-albion-vs-newcastle-united,90,0,0,0,0.0,0.03,0,0,0,0,89,58,0.0,0.0,8,1,0.0,1,0.0,0,1,5,3,8,5,0,8,1,6,0.0,2,0.0,3,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,25-26-prem-brighton-hove-albion-vs-newcastle-united,90,0,0,1,0.02,0.01,0,0,0,1,75,60,0.0,0.0,6,0,0.0,3,0.0,0,1,2,0,6,2,0,3,1,1,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,25-26-prem-brighton-hove-albion-vs-newcastle-united,90,1,0,4,0.71,0.06,1,1,1,6,31,13,0.0,0.0,5,0,0.0,1,0.0,0,0,2,0,2,2,0,5,5,3,0.0,2,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.88,1,0,97,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,25-26-prem-brighton-hove-albion-vs-newcastle-united,45,0,1,0,0.0,0.28,0,1,0,1,39,33,0.0,2.0,1,0,0.0,1,0.0,0,0,3,0,0,0,0,2,0,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,46,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,25-26-prem-brighton-hove-albion-vs-newcastle-united,89,0,0,2,0.09,0.21,0,1,0,9,52,12,0.0,1.0,4,1,0.0,2,0.0,0,0,5,0,1,0,0,9,4,7,0.0,2,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,5,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,25-26-prem-brighton-hove-albion-vs-newcastle-united,90,0,0,2,0.08,0.02,0,2,0,5,71,48,0.0,3.0,8,0,0.0,1,0.0,0,0,2,1,0,0,4,6,9,5,0.0,1,0.0,1,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,25-26-prem-brighton-hove-albion-vs-newcastle-united,90,0,0,0,0.0,0.28,0,2,0,4,36,17,0.0,0.0,2,1,0.0,2,0.0,0,0,3,0,2,1,0,5,2,4,0.0,1,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,25-26-prem-brighton-hove-albion-vs-newcastle-united,90,0,0,1,0.02,0.01,0,1,0,2,63,27,0.0,0.0,11,0,0.0,1,0.0,0,0,5,1,4,3,2,6,6,4,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,25-26-prem-brighton-hove-albion-vs-newcastle-united,71,0,0,2,0.02,0.11,0,1,0,0,42,33,0.0,0.0,2,0,0.0,1,0.0,0,1,2,0,1,1,2,3,4,2,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,71,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,25-26-prem-brighton-hove-albion-vs-newcastle-united,90,0,0,0,0.0,0.0,0,0,0,0,46,23,0.0,0.0,7,0,0.0,5,0.0,0,0,10,0,1,0,0,1,0,1,0.0,0,0.0,1,0,2,1,0.98,-0.02,0,23,5,,0,0,0,0,0.0,0.0,0.0,0,0,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,25-26-prem-brighton-hove-albion-vs-newcastle-united,45,0,0,3,0.1,0.09,0,2,0,2,32,14,0.0,1.0,2,2,0.0,0,0.0,0,0,1,0,0,0,0,4,0,3,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,46,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,25-26-prem-brighton-hove-albion-vs-newcastle-united,70,0,0,1,0.07,0.15,0,4,0,3,48,21,0.0,2.0,4,1,0.0,0,0.0,0,0,2,0,0,0,1,7,10,7,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,70,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,25-26-prem-brighton-hove-albion-vs-newcastle-united,45,0,0,0,0.0,0.01,0,0,0,1,39,21,0.0,0.0,3,0,0.0,0,0.0,0,2,3,0,3,2,1,5,2,5,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,3,0,46,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,25-26-prem-brighton-hove-albion-vs-newcastle-united,54,0,0,1,0.03,0.01,1,0,0,1,30,16,0.0,0.0,2,1,0.0,0,0.0,0,1,4,0,1,0,1,2,3,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.02,1,36,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,25-26-prem-brighton-hove-albion-vs-newcastle-united,70,0,0,1,0.02,0.27,0,0,0,0,55,40,0.0,2.0,5,1,0.0,2,0.0,0,2,2,0,1,0,1,1,2,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,70,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,25-26-prem-brighton-hove-albion-vs-newcastle-united,36,0,0,0,0.0,0.01,0,0,0,4,19,12,0.0,1.0,1,0,0.0,0,0.0,0,0,3,0,0,0,0,2,2,1,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,25-26-prem-brighton-hove-albion-vs-newcastle-united,90,0,0,0,0.0,0.11,0,1,0,0,76,49,0.0,1.0,9,2,0.0,3,0.0,0,0,1,0,2,2,2,4,4,3,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,2,0,97,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,25-26-prem-brighton-hove-albion-vs-newcastle-united,86,0,0,4,0.36,0.23,1,0,0,3,57,33,0.0,1.0,7,0,0.0,2,0.0,0,0,4,1,1,1,0,5,9,5,0.0,0,0.0,3,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.04,2,0,86,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,25-26-prem-brighton-hove-albion-vs-newcastle-united,20,0,0,1,0.03,0.02,1,1,0,1,12,2,0.0,0.0,2,1,0.0,0,0.0,0,0,2,0,0,0,0,1,1,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.06,0,70,97,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,25-26-prem-brighton-hove-albion-vs-newcastle-united,90,0,0,1,0.05,0.01,0,0,0,1,68,51,0.0,0.0,3,0,0.0,2,0.0,0,0,5,1,4,0,1,5,2,1,0.0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,97,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,25-26-prem-brighton-hove-albion-vs-newcastle-united,45,0,0,0,0.0,0.02,0,0,0,0,20,13,0.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,1,2,2,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,1,0,46,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
