id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
1,David,Raya Martín,Raya,a,,,5.9,94,1.0,33.1,8,2.0,3.0,127.0,9.0,6,0,0.0,4,-4.0,67113,11432,0.5,10.8,4.0,4.0,4.6,41.0,2.0,,,126.0,16.0,362.0,3.0,745.0,88.0,261.0,16.0,,,,,,,,0.0,0.0,0.0,0.53,1.5,0.57,0.5,1.0,0.0,14,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,110574.0,21906.0,0.0,0.0,0.0,0.0,0.34999999999999964,15.0,0.0,0.0,1.5,0.0,2.0,12.0,0.0
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,4.2,607,37.0,0.4,257,34.0,0.0,495.0,73.0,0,0,0.0,-3,3.0,157,516,0.0,0.0,1.0,1.0,0.0,567.0,78.0,,,562.0,78.0,549.0,66.0,519.0,52.0,562.0,78.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Karl,Hein,Hein,u,Has joined Werder Bremen on loan for the rest of the season.,,4.0,649,56.0,0.3,332,47.0,0.0,460.0,62.0,0,0,0.0,0,0.0,0,287,0.0,0.0,0.0,0.0,0.0,534.0,67.0,0.0,0.0,529.0,67.0,516.0,55.0,485.0,41.0,529.0,67.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Tommy,Setford,Setford,a,,,3.9,736,87.0,0.2,358,52.0,0.0,426.0,44.0,0,0,0.0,-1,1.0,720,328,0.0,0.0,1.0,1.0,0.0,502.0,50.0,,,497.0,50.0,481.0,36.0,450.0,22.0,497.0,50.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Gabriel,dos Santos Magalhães,Gabriel,i,Thigh injury - Unknown return date,,6.3,72,2.0,17.9,22,8.0,0.2,368.0,127.0,0,0,0.0,3,-3.0,1491,157418,0.0,12.9,0.0,0.0,7.4,3.0,2.0,0.0,0.0,26.0,12.0,213.0,56.0,150.0,29.0,96.0,27.0,,,,,,,,0.07,0.06,0.13,0.56,0.0,0.64,0.45,1.0,9.09,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.0,304076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,William,Saliba,Saliba,d,Knock - 75% chance of playing,,6.0,90,6.0,11.9,34,11.0,0.8,314.0,108.0,0,0,0.0,0,0.0,2761,53108,0.1,6.8,1.4,1.4,3.7,96.0,36.0,75.0,75.0,140.0,61.0,276.0,84.0,319.0,105.0,245.0,81.0,,,,,,,,0.03,0.03,0.06,0.52,0.0,0.55,0.44,1.11,6.86,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4249.0,94627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Riccardo,Calafiori,Calafiori,a,,,5.8,110,8.0,15.0,25,10.0,2.5,166.0,54.0,7,0,0.0,3,-3.0,37836,14108,0.4,12.1,3.5,3.5,5.0,19.0,10.0,100.0,100.0,129.0,56.0,153.0,35.0,44.0,3.0,86.0,23.0,,,,,,,,0.21,0.03,0.24,0.46,0.0,0.67,0.5,1.17,5.99,14,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,64173.0,29191.0,0.0,0.18000000000000016,0.030000000000000027,0.20999999999999996,0.35000000000000053,24.80000000000001,4.400000000000006,26.0,5.5,5.0,4.0,4.0,9.0
8,Jurriën,Timber,J.Timber,a,,,6.4,66,1.0,34.5,6,2.0,2.2,180.0,58.0,1,0,0.0,9,-9.0,79828,30794,0.3,11.7,3.2,3.2,5.4,14.0,8.0,,,65.0,30.0,58.0,12.0,32.0,1.0,28.0,1.0,,,,,,,,0.23,0.06,0.29,0.49,0.0,0.49,0.57,0.98,5.77,14,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,203948.0,39737.0,0.0,0.0,0.0,0.0,0.08999999999999986,7.0,0.30000000000001137,0.0,0.6999999999999886,0.0,3.0,4.0,3.0
9,Jakub,Kiwior,Kiwior,u,has joined Porto on loan for the rest of the season.,,5.4,170,19.0,0.1,566,203.0,0.0,722.0,246.0,0,0,0.0,-1,1.0,0,18,0.0,0.0,0.0,0.0,0.0,737.0,249.0,0.0,0.0,737.0,249.0,736.0,249.0,732.0,248.0,737.0,249.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Myles,Lewis-Skelly,Lewis-Skelly,a,,,5.1,237,37.0,1.5,147,59.0,0.2,358.0,124.0,0,0,0.0,-4,4.0,704,1996,0.0,1.4,1.2,1.2,0.8,447.0,153.0,,,401.0,146.0,371.0,126.0,378.0,137.0,414.0,145.0,,,,,,,,0.0,0.01,0.01,1.0,0.0,0.0,0.68,0.0,5.45,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.0,2997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
