gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,home_distance_covered,away_distance_covered,home_walking_distance,away_walking_distance,home_running_distance,away_running_distance,home_sprinting_distance,away_sprinting_distance,home_number_of_sprints,away_number_of_sprints,home_top_speed,away_top_speed,tournament
14.0,2025-12-02T19:30:00,91.0,1806.24,0.0,1.0,11.0,1787.19,True,25-26-prem-afc-bournemouth-vs-everton,/matches/everton-vs-afc-bournemouth/2hkv2h#4813505,55.0,45.0,0.57,1.35,5.0,13.0,2.0,3.0,1.0,1.0,1.0,1.0,398.0,275.0,85.0,74.0,14.0,14.0,1.0,6.0,0.22,0.59,0.35,0.76,0.57,1.35,0.61,0.75,1.0,5.0,2.0,5.0,0.0,2.0,5.0,9.0,0.0,4.0,471.0,371.0,219.0,110.0,179.0,165.0,14.0,19.0,31.0,36.0,3.0,2.0,18.0,8.0,20.0,25.0,28.0,33.0,1.0,1.0,3.0,3.0,0.0,0.0,15.0,17.0,,,3.0,4.0,4.0,2.0,53.0,23.0,2.0,2.0,55.0,56.0,36.0,32.0,53.0,47.0,19.0,24.0,44.0,56.0,8.0,1.0,57.0,10.0,4813505.0,True,True,,,,,,,,,,,,,prem
14.0,2025-12-02T19:30:00,54.0,1780.63,4.0,5.0,43.0,1958.29,True,25-26-prem-fulham-vs-manchester-city,/matches/manchester-city-vs-fulham/2s32rr#4813509,57.0,43.0,0.9,2.21,12.0,11.0,6.0,4.0,1.0,3.0,1.0,1.0,520.0,383.0,88.0,84.0,9.0,7.0,7.0,2.0,0.75,2.16,0.14,0.05,0.9,2.21,2.05,1.96,3.0,3.0,3.0,4.0,0.0,2.0,9.0,9.0,3.0,2.0,594.0,457.0,289.0,205.0,231.0,178.0,27.0,23.0,64.0,45.0,5.0,4.0,25.0,57.0,18.0,18.0,23.0,23.0,4.0,1.0,0.0,1.0,0.0,0.0,20.0,19.0,,,12.0,17.0,4.0,4.0,16.0,26.0,0.0,1.0,40.0,47.0,33.0,35.0,49.0,51.0,7.0,12.0,37.0,63.0,6.0,7.0,60.0,44.0,4813509.0,True,True,,,,,,,,,,,,,prem
14.0,,14.0,1925.0,,,56.0,1645.08,False,25-26-prem-liverpool-vs-sunderland,/matches/sunderland-vs-liverpool/2fa48t#4813511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813511.0,False,False,,,,,,,,,,,,,prem
14.0,,1.0,1821.47,,,21.0,1722.95,False,25-26-prem-manchester-united-vs-west-ham-united,/matches/west-ham-united-vs-manchester-united/2yi6pt#4813512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813512.0,False,False,,,,,,,,,,,,,prem
14.0,2025-12-02T20:15:00,4.0,1869.65,2.0,2.0,6.0,1798.71,True,25-26-prem-newcastle-united-vs-tottenham-hotspur,/matches/tottenham-hotspur-vs-newcastle-united/2xr2ka#4813513,53.0,47.0,1.96,0.79,19.0,8.0,7.0,2.0,1.0,2.0,0.0,1.0,366.0,305.0,87.0,81.0,5.0,12.0,11.0,8.0,1.06,0.72,0.11,0.08,1.17,0.79,2.47,1.36,5.0,1.0,7.0,5.0,1.0,0.0,13.0,7.0,6.0,1.0,423.0,378.0,188.0,141.0,178.0,164.0,12.0,15.0,39.0,35.0,10.0,6.0,25.0,22.0,14.0,15.0,38.0,22.0,3.0,1.0,0.0,3.0,0.0,0.0,16.0,18.0,,,8.0,7.0,5.0,8.0,28.0,36.0,0.0,4.0,56.0,45.0,35.0,33.0,51.0,49.0,21.0,12.0,64.0,36.0,8.0,10.0,62.0,53.0,4813513.0,True,True,,,,,,,,,,,,,prem
14.0,,3.0,2035.26,,,94.0,1816.66,False,25-26-prem-arsenal-vs-brentford,/matches/arsenal-vs-brentford/389pak#4813506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813506.0,False,False,,,,,,,,,,,,,prem
14.0,,36.0,1851.01,,,7.0,1882.01,False,25-26-prem-brighton-hove-albion-vs-aston-villa,/matches/brighton-hove-albion-vs-aston-villa/3gku1s#4813507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813507.0,False,False,,,,,,,,,,,,,prem
14.0,,90.0,1702.98,,,31.0,1831.69,False,25-26-prem-burnley-vs-crystal-palace,/matches/burnley-vs-crystal-palace/2on6r7#4813508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813508.0,False,False,,,,,,,,,,,,,prem
14.0,,39.0,1660.26,,,17.0,1767.17,False,25-26-prem-wolverhampton-wanderers-vs-nottingham-forest,/matches/wolverhampton-wanderers-vs-nottingham-forest/2xa4gh#4813514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813514.0,False,False,,,,,,,,,,,,,prem
14.0,,2.0,1701.43,,,8.0,1914.14,False,25-26-prem-leeds-united-vs-chelsea,/matches/chelsea-vs-leeds-united/2d7oy4#4813510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813510.0,False,False,,,,,,,,,,,,,prem
