id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
193,a,100.0,100.0,3.9,713,215.0,0,0.0,-1,1.0,0.1,519,189.0,0,0,0.0,480.0,174.0,0,-5,0.0,402.0,148.0,0.0,0.0,0.0,2788,15,5349,46,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,27.9,0.2,445.0,158.0,0.0,459.0,173.0,0.0,427.0,163.0,0.0,475.0,175.0,,,,14,,Bashir,Humphreys,Humphreys,,,2,0,0,0,2,0,0,0,0,0,0,0,0,,,,0.0,0.0,90.0,0.0,0.0,0,0,0
229,a,100.0,100.0,4.4,507,115.0,0,0.0,-1,1.0,0.0,667,228.0,0,0,0.0,597.0,233.0,0,12,0.0,540.0,220.0,0.0,0.0,0.0,2254,41,3295,20,0.0,0.0,0.0,0.02,0.02,2.95,0.0,0.01,0.01,1.71,24.6,372.0,138.0,3.7,390.0,138.0,0.0,561.0,228.0,2.9,406.0,143.0,,,,14,,Benoît,Badiashile Mukinayi,B.Badiashile,,,155,0,0,0,4,0,0,0,2,0,0,2,15,,,,0.0,0.0,2.32,1.16,6.97,2,10,5
667,a,100.0,100.0,4.3,581,142.0,0,0.0,-2,2.0,0.1,556,199.0,0,0,0.0,577.0,228.0,0,0,0.0,511.0,210.0,0.0,0.0,0.0,1660,12,10793,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,228.0,0.0,562.0,227.0,0.0,537.0,220.0,0.0,573.0,228.0,,,,14,,Adam,Aznou,Aznou,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
376,a,100.0,100.0,4.9,296,48.0,0,0.0,-1,1.0,0.2,367,134.0,20,5,3.3,128.0,49.0,2,66,4.2,68.0,27.0,0.9,4.1,0.0,14911,668,12671,155,4.7,4.7,0.18,0.45,0.63,1.08,0.08,0.21,0.29,0.49,47.2,327.0,120.0,34.7,280.0,87.0,18.0,309.0,100.0,9.9,342.0,113.0,,,,14,,Joe,Gomez,Gomez,,,197,0,1,2,1,0,0,0,1,0,0,2,16,,,,0.0,0.91,0.46,0.91,6.85,0,15,7
408,a,,,5.6,126,13.0,0,0.0,1,-1.0,5.2,77,25.0,53,0,3.8,91.0,35.0,1,219,3.5,91.0,33.0,0.6,9.5,0.0,466677,2617,336256,12069,4.0,4.0,0.24,0.34,0.58,14.23,0.02,0.03,0.05,1.09,292.8,49.0,23.0,58.2,224.0,61.0,32.0,274.0,84.0,38.4,143.0,46.0,,,,14,,Rúben,dos Santos Gato Alves Dias,Rúben,,,1175,1,0,5,15,0,0,0,0,0,0,13,114,,,,0.0,0.38,1.15,1.0,6.89,7,83,37
433,u,0.0,0.0,4.0,679,66.0,0,0.0,0,0.0,0.0,745,87.0,0,0,0.0,557.0,77.0,0,0,0.0,484.0,72.0,0.0,0.0,0.0,0,0,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,77.0,0.0,539.0,65.0,0.0,508.0,51.0,0.0,552.0,77.0,,,,14,,Elyh,Harrison,Harrison,On loan to Shrewsbury Town,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
463,a,,,4.3,603,336.0,0,0.0,-2,2.0,0.1,489,169.0,0,0,0.0,589.0,220.0,0,0,0.0,529.0,183.0,0.0,0.0,0.0,5934,139,8851,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,216.0,0.0,575.0,216.0,0.0,553.0,210.0,0.0,585.0,216.0,,,,14,,Sékou,Koné,Kone,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
538,a,,,3.9,727,222.0,0,0.0,-1,1.0,0.2,336,121.0,0,0,0.0,493.0,180.0,0,0,0.0,415.0,154.0,0.0,0.0,0.0,16974,48,20593,130,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,181.0,0.0,472.0,179.0,0.0,440.0,169.0,0.0,488.0,181.0,,,,14,,Zak,Johnson,Johnson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
679,a,,,4.3,573,34.0,0,0.0,-2,2.0,0.2,353,51.0,9,0,2.2,251.0,23.0,0,27,0.0,507.0,78.0,0.0,2.1,0.0,13884,30,31367,106,0.0,0.0,0.0,0.01,0.01,5.44,0.0,0.0,0.0,1.36,84.8,259.0,25.0,0.0,557.0,72.0,0.0,532.0,60.0,8.5,351.0,25.0,,,,14,,Mads,Hermansen,Hermansen,,,360,0,0,1,11,0,0,0,0,0,9,4,34,,,,2.25,0.25,2.75,1.0,0.0,0,7,27
657,i,0.0,0.0,4.4,539,73.0,0,0.0,-1,1.0,0.0,634,78.0,0,0,0.0,620.0,65.0,0,0,0.0,564.0,59.0,0.0,0.0,0.0,3264,20,5519,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,65.0,0.0,605.0,64.0,0.0,585.0,64.0,0.0,615.0,65.0,,,,14,,Leon,Chiwome,Chiwome,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
